품목별,출하금액(백만원)
기타곡분과자,212610
정제당,1014120
국수,238257
당면,111358
냉면,60499
기타유사국수,20661
라면,1193843
기타인스턴트면류,111183
글루타민소다,...
기타화학조미료,51869
식초,67191
맛소금,12781
고추가루,137614
후추가루,19801
혼합조미료,377257
기타천연조미료,95529
마요네즈,238990
케찹,133233
카레,18711
기타혼합조제조미료,740088
간장,306359
된장,170157
고추장,305452
춘장,39943
메주,4183
기타장류,95004
커피크리머,203140
효모,67240
가라기난,...
식품용색소,15714
기타식품첨가물,298849
원두커피,103457
인스턴트커피,195855
커피믹스,429048
녹차,127894
홍차,31913
"치커리차,보리차및옥수수차",30982
율무차,25796
유자차,52318
꿀차,32937
기타가공차,78814
조제수프,69435
이유식,114343
음료베이스,188209
두부,308800
유부,53043
기타묵및유사제품,27016
백삼,15732
홍삼,146490
인삼분말,47370
인삼즙,107085
인삼차,103296
인삼과자,113374
기타인삼기저식품,22455
건강원제품,31805
기타건강보조용액화식품,163809
스쿠알렌식품,...
효소식품,24560
정제어유가공식품,16014
알로에식품,44589
기타건강기능식품,231366
냉동만두,388078
기타냉동조리식품,514417
김밥(제조도매),155095
도시락(제조도매),343920
레토르트식품,296517
기타식사용조리식품(제조도매),307428
계란및새알가공품,192246
기타식품,...
배합사료(양우용),3138167
배합사료(양돈용),2014672
배합사료(양계용),1690464
배합사료(기타동물),1262905
애완동물사료,88966
사료첨가제,67223
기타사료,391581
동물용조제식품,...
음료제조업,8231084
탁주,180653
약주,67922
청주,133538
맥아,23241
맥주,1879068
"포도주,샴페인",8693
복분자주,70246
기타발효주,7207
주정,460355
소주,1475720
위스키,189484
매실주,36293
기타증류주및합성주,10322
얼음,27088
생수,310351
콜라,391504
사이다,411497
기타탄산음료,281864
알카리성이온음료,86573
식물성섬유음료,48566
인삼음료,167594
과실음료,710651
채소음료,23635
두유,192687
커피음료,336117
기타비알콜성음료,700215
담배제조업,3311584
담배잎(재건조),...
담배,...
섬유제품제조업;의복제외,14161532
방적용면,29710
순면사,668946
면혼방사,171063
방적용모,...
순소모사,57385
혼방소모사,99427
순방모사,49418
혼방방모사,85571
재생섬유사,94996
순합성섬유사,145005
혼방합성섬유사,109392
재봉사,106062
편물사,38396
커버링사,227207
기타가공사,161322
마사및기타식물성섬유사,...
순면직물,155125
혼방면직물,259879
순소모직물,87451
혼방소모직물,142281
순방모직물,37229
혼방방모직물,45747
비스코스직물,63764
아세테이트직물,116248
순합성섬유직물,1122719
혼방합성섬유직물,854797
순견직물,58515
혼방견직물,2130
마및기타식물성직물,7695
파일직물,165530
유리섬유직물,94734
기타특수직물,126847
이불,286681
담요,149881
타월(직물),155595
린넨,...
침구용카바,108280
베개및유사제품,14498
기타침구관련제품,11311
자수제품및자수용재료,71092
커튼및유사제품,116034
텐트,13011
천막및덮개(직물),518979
기타캔버스제품,29842
직물포대,199797
낙하산,...
차량의자카바,678687
청소용포(직물),60547
가정용품덮개,824
기타직물제품,95573
견편조물,98175
면편조물,171431
인조섬유편조물,363326
기타편조물,138290
편조제품(의복및의복액세서리제외),...
섬유사염색,187234
직물염색,1057907
직물원단날염,283086
의복및직물제품의날염,57409
섬유호부처리,49753
의복및직물제품의염색가공,35728
섬유기타가공,46516
카페트,111358
마루덮개및유사제품,129522
끈및로프(식물성섬유),26040
끈(합성섬유),31210
로프(합성섬유),182619
어망,53497
기타망,74925
끈가공품,40981
세폭직물,152679
부직포,575865
펠트,50581
부직포제품,453946
타이어코드및타이어직물,954267
고무도포사,18441
기타특수사및특수직물,86377
비닐도포직물,127900
고무도포직물,44280
기타도포및적층직물,116545
워딩(솜)제품,224747
레이스원단및망직물(편직된것),102544
장식용트리밍,...
직물제필터,155452
기타섬유제품,29967
"의복,의복액세서리및모피제품제조업",15128251
남자및소년용정장,1326309
남자및소년용코트,6057
남자및소년용자켓및점퍼,1594292
남자및소년용바지,245901
여자및소녀용정장,2587750
여자및소녀용코트,98404
여자및소녀용자켓및점퍼,1467848
여자및소녀용치마,93403
여자및소녀용바지,240802
남자및소년용속옷,82800
남자및소년용내복및잠옷,15693
여자및소녀용속옷,139965
여자용보정의류,281784
여자및소녀용내복및잠옷,18753
한복,11198
남성용직물셔츠,523899
남성용니트셔츠(니트원단구입),249925
여성용직물블라우스및셔츠,471609
여성용니트블라우스및셔츠(니트원단구입),831250
운동복,1005192
학생용교복,152605
"사무,작업및위생용의복",377758
남자용가죽의복,30831
여자용가죽의복,50926
유아용의복및부속품,351571
기타봉제의복,56699
천연모피(유연처리또는완성가공한것),9120
천연모피의복,162945
기타천연모피제품,...
인조모피,21252
인조모피제품,...
남자용속옷(편직결합),137018
여자용속옷(편직결합),66529
유아용내의(편직결합),...
남자용셔츠(편직결합),76636
여자용셔츠및브라우스(편직결합),210063
남자용스웨터(편직결합),399104
여자용스웨터(편직결합),506617
기타남성용편조외의(편직결합),52738
기타여성용편조외의(편직결합),130658
스타킹,75068
양말,221080
장갑(편직결합),135823
기타편조제품,56275
모자,109351
섬유장갑,51739
가죽장갑,43715
넥타이,80339
스카프,52473
여자용목도리,9725
벨트(허리띠),32656
손수건,...
의류부분품,76549
기타의복악세서리,50698
"가죽,가방및신발제조업",3869199
소가죽,1056141
돼지가죽,16468
면양또는산양(염소)의가죽,55271
기타동물가죽,11961
기타특수가공가죽,62140
핸드백,256407
지갑,115145
서류가방,34151
여행용가방,14072
학생용가방,30430
등산용베낭,49472
기타가방,12939
케이스(가죽및섬유제),212115
산업용가죽제품,...
가정용가죽제품,96848
남자용구두(단화포함),327980
여자용구두(단화포함),482944
가죽장화,23440
가죽샌달,30515
가죽등산화,47553
가죽운동화,198039
기타가죽갑피신발,98560
고무장화,11826
프라스틱및고무제운동화,10054
기타플라스틱및고무제신발,...
직물슬리퍼,...
플라스틱및고무슬리퍼,17937
가죽슬리퍼,...
직물갑피제운동화(스포츠전용화제외),128687
기타직물갑피제신발,...
스포츠화,86599
기타재료제의신발,...
가죽제신발부분품,65266
플라스틱및고무제운동화부분품,136974
기타플라스틱및고무제신발부분품,108838
기타재료제의신발부분품,59471
목재및나무제품제조업;가구제외,4163822
소각재,119448
각재,514279
판재,30306
제재부산물,77811
마루용판재,183712
우드몰딩,70920
궤도용침목,19864
목모와목분,8666
칩상또는삭편상의목재,22778
기타표면가공목재,21205
표면처리및방부처리목재,74627
단판,28075
일반합판,343781
가공합판,355490
파티클보드(PB),119538
MDF(중밀도섬유판),511967
강화마루,...
재생목재,102767
목재의창문및창문틀,99527
목재의문및문틀,226574
목재패널,208943
목재의건물부착물,133183
목재깔판류및기타적재용판,412041
목재통및관련부품,13767
목재의포장및운반용상자,321002
목재의케이블드럼,37571
목재도구및부품,7058
주방용또는식탁용목제품,15924
목재그림틀및사진틀,12598
기타장식용목제품,4975
장의용목관,18046
기타목제품,30324
콜크및콜크제품,1620
대나무돗자리,...
기타조물제품,11389
"펄프,종이및종이제품제조업",16834986
화학펄프,...
기타펄프,...
신문용지,983327
백상지,1050534
중질지,325428
박엽지,188502
아트지,1604877
정보용지,154620
지폐용지,...
기타인쇄및필기용지,146620
크라프트지,164486
골판지원지,1436799
백판지,615643
기타판지,35970
적층가공지(박지),373281
포장지,321489
접착지,97631
기타가공지,257618
수제지,434325
위생용지,184122
기타종이및판지,16142
골판지,406415
골판지상자,2920213
기타골판지제관련제품,23818
종이포대,167125
종이가방,135755
판지상자및용기,383336
식품위생용종이상자,108396
식품용종이용기,206866
기타종이상자및용기(판지및골판지이외),227508
지관(판지및골판지이외),254616
전자복사기용지(소매용),81191
노트류,189669
컴퓨터용지,169606
앨범,26515
바인더,44170
사무용봉투,56525
장부류,3718
기타문구용종이제품,141969
화장지,693666
종이타월,320414
종이생리대,270785
종이기저귀,380878
기타위생용종이제품,27983
종이벽지,276156
직물벽지,34357
여과지,140245
종이라벨,248696
식품용종이제품(용기및상자제외),125289
기타종이및판지제품,73601
인쇄및기록매체복제업,345796
인쇄판,238906
오디오복제물(테이프),13593
오디오복제물(CD),70405
비디오복제물(테이프),9053
비디오복제물(CD),3578
기타기록매체복제물,10261
"코크스,연탄및석유정제품제조업",79366964
석탄코크스,24649
콜타르(조상의것),...
연탄,147847
응집탄,...
휘발유,10065641
제트유,9450514
등유,4576846
경유,24668599
경질중유(벙커A유),...
중유(벙커B유),4185929
벙커C유,7717105
나프타,7362010
솔벤트나프타,176257
정제혼합용원료유,2168173
프로판가스,988411
부탄가스,2004631
석유가스,...
윤활유(석유기저),1482567
그리스(석유기저),676144
재생윤활유및그리스,45387
파라핀,175013
아스팔트,2000047
재생유,180556
기타석유정제품,1077171
화학물질및화학제품제조업;의약품제외,109147236
부탄및부틸렌(나프타분해물),449585
에틸렌,4201045
프로필렌,4068030
부타디엔,1112065
기타비환식탄화수소,530924
알킬벤젠,1433146
기타벤젠,1795604
톨루엔,1400901
드니트로톨루엔(DNT),1483681
파라크실렌,4688726
올소크실렌,...
스티렌모노모(SM),2590001
크실렌,909653
기타환식탄화수소,37028
이염화에틸렌(EDC),35328
염화비닐모노모(VCM),830227
CFM(클로로포름),...
기타탄화수소유도체,606938
숯,15700
기타검및나무화합물,32990
콜탈핏치,102502
석탄화학물,275158
부탄올,...
옥탄올,715527
메탄올,...
에틸알콜(공업용),167024
에틸렌글리콜(EG),1034398
프로필렌글리콜(PG),...
폴리프로필렌글리콜(PPG),923848
페놀,460595
기타알코올및관련유도체,75644
공업용지방산,121888
초산,272932
초산에틸,...
아크릴산,...
무수마레인산,54532
무수프탈산(PA),341725
테레프탈산(TPA),5769277
아크릴레이트,485553
메틸메타크릴레이트(MMA),...
기타카르복실산및그유도체,496495
MTBE,...
아민,118506
아크릴로니트릴(AN),760791
이소시아네이트(TDI),1776958
이소시아네이트(MDI),708416
카프로락탐,...
아세톤,211895
포르말린,40596
가소제,847555
ECH(에피클로로히드린),...
산화프로필렌,...
DMF(디메틸포름아미드),...
BPA,...
PTMEG,...
기타기초유기화합물,349695
수소,257182
질소,354962
산소,323785
아세틸렌가스,22150
이산화탄소,190977
아르곤가스,142269
기타산업용가스,285491
구입한압축및액화가스의정제,...
염소,208430
염산,50940
수산화나트륨,378506
기타가성소다,287803
소다회,...
기타소다공업제품,96150
카본블랙,625426
화이트카본,...
과산화수소,168477
황,31383
합성귀석,...
기타비금속화합물,113498
황산,118942
인산,27231
기타무기산,...
황산알루미늄,30573
황산마그네슘,...
탄산칼슘,327267
탄화칼슘(카바이드),...
규산소다,40255
시안화나트륨,...
수산화알루미늄,80294
탄산칼륨,...
기타칼륨염,...
기타금속무기화합물,200855
핵연료,...
잉곳및웨이퍼(태양전지용),248159
아연화,209328
산화티타늄,129609
산화철,106067
기타무기안료,45460
천연색소,11707
유연제,128406
분산염료,166931
산성및매염염료,32519
염기성염료,4027
직접염료,27118
반응성염료,70169
형광염료,61087
플라스틱착색제(마스터배치),366862
색소중간착색제,12855
기타합성염료,81120
레이크계안료,114805
색소안료,72333
질산,91894
암모니아,119319
요소,167621
황산암모늄,130444
기타질소비료,15075
인산비료,57110
황산칼륨(황산칼리),...
기타칼륨비료,...
복합비료,1234177
유기질비료,370124
기타비료,139999
SBR,1020248
BR,...
SB라텍스,166029
기타합성고무,586655
고밀도폴리에틸렌,3002588
저밀도폴리에틸렌,3042941
폴리스티렌,1263469
ABS수지,2359323
PVC수지,1494900
폴리프로필렌,4677080
에폭시수지,521412
불포화폴리에스터수지,238001
선형폴리에스터수지,1538894
아크릴수지,330750
요소수지,17911
멜라민수지,47042
페놀수지,149341
폴리우레탄,375022
엔지니어링플라스틱수지,2272491
실리콘수지,737655
석유수지,206589
K-RESIN,...
기타합성수지,1371089
구입한수지의배합물,1322278
재생수지,477718
가정용살균및살충제,145057
살충제(농업용),421490
살균제(농업용),299650
제초제(농업용),275191
생장조절제,9647
기타농약및그기조제,25309
유성페인트,1336055
수성페인트,301922
에나멜페인트,141751
락카,53426
우레탄도료,145332
아크릴도료,66014
에폭시도료,247544
기타합성수지도료,1256668
신너,362838
도료충전제,75507
EMC,142479
기타도료및관련제품,272619
요업용유약,173588
옵셋잉크,302483
그라비아잉크,166331
디지털잉크,143323
기타잉크,73810
그림물감,40876
유기계면활성제,796249
조제계면활성제,245799
화장비누,172501
세탁비누,16865
공업용비누,6257
세탁용합성세제,648297
주방용합성세제,221525
기타세제,95435
치약,223171
글리세린,28655
화운데이션,315528
크림,519402
로션및오일,1182962
루즈,72654
볼터지,5120
아이세도우,19331
샴푸,712070
린스,3969
헤어스프레이및무스,17707
염색약,98841
기타두발용조제품,131398
파우다,141242
향수,38551
화장수,344778
콜롱,...
매니큐어및제거제,33686
기타화장품,909606
실내용가향제,69401
왁스,52589
구두약,17153
기타광택제,35565
PS인쇄판,38165
"사진용감광성필름,판및종이",147292
토너및토너카트리지,198313
사진용화학물질,255430
가공및정제염,82718
천연접착제,98221
합성수지접착제,1057709
젤라틴,94627
화약및폭약,253562
도화선및뇌관(화약용),46868
폭죽및조명탄,87106
성냥,...
방향유,45236
반도체용식각제,318154
PR,821849
액정(liquidcrystal),644561
기타전자공업용화학화합물,450903
자동차용화합물,192658
콘크리트경화제,232092
필기용잉크,17435
조제윤활제,184344
미생물배양제,42509
가황촉진제,7675
산화방지제(고무·플라스틱용),488549
안정제(고무·플라스틱용),157569
금속표면처리용화합물,773963
소포제및발포제,82955
방수액,90399
활성탄,78078
제올라이트,55544
수처리제,135634
휴대용연료,...
리튬코발트산화물,...
부동액,100534
자동차촉매,619192
기타화학제품,1110723
폴리아미드섬유,871013
폴리에스터섬유,2401960
스판덱스섬유,357884
아크릴릭섬유,...
기타합성스테이플섬유,...
비스코스섬유,...
기타재생섬유,9017
의료용물질및의약품제조업,12318154
의약품원료,839006
백신,502630
기타생물학적제제,96514
의약품제제,9573740
한의약품,183990
동물용약제품,673949
"탈지면,거즈,붕대및유사제품",142035
진단용시약(의료용),157984
기타의약관련제품,148306
고무제품및플라스틱제품제조업,42021761
승용차타이어,4452680
버스및화물차타이어,...
모터사이클타이어,55638
기타자동차타이어,...
자동차튜브,345072
자전거타이어,...
기타비동력식차량의타이어및튜브,...
타이어및튜브부속품,108828
재생타이어,154509
재생고무,40485
배합고무,310250
방진고무,501041
공업용고무롤,105376
공업용고무판,91028
고무관및파이프,144931
고무호스,408368
고무벨트,262892
고무직물,21952
고무패킹,814144
고무스폰지및발포성제품,191686
기타산업용고무제품,509546
고무장갑,39264
피임용기구(고무제),28380
고무젖꼭지,3274
기타위생용고무제품,19144
고무매트,364068
고무보트,...
고무줄및밴드,33801
고무자석,47397
기타고무제품,122053
플라스틱프로파일(샤시바는102),364805
플라스틱샤시바,136026
플라스틱파이프,628552
플라스틱호스,473983
플라스틱연결구류,495155
폴리에틸렌(PE)필름,1074180
폴리프로필렌(PP)필름,596807
폴리에스터(PET)필름,1426088
플라스틱필름및시트(포장용),1315503
폴리염화비닐(PVC)필름,514113
폴리스티렌(PS)필름,35126
플라스틱필름및시트(포장용제외),1336182
합성피혁,634385
플라스틱장판,348822
플라스틱벽지,25934
플라스틱타일,367584
위생용플라스틱제품,387667
플라스틱창문및문,1302154
기타건축용플라스틱조립제품,511574
플라스틱봉투,953476
플라스틱병,859337
플라스틱뚜껑,351833
기타플라스틱포장용기,1750612
운송장비용플라스틱제품,4451184
KeyPad,924210
핸드폰케이스,2023925
전기및전자기기용플라스틱제품,1618285
기타기계용플라스틱제품,1404888
폴리스티렌발포제품,1157618
우레탄발포제품,653970
기타플라스틱발포제품,149594
플라스틱적층품,914780
접착테이프,1640923
플라스틱주방용품,569149
가구용플라스틱제품,59679
오토바이용헬멧,126815
플라스틱헬멧,45041
플라스틱사무및문구용품,103716
플라스틱자석,9289
기타플라스틱제품,542219
비금속광물제품제조업,29840468
판유리,626733
유리장섬유,171370
유리단섬유,80115
유리섬유제품(직물제외),202166
차량용안전유리,405096
기타안전유리,733512
차량용거울,280987
유리거울(차량용제외),74254
기타판유리가공품,201757
브라운관용유리,327887
전등용유리,27332
LCD용유리,7789605
ＩＴＯ코팅유리,51441
기타산업용유리제품,70349
가정용유리제품,109969
유리용기,515594
기타유리제품,56565
토기제품,5217
가정용도자기,141642
장식용도자기,1806
세면기,53585
변기,48939
욕조,30140
기타위생도기제품,39493
전기용도자기,57176
세라믹제및페라이트자석,61322
페라이트코아(철심),93469
기타산업용도자기,43355
도자기제조용분말,28125
기타일반도자기,...
내화벽돌및블록,187465
내화타일,75140
내화도가니,...
기타정형내화물,61726
내화시멘트,58397
기타부정형내화물,412667
점토벽돌,228980
점토기와,39684
점토타일,253054
기타구조용비내화요업제품,...
시멘트크링커,482811
보통시멘트,1039393
백색시멘트,...
기타포트랜드시멘트,1380099
알루미나시멘트,...
고로슬래그시멘트,541603
기타수경성시멘트,60662
생석회,100393
소석회,42026
기타석회,43586
플라스터,17589
비내화모르타르,284293
레미콘,6710821
석고보드,329696
기타석고제품,25103
섬유시멘트제품,14909
콘크리트블록,519933
콘크리트벽돌,85187
콘크리트타일,63349
콘크리트기와,...
인조대리석,170712
콘크리트벽면,67261
조립식건축자재(콘크리트제),40515
콘크리트파일,438804
콘크리트전주,116065
흄관및VR관,275708
기타콘크리트관,460060
기타조립구조재,142338
기타콘크리트，시멘트제품,82630
건설용석제품,290151
착색가공석재품(건설용),...
기념석,42018
건물석,...
기타석재가공품,12384
아스콘,943517
연마휠,6309
연마석,83661
연마지및포,236513
활석분,21548
규석분,11002
기타비금속광물분쇄물,338024
브레이크라이닝,12281
암면제품,127148
석면제품,26866
아스팔트성형제품,87080
흑연및탄소제품(비전기용),168727
인공골재,39943
모래주형(중자포함),78421
기타비금속광물제품,49898
1차금속제조업,110053302
제강용선철,103470
주물용선철,105841
제철소부산물,126377
슬래브,345328
블룸및쉬트바,160922
빌렛,399614
강괴,375201
망간철,89421
합금철(페로얼로이),1052643
철분(철분쇄물),48402
봉강-보통강,799610
봉강-특수강,532045
봉강-스테인리스강,1364254
일반철근,4466680
고장력철근,4256068
선재-보통강,...
선재-특수강,2239129
형강-보통강,2482787
형강-특수강,1624346
"중후판(두께3mm이상,스테인레스는107)",6633486
기타열연강판,7411653
스테인레스중후판및열연강판,1811452
중궤조,...
기타궤조및철도선로자재,166000
냉연봉강및냉연형강,2181325
냉연광폭강대,962992
냉연협폭강대,...
냉연박판,121360
냉연전기강판,...
기타냉연강판,5395325
스테인레스냉연강판,2667731
보통철선,383175
경강선및피아노선,296161
PＣ강선,180480
냉간압조용강선(CHQ),612538
스텐인리스강선,253715
아연도강선,445383
타이어보강강선,675670
기타도금강선,1127879
주철관(주조한것),296158
주철제관연결구류,68906
용접강관,1747358
무계목강관,77298
기타강관,527514
강관가공품,4408651
강관연결구류,2189178
아연도강판,4806433
주석도금강판,1447701
갈바륨강판,...
크롬도금강판,...
알루미늄도금강판,633628
기타도금강판,384209
칼라강판,2193248
도금강관및피복강관,268149
기타도금및피복처리강재,275452
철강절단품(구입한강재절단),7187665
동1차정련품,3462267
동2차정련품,411384
알루미나,...
알루미늄1차정련품,379550
알루미늄2차정련품,1304335
연정련품,615694
연2차정련품,118227
아연1차정련품,1588939
아연2차정련품,74816
금괴,2053501
은괴,1078404
기타귀금속1차정련품,...
귀금속2차정련품,326013
니켈괴,...
주석괴,...
기타비철금속1차정련품,10090
기타비철금속2차정련품,64484
동봉,1421157
나동선,2593640
동판,1034054
동박(두께0.15㎜이하),254591
동관,1403937
동제의관연결구류,164115
알루미늄봉(압연에의한것),237078
알루미늄샷시바(압출에의한것),1440002
알루미늄선,743415
알루미늄판,847989
알루미늄박(두께0.2㎜이하),384075
알루미늄관,1066911
알루미늄제관연결구류,56939
"니켈압연,압출및연신제품",9649
"연(납)압연,압출및연신제품",217713
"아연압연,압출및연신제품",99376
"주석압연,압출및연신제품",75709
텅스텐(중석)압연및압출제품,64378
귀금속압연및압출제품,38420
세금선,905099
기타비철금속압연및압출제품,112817
동분말,89145
알루미늄분말,17233
아연분말,60825
텅스텐분말,...
기타비철금속분말,116519
기타１차비철금속제품,167669
회주물(보통주철),1644144
가단주물,103836
구상흑연주물(덕타일주물),283962
보통강주물,1070474
특수강주물(합금강주물),1063386
알루미늄주물,664248
동주물,292342
기타비철금속주물,243819
금속가공제품제조업;기계및가구제외,55595441
건물용철문,185156
셔터문,62745
기타금속제문,439507
금속제창문,729487
건축용금속공작물,1295564
판금제품,2191349
육상금속구조물,6878260
교량,410280
철제수문,74343
수상금속구조물,7759469
기타금속조립구조재,512332
금속제조립식건축물,241486
금속제조립식건축물용판넬,1093048
산업용온수보일러,121228
방열기,172925
산업용온수보일러및방열기의부품,77350
저장용금속탱크,2396716
압력용기,594869
원자로,...
수관보일러,2107713
연관보일러,37409
기타산업용보일러,296897
보일러부속품및부품,148019
원자로의부품,10963
군사용무기및부품,2372392
비군사용총기류,...
가스총,...
기타비군사용무기및부품,55022
분말야금제품,138815
보통강단조물,750390
특수강단조물,807513
기타철강단조물,814574
스테인리스단조물,48610
알루미늄단조물,60029
동단조물,21946
기타비철금속단조물,53542
자동차용프레스가공품,2161613
가정용압형제품(알루미늄제),56430
가정용압형제품(스테인레스제),309402
기타프레스가공품,3089216
금속열처리제품,189936
절삭가공,2785494
기타금속처리제품,522126
금속제식탁용품(식기제외),42865
칼및칼날(식탁용나이프제외),61503
면도기및면도날,74148
가위,19305
손톱및발톱깎이,72449
건물용철물,265934
가구용철물,169747
자동차용철물,674111
디지털도어록,175635
"자물쇠,열쇠및관련부품(자동차용제외)",43758
캐스터(소형바퀴),67755
가방부착용철물,11975
커튼및블라인드부품,8827
기타일반철물,150900
"플라이어,뺀지,못뽑기",...
드라이버,...
스패너및렌치,2978
기타작업용수공구,23756
농업용수공구,1377
드릴,29362
햄머,8407
기타수공구,38972
톱(수동식),9757
톱날,54339
공작기계용절삭공구,1041890
기타공작기계용부속물,70971
쇠못,72676
나사못(금속제),258192
볼트및너트(금속제),1973395
리베트(금속제),40129
와셔(금속제),91919
기타금속파스너,49562
코일스프링,200482
잎(판상)스프링,83008
기타금속스프링,297090
철망,415424
와이어로프,692343
체인(동력전달용제외),21645
기타철선조립제품,107809
스틸캔(음식료품용),472278
알루미늄캔(음식료품용),299392
에어로졸캔,157160
드럼통,323439
금속튜브용기,45342
기타금속포장용기,664074
병마개,189808
금고,80766
금고부품,...
알루미늄제주방및식탁용품,508920
스텐레스주방및식탁용품,116046
법랑제주방및식탁용품,5491
기타금속제주방및식탁용품,15136
싱크상판,82011
기타금속위생용품,79972
금속표시판,178873
금속제액자틀,22363
기타금속제장식용품,84328
용접봉,963851
금속사다리및부품,21635
"선박용프로펠러,날및닻",753315
금속제파킹및가스켓,219985
기타조립금속제품,126547
금속제영구자석제조,65844
바늘,50689
기타분류안된금속가공제품,154511
"전자부품,컴퓨터,영상,음향및통신장비제조업",200406827
DRAM,13291434
SRAM,428655
Flash메모리(모듈포함),8604928
기타반도체메모리,125650
스탠다드로직,3948987
ASIC로직,572880
마이크로콤퍼넌트,471215
바이폴라IＣ,314706
기타모노리식디지털집적회로,527707
아날로그집적회로,239486
하이브리드집적회로,19871
기타혼성집적회로,234385
극소형조립회로,1779600
CMOS이미지센서,560384
DDI,173776
전자집적회로부분품,295965
트랜지스터,570676
다이오드,227297
LED(패키징),1402333
감광성반도체소자,882756
압전소자,...
수정진동자,50706
실리콘웨이퍼,1112981
LED에피칩,89192
기타반도체개별소자,118572
태양전지,250405
"다이오드,트랜지스터및반도체부품",1110570
노트북용LCD,11307892
TV용LCD,18575186
모니터용LCD,17170156
기타LCD,2752431
LCD용컬러필터,633239
LCD용백라이트유니트,4864461
진공형광관,...
LCD편광필름,4066531
기타액정표시장치부품,1907585
PDP,3100359
OLED,2385219
기타평판디스플레이판넬,9499
페놀동박적층판,339936
에폭시동박적층판,689928
기타인쇄회로원판,327856
페놀인쇄회로기판,510311
에폭시인쇄회로기판,2032275
기타인쇄회로기판,2913298
전자부품실장기판,1135561
컬러TV용음극선관,168889
자전관,20095
기타전자관,...
기타전자관부품,45571
탄탈륨축전기,...
알미늄전해축전기,238193
세라믹유전체의고정축전기,755638
종이및플라스틱고정축전기,49096
기타고정식축전기,16064
전자회로용가변식축전기,20023
전기고압용축전기(>=0.5KW),29591
축전기부품,187569
탄소피막형고정저항기,60612
칩형고정저항기,140856
기타고정저항기,7107
