"품목분류별 사업체수，생산액，출하 및 연말재고액(10명이상)"

"C행정구역별","행정구역별","C품목별","품목별","시점","사업체수 (개)","생산액 (백만원)","출하금액 (백만원)","완제품 연말재고액 (백만원)"
'00,"전  국",'C16302101,"  대나무 돗자리",2009,1.0000,...,...,...
'00,"전  국",'C16302109,"  기타 조물제품",2009,5.0000,11308.0000,11389.0000,195.0000
'00,"전  국",'C17," 펄프, 종이 및 종이제품 제조업",2009,1594.0000,16715691.0000,16834986.0000,614746.0000
'00,"전  국",'C17110102,"  화학펄프",2009,1.0000,...,...,...
'00,"전  국",'C17110109,"  기타 펄프",2009,1.0000,...,...,...
'00,"전  국",'C17121100,"  신문용지",2009,6.0000,966541.0000,983327.0000,33478.0000
'00,"전  국",'C17122101,"  백상지",2009,14.0000,1020131.0000,1050534.0000,36310.0000
'00,"전  국",'C17122102,"  중질지",2009,6.0000,320002.0000,325428.0000,28438.0000
'00,"전  국",'C17122103,"  박엽지",2009,11.0000,202474.0000,188502.0000,28570.0000
'00,"전  국",'C17122104,"  아트지",2009,14.0000,1577059.0000,1604877.0000,58009.0000
'00,"전  국",'C17122105,"  정보용지",2009,17.0000,151390.0000,154620.0000,7278.0000
'00,"전  국",'C17122106,"  지폐용지",2009,1.0000,...,...,...
'00,"전  국",'C17122109,"  기타 인쇄 및 필기용지",2009,16.0000,143714.0000,146620.0000,6852.0000
'00,"전  국",'C17123100,"  크라프트지",2009,12.0000,169079.0000,164486.0000,15747.0000
'00,"전  국",'C17123201,"  골판지원지",2009,27.0000,1418570.0000,1436799.0000,51698.0000
'00,"전  국",'C17123202,"  백판지",2009,7.0000,597615.0000,615643.0000,29265.0000
'00,"전  국",'C17123209,"  기타 판지",2009,4.0000,36251.0000,35970.0000,1592.0000
'00,"전  국",'C17124101,"  적층가공지(박지)",2009,52.0000,375653.0000,373281.0000,14400.0000
'00,"전  국",'C17124102,"  포장지",2009,39.0000,319803.0000,321489.0000,17028.0000
'00,"전  국",'C17124103,"  접착지",2009,17.0000,98726.0000,97631.0000,2919.0000
'00,"전  국",'C17124109,"  기타 가공지",2009,35.0000,259407.0000,257618.0000,14009.0000
'00,"전  국",'C17129101,"  수제지",2009,14.0000,435014.0000,434325.0000,12344.0000
'00,"전  국",'C17129102,"  위생용지",2009,14.0000,182935.0000,184122.0000,5635.0000
'00,"전  국",'C17129109,"  기타 종이 및 판지",2009,8.0000,16194.0000,16142.0000,300.0000
'00,"전  국",'C17210101,"  골판지",2009,34.0000,406439.0000,406415.0000,9133.0000
'00,"전  국",'C17210102,"  골판지 상자",2009,456.0000,2917730.0000,2920213.0000,56249.0000
'00,"전  국",'C17210109,"  기타 골판지제 관련제품",2009,14.0000,23919.0000,23818.0000,414.0000
'00,"전  국",'C17221101,"  종이 포대",2009,36.0000,167429.0000,167125.0000,4695.0000
'00,"전  국",'C17221102,"  종이 가방",2009,29.0000,135176.0000,135755.0000,3284.0000
'00,"전  국",'C17222100,"  판지상자 및 용기",2009,117.0000,383764.0000,383336.0000,8235.0000
'00,"전  국",'C17223101,"  식품위생용 종이상자",2009,17.0000,108560.0000,108396.0000,3034.0000
'00,"전  국",'C17223102,"  식품용 종이용기",2009,21.0000,207222.0000,206866.0000,4831.0000
'00,"전  국",'C17229101,"  기타 종이상자 및 용기(판지 및 골판지 이외)",2009,42.0000,227870.0000,227508.0000,5099.0000
'00,"전  국",'C17229102,"  지관(판지 및 골판지 이외)",2009,75.0000,252764.0000,254616.0000,6228.0000
'00,"전  국",'C17901101,"  전자복사기용지(소매용)",2009,17.0000,86021.0000,81191.0000,8008.0000
'00,"전  국",'C17901102,"  노트류",2009,31.0000,194133.0000,189669.0000,21407.0000
'00,"전  국",'C17901103,"  컴퓨터용지",2009,32.0000,169423.0000,169606.0000,6358.0000
'00,"전  국",'C17901104,"  앨범",2009,16.0000,26473.0000,26515.0000,470.0000
'00,"전  국",'C17901105,"  바인더",2009,12.0000,44124.0000,44170.0000,1019.0000
'00,"전  국",'C17901106,"  사무용 봉투",2009,15.0000,56797.0000,56525.0000,2115.0000
'00,"전  국",'C17901107,"  장부류",2009,3.0000,3919.0000,3718.0000,201.0000
'00,"전  국",'C17901109,"  기타 문구용 종이제품",2009,38.0000,142081.0000,141969.0000,7847.0000
'00,"전  국",'C17902101,"  화장지",2009,65.0000,693391.0000,693666.0000,23098.0000
'00,"전  국",'C17902102,"  종이 타월",2009,26.0000,319432.0000,320414.0000,10995.0000
'00,"전  국",'C17902103,"  종이 생리대",2009,6.0000,271718.0000,270785.0000,9853.0000
'00,"전  국",'C17902104,"  종이 기저귀",2009,16.0000,378055.0000,380878.0000,9144.0000
'00,"전  국",'C17902109,"  기타 위생용 종이제품",2009,7.0000,27861.0000,27983.0000,402.0000
'00,"전  국",'C17903101,"  종이벽지",2009,29.0000,276967.0000,276156.0000,22673.0000
'00,"전  국",'C17903102,"  직물벽지",2009,3.0000,34579.0000,34357.0000,6469.0000
'00,"전  국",'C17909101,"  여과지",2009,18.0000,140375.0000,140245.0000,4137.0000
'00,"전  국",'C17909102,"  종이 라벨",2009,40.0000,249181.0000,248696.0000,6177.0000
'00,"전  국",'C17909103,"  식품용 종이제품(용기 및 상자 제외)",2009,36.0000,124606.0000,125289.0000,5434.0000
'00,"전  국",'C17909109,"  기타 종이 및 판지제품",2009,27.0000,73197.0000,73601.0000,1689.0000
'00,"전  국",'C18," 인쇄 및 기록매체 복제업",2009,102.0000,346624.0000,345796.0000,13982.0000
'00,"전  국",'C18121100,"  인쇄판",2009,68.0000,239504.0000,238906.0000,10111.0000
'00,"전  국",'C18200101,"  오디오 복제물(테이프)",2009,7.0000,13506.0000,13593.0000,1800.0000
'00,"전  국",'C18200102,"  오디오 복제물(CD)",2009,11.0000,70653.0000,70405.0000,916.0000
'00,"전  국",'C18200103,"  비디오 복제물(테이프)",2009,4.0000,9093.0000,9053.0000,256.0000
'00,"전  국",'C18200104,"  비디오 복제물(CD)",2009,5.0000,3603.0000,3578.0000,750.0000
'00,"전  국",'C18200109,"  기타 기록매체 복제물",2009,7.0000,10265.0000,10261.0000,149.0000
'00,"전  국",'C19," 코크스, 연탄 및 석유정제품 제조업",2009,221.0000,79262453.0000,79366964.0000,1740989.0000
'00,"전  국",'C19101101,"  석탄코크스",2009,5.0000,26605.0000,24649.0000,2342.0000
'00,"전  국",'C19101102,"  콜타르(조상의 것)",2009,2.0000,...,...,...
'00,"전  국",'C19102101,"  연탄",2009,27.0000,147844.0000,147847.0000,0.0000
'00,"전  국",'C19102109,"  응집탄",2009,1.0000,...,...,...
'00,"전  국",'C19210101,"  휘발유",2009,5.0000,10103473.0000,10065641.0000,159721.0000
'00,"전  국",'C19210102,"  제트유",2009,5.0000,9371588.0000,9450514.0000,141790.0000
'00,"전  국",'C19210103,"  등유",2009,7.0000,4565601.0000,4576846.0000,129591.0000
'00,"전  국",'C19210104,"  경유",2009,6.0000,24709208.0000,24668599.0000,587517.0000
'00,"전  국",'C19210105,"  경질중유(벙커A유)",2009,1.0000,...,...,...
'00,"전  국",'C19210106,"  중유(벙커B유)",2009,6.0000,4141929.0000,4185929.0000,82338.0000
'00,"전  국",'C19210107,"  벙커C유",2009,5.0000,7793289.0000,7717105.0000,231132.0000
'00,"전  국",'C19210108,"  나프타",2009,5.0000,7381269.0000,7362010.0000,93548.0000
'00,"전  국",'C19210109,"  솔벤트나프타",2009,8.0000,177280.0000,176257.0000,8925.0000
'00,"전  국",'C19210110,"  정제혼합용 원료유",2009,3.0000,2023189.0000,2168173.0000,134052.0000
'00,"전  국",'C19210121,"  프로판가스",2009,15.0000,987040.0000,988411.0000,16932.0000
'00,"전  국",'C19210122,"  부탄가스",2009,7.0000,1996862.0000,2004631.0000,16177.0000
'00,"전  국",'C19210123,"  석유가스",2009,2.0000,...,...,...
'00,"전  국",'C19221101,"  윤활유(석유기저)",2009,38.0000,1474929.0000,1482567.0000,71173.0000
'00,"전  국",'C19221102,"  그리스(석유기저)",2009,7.0000,675313.0000,676144.0000,2663.0000
'00,"전  국",'C19221200,"  재생 윤활유 및 그리스",2009,13.0000,46111.0000,45387.0000,1593.0000
'00,"전  국",'C19229101,"  파라핀",2009,4.0000,181467.0000,175013.0000,17375.0000
'00,"전  국",'C19229102,"  아스팔트",2009,7.0000,2005937.0000,2000047.0000,23675.0000
'00,"전  국",'C19229103,"  재생유",2009,36.0000,184652.0000,180556.0000,7063.0000
'00,"전  국",'C19229109,"  기타 석유정제품",2009,6.0000,1077313.0000,1077171.0000,4747.0000
'00,"전  국",'C20," 화학물질 및 화학제품 제조업;의약품 제외",2009,3691.0000,108770374.0000,109147236.0000,4505816.0000
'00,"전  국",'C20111101,"  부탄 및 부틸렌(나프타분해물)",2009,3.0000,462531.0000,449585.0000,20830.0000
'00,"전  국",'C20111102,"  에틸렌",2009,10.0000,4207774.0000,4201045.0000,40174.0000
'00,"전  국",'C20111103,"  프로필렌",2009,12.0000,4074564.0000,4068030.0000,26902.0000
'00,"전  국",'C20111104,"  부타디엔",2009,8.0000,1115728.0000,1112065.0000,17233.0000
'00,"전  국",'C20111109,"  기타 비환식 탄화수소",2009,5.0000,526483.0000,530924.0000,7076.0000
'00,"전  국",'C20111201,"  알킬벤젠",2009,8.0000,1449718.0000,1433146.0000,40130.0000
'00,"전  국",'C20111202,"  기타 벤젠",2009,11.0000,1783599.0000,1795604.0000,58324.0000
'00,"전  국",'C20111203,"  톨루엔",2009,12.0000,1423150.0000,1400901.0000,60458.0000
'00,"전  국",'C20111204,"  드니트로톨루엔(DNT)",2009,4.0000,1490854.0000,1483681.0000,16951.0000
'00,"전  국",'C20111205,"  파라크실렌",2009,5.0000,4710603.0000,4688726.0000,58040.0000
'00,"전  국",'C20111206,"  올소크실렌",2009,2.0000,...,...,...
'00,"전  국",'C20111207,"  스티렌모노모(SM)",2009,5.0000,2613295.0000,2590001.0000,60326.0000
'00,"전  국",'C20111208,"  크실렌",2009,6.0000,919641.0000,909653.0000,33778.0000
'00,"전  국",'C20111209,"  기타 환식탄화수소",2009,3.0000,38319.0000,37028.0000,3440.0000
'00,"전  국",'C20111301,"  이염화에틸렌(EDC)",2009,3.0000,34319.0000,35328.0000,6401.0000
'00,"전  국",'C20111302,"  염화비닐모노모(VCM)",2009,3.0000,833570.0000,830227.0000,10648.0000
'00,"전  국",'C20111303,"  CFM(클로로포름)",2009,1.0000,...,...,...
'00,"전  국",'C20111309,"  기타 탄화수소 유도체",2009,5.0000,615143.0000,606938.0000,33822.0000
'00,"전  국",'C20112101,"  숯",2009,11.0000,15850.0000,15700.0000,609.0000
'00,"전  국",'C20112109,"  기타 검 및 나무화합물",2009,6.0000,32961.0000,32990.0000,1416.0000
'00,"전  국",'C20119101,"  콜탈핏치",2009,4.0000,104145.0000,102502.0000,9067.0000
'00,"전  국",'C20119109,"  석탄 화학물",2009,3.0000,271137.0000,275158.0000,14093.0000
'00,"전  국",'C20119201,"  부탄올",2009,1.0000,...,...,...
'00,"전  국",'C20119202,"  옥탄올",2009,3.0000,718804.0000,715527.0000,16008.0000
'00,"전  국",'C20119203,"  메탄올",2009,2.0000,...,...,...
'00,"전  국",'C20119204,"  에틸알콜(공업용)",2009,6.0000,167305.0000,167024.0000,8484.0000
'00,"전  국",'C20119205,"  에틸렌 글리콜(EG)",2009,6.0000,1022438.0000,1034398.0000,30182.0000
'00,"전  국",'C20119206,"  프로필렌 글리콜(PG)",2009,2.0000,...,...,...
'00,"전  국",'C20119207,"  폴리프로필렌글리콜(PPG)",2009,7.0000,917074.0000,923848.0000,42947.0000
'00,"전  국",'C20119208,"  페놀",2009,3.0000,457929.0000,460595.0000,18595.0000
'00,"전  국",'C20119209,"  기타 알코올 및 관련 유도체",2009,9.0000,76721.0000,75644.0000,4124.0000
'00,"전  국",'C20119301,"  공업용 지방산",2009,3.0000,121195.0000,121888.0000,2098.0000
'00,"전  국",'C20119302,"  초산",2009,4.0000,270187.0000,272932.0000,9800.0000
'00,"전  국",'C20119303,"  초산에틸",2009,1.0000,...,...,...
'00,"전  국",'C20119304,"  아크릴산",2009,1.0000,...,...,...
'00,"전  국",'C20119305,"  무수마레인산",2009,4.0000,53273.0000,54532.0000,1298.0000
'00,"전  국",'C20119306,"  무수프탈산(PA)",2009,5.0000,323520.0000,341725.0000,4400.0000
'00,"전  국",'C20119307,"  테레프탈산(TPA)",2009,9.0000,5810745.0000,5769277.0000,81619.0000
'00,"전  국",'C20119309,"  아크릴레이트",2009,3.0000,483022.0000,485553.0000,12737.0000
'00,"전  국",'C20119310,"  메틸메타크릴레이트(MMA)",2009,2.0000,...,...,...
'00,"전  국",'C20119319,"  기타 카르복실산 및 그 유도체",2009,19.0000,483713.0000,496495.0000,19776.0000
'00,"전  국",'C20119401,"  MTBE",2009,2.0000,...,...,...
'00,"전  국",'C20119402,"  아민",2009,5.0000,117659.0000,118506.0000,6697.0000
'00,"전  국",'C20119403,"  아크릴로니트릴(AN)",2009,3.0000,745368.0000,760791.0000,22081.0000
'00,"전  국",'C20119404,"  이소시아네이트(TDI)",2009,3.0000,1722173.0000,1776958.0000,119370.0000
'00,"전  국",'C20119405,"  이소시아네이트(MDI)",2009,4.0000,698182.0000,708416.0000,18265.0000
'00,"전  국",'C20119407,"  카프로락탐",2009,1.0000,...,...,...
'00,"전  국",'C20119408,"  아세톤",2009,4.0000,217457.0000,211895.0000,9275.0000
'00,"전  국",'C20119409,"  포르말린",2009,5.0000,40327.0000,40596.0000,1401.0000
'00,"전  국",'C20119410,"  가소제",2009,9.0000,820942.0000,847555.0000,26514.0000
'00,"전  국",'C20119411,"  ECH(에피클로로히드린)",2009,2.0000,...,...,...
'00,"전  국",'C20119412,"  산화프로필렌",2009,1.0000,...,...,...
'00,"전  국",'C20119414,"  DMF (디메틸포름아미드)",2009,1.0000,...,...,...
'00,"전  국",'C20119416,"  BPA",2009,2.0000,...,...,...
'00,"전  국",'C20119418,"  PTMEG",2009,1.0000,...,...,...
'00,"전  국",'C20119419,"  기타 기초유기화합물",2009,23.0000,352619.0000,349695.0000,22862.0000
'00,"전  국",'C20121101,"  수소",2009,25.0000,256950.0000,257182.0000,1701.0000
'00,"전  국",'C20121102,"  질소",2009,72.0000,355141.0000,354962.0000,5136.0000
'00,"전  국",'C20121103,"  산소",2009,79.0000,325647.0000,323785.0000,6285.0000
'00,"전  국",'C20121104,"  아세틸렌가스",2009,12.0000,22303.0000,22150.0000,313.0000
'00,"전  국",'C20121105,"  이산화탄소",2009,50.0000,191344.0000,190977.0000,980.0000
'00,"전  국",'C20121106,"  아르곤가스",2009,66.0000,142250.0000,142269.0000,1117.0000
'00,"전  국",'C20121109,"  기타산업용가스",2009,52.0000,287050.0000,285491.0000,7673.0000
'00,"전  국",'C20121200,"  구입한 압축 및 액화가스의 정제",2009,1.0000,...,...,...
'00,"전  국",'C20129101,"  염소",2009,10.0000,208678.0000,208430.0000,744.0000
'00,"전  국",'C20129102,"  염산",2009,13.0000,51390.0000,50940.0000,1623.0000
'00,"전  국",'C20129103,"  수산화나트륨",2009,5.0000,380511.0000,378506.0000,9466.0000
'00,"전  국",'C20129105,"  기타 가성소다",2009,19.0000,287523.0000,287803.0000,1374.0000
'00,"전  국",'C20129106,"  소다회",2009,2.0000,...,...,...
'00,"전  국",'C20129109,"  기타 소다공업제품",2009,11.0000,98452.0000,96150.0000,4204.0000
'00,"전  국",'C20129201,"  카본블랙",2009,5.0000,609429.0000,625426.0000,28807.0000
'00,"전  국",'C20129202,"  화이트카본",2009,1.0000,...,...,...
'00,"전  국",'C20129204,"  과산화수소",2009,7.0000,167825.0000,168477.0000,3461.0000
'00,"전  국",'C20129205,"  황",2009,4.0000,30927.0000,31383.0000,1328.0000
'00,"전  국",'C20129206,"  합성귀석",2009,1.0000,...,...,...
'00,"전  국",'C20129209,"  기타 비금속화합물",2009,26.0000,122368.0000,113498.0000,15633.0000
'00,"전  국",'C20129301,"  황산",2009,20.0000,117808.0000,118942.0000,1267.0000
'00,"전  국",'C20129302,"  인산",2009,4.0000,27288.0000,27231.0000,431.0000
'00,"전  국",'C20129309,"  기타 무기산",2009,1.0000,...,...,...
'00,"전  국",'C20129401,"  황산알루미늄",2009,10.0000,30494.0000,30573.0000,844.0000
'00,"전  국",'C20129402,"  황산마그네슘",2009,2.0000,...,...,...
'00,"전  국",'C20129403,"  탄산칼슘",2009,13.0000,325694.0000,327267.0000,3943.0000
'00,"전  국",'C20129404,"  탄화칼슘(카바이드)",2009,1.0000,...,...,...
'00,"전  국",'C20129405,"  규산소다",2009,12.0000,39896.0000,40255.0000,1325.0000
'00,"전  국",'C20129406,"  시안화 나트륨",2009,1.0000,...,...,...
'00,"전  국",'C20129407,"  수산화알루미늄",2009,4.0000,81398.0000,80294.0000,4248.0000
'00,"전  국",'C20129408,"  탄산칼륨",2009,1.0000,...,...,...
'00,"전  국",'C20129409,"  기타 칼륨염",2009,2.0000,...,...,...
'00,"전  국",'C20129419,"  기타 금속 무기화합물",2009,46.0000,191286.0000,200855.0000,18861.0000
'00,"전  국",'C20129500,"  핵연료",2009,2.0000,...,...,...
'00,"전  국",'C20129602,"  잉곳 및 웨이퍼(태양전지용)",2009,4.0000,252113.0000,248159.0000,18579.0000
'00,"전  국",'C20131101,"  아연화",2009,10.0000,208975.0000,209328.0000,11708.0000
'00,"전  국",'C20131102,"  산화티타늄",2009,5.0000,119138.0000,129609.0000,5754.0000
'00,"전  국",'C20131103,"  산화철",2009,8.0000,111958.0000,106067.0000,14080.0000
'00,"전  국",'C20131109,"  기타 무기안료",2009,11.0000,45373.0000,45460.0000,2763.0000
'00,"전  국",'C20132101,"  천연색소",2009,5.0000,11225.0000,11707.0000,546.0000
'00,"전  국",'C20132102,"  유연제",2009,24.0000,127854.0000,128406.0000,4278.0000
'00,"전  국",'C20132201,"  분산염료",2009,12.0000,167693.0000,166931.0000,32432.0000
'00,"전  국",'C20132202,"  산성 및 매염염료",2009,12.0000,32275.0000,32519.0000,2672.0000
'00,"전  국",'C20132203,"  염기성염료",2009,3.0000,4453.0000,4027.0000,876.0000
'00,"전  국",'C20132204,"  직접염료",2009,4.0000,26388.0000,27118.0000,1181.0000
'00,"전  국",'C20132205,"  반응성염료",2009,7.0000,69288.0000,70169.0000,5034.0000
'00,"전  국",'C20132206,"  형광염료",2009,6.0000,61527.0000,61087.0000,6088.0000
'00,"전  국",'C20132207,"  플라스틱착색제(마스터배치)",2009,44.0000,365457.0000,366862.0000,17874.0000
'00,"전  국",'C20132209,"  색소중간착색제",2009,3.0000,8232.0000,12855.0000,1995.0000
'00,"전  국",'C20132219,"  기타 합성염료",2009,11.0000,80906.0000,81120.0000,5427.0000
'00,"전  국",'C20132301,"  레이크계 안료",2009,6.0000,114546.0000,114805.0000,12261.0000
'00,"전  국",'C20132302,"  색소안료",2009,8.0000,71274.0000,72333.0000,2973.0000
'00,"전  국",'C20201101,"  질산",2009,4.0000,86323.0000,91894.0000,1979.0000
'00,"전  국",'C20201102,"  암모니아",2009,9.0000,118656.0000,119319.0000,677.0000
'00,"전  국",'C20201103,"  요소",2009,3.0000,153152.0000,167621.0000,7553.0000
'00,"전  국",'C20201104,"  황산암모늄",2009,4.0000,130910.0000,130444.0000,654.0000
'00,"전  국",'C20201109,"  기타 질소비료",2009,6.0000,13774.0000,15075.0000,1054.0000
'00,"전  국",'C20201200,"  인산비료",2009,3.0000,56879.0000,57110.0000,5466.0000
'00,"전  국",'C20201301,"  황산칼륨(황산칼리)",2009,2.0000,...,...,...
'00,"전  국",'C20201309,"  기타 칼륨비료",2009,1.0000,...,...,...
'00,"전  국",'C20202100,"  복합비료",2009,24.0000,1162348.0000,1234177.0000,145620.0000
'00,"전  국",'C20209101,"  유기질비료",2009,108.0000,370268.0000,370124.0000,29421.0000
'00,"전  국",'C20209109,"  기타 비료",2009,42.0000,148351.0000,139999.0000,26091.0000
'00,"전  국",'C20301101,"  SBR",2009,4.0000,985211.0000,1020248.0000,56339.0000
'00,"전  국",'C20301102,"  BR",2009,2.0000,...,...,...
'00,"전  국",'C20301103,"  SB라텍스",2009,5.0000,165552.0000,166029.0000,8097.0000
'00,"전  국",'C20301109,"  기타 합성고무",2009,18.0000,578962.0000,586655.0000,57657.0000
'00,"전  국",'C20302101,"  고밀도폴리에틸렌",2009,12.0000,2967115.0000,3002588.0000,114177.0000
'00,"전  국",'C20302102,"  저밀도폴리에틸렌",2009,14.0000,2984339.0000,3042941.0000,147314.0000
'00,"전  국",'C20302103,"  폴리스티렌",2009,13.0000,1260774.0000,1263469.0000,63848.0000
'00,"전  국",'C20302104,"  ABS수지",2009,9.0000,2333114.0000,2359323.0000,90880.0000
'00,"전  국",'C20302105,"  PVC수지",2009,15.0000,1490784.0000,1494900.0000,30701.0000
'00,"전  국",'C20302106,"  폴리프로필렌",2009,23.0000,4658083.0000,4677080.0000,208258.0000
'00,"전  국",'C20302107,"  에폭시수지",2009,11.0000,519728.0000,521412.0000,30510.0000
'00,"전  국",'C20302111,"  불포화폴리에스터수지",2009,12.0000,239033.0000,238001.0000,7842.0000
'00,"전  국",'C20302112,"  선형폴리에스터수지",2009,11.0000,1536222.0000,1538894.0000,27546.0000
'00,"전  국",'C20302113,"  아크릴수지",2009,5.0000,311609.0000,330750.0000,11982.0000
'00,"전  국",'C20302114,"  요소수지",2009,8.0000,17897.0000,17911.0000,199.0000
'00,"전  국",'C20302115,"  멜라민수지",2009,8.0000,45581.0000,47042.0000,2858.0000
'00,"전  국",'C20302116,"  페놀수지",2009,5.0000,153146.0000,149341.0000,7081.0000
'00,"전  국",'C20302117,"  폴리우레탄",2009,29.0000,376498.0000,375022.0000,15748.0000
'00,"전  국",'C20302118,"  엔지니어링플라스틱수지",2009,19.0000,2226962.0000,2272491.0000,128501.0000
'00,"전  국",'C20302119,"  실리콘수지",2009,25.0000,735039.0000,737655.0000,55413.0000
'00,"전  국",'C20302120,"  석유수지",2009,4.0000,204861.0000,206589.0000,15413.0000
'00,"전  국",'C20302123,"  K-RESIN",2009,1.0000,...,...,...
'00,"전  국",'C20302800,"  기타 합성수지",2009,39.0000,1379885.0000,1371089.0000,85537.0000
'00,"전  국",'C20303101,"  구입한 수지의 배합물",2009,98.0000,1309069.0000,1322278.0000,88546.0000
'00,"전  국",'C20303102,"  재생수지",2009,130.0000,477276.0000,477718.0000,8640.0000
'00,"전  국",'C20411100,"  가정용 살균 및 살충제",2009,39.0000,146621.0000,145057.0000,12501.0000
'00,"전  국",'C20412101,"  살충제(농업용)",2009,20.0000,462435.0000,421490.0000,154099.0000
'00,"전  국",'C20412102,"  살균제(농업용)",2009,12.0000,321684.0000,299650.0000,111610.0000
'00,"전  국",'C20412103,"  제초제(농업용)",2009,13.0000,289810.0000,275191.0000,89789.0000
'00,"전  국",'C20412104,"  생장조절제",2009,3.0000,9143.0000,9647.0000,1283.0000
'00,"전  국",'C20412109,"  기타 농약 및 그 기조제",2009,8.0000,26200.0000,25309.0000,9263.0000
'00,"전  국",'C20421101,"  유성 페인트",2009,56.0000,1342739.0000,1336055.0000,70169.0000
'00,"전  국",'C20421102,"  수성 페인트",2009,21.0000,303774.0000,301922.0000,21632.0000
'00,"전  국",'C20421103,"  에나멜페인트",2009,15.0000,140139.0000,141751.0000,8589.0000
'00,"전  국",'C20421104,"  락카",2009,17.0000,53199.0000,53426.0000,3176.0000
'00,"전  국",'C20421105,"  우레탄도료",2009,19.0000,142876.0000,145332.0000,6154.0000
'00,"전  국",'C20421106,"  아크릴도료",2009,6.0000,66798.0000,66014.0000,4310.0000
'00,"전  국",'C20421107,"  에폭시도료",2009,16.0000,266119.0000,247544.0000,21927.0000
'00,"전  국",'C20421108,"  기타 합성수지 도료",2009,32.0000,1259705.0000,1256668.0000,56657.0000
'00,"전  국",'C20421109,"  신너",2009,43.0000,363148.0000,362838.0000,13654.0000
'00,"전  국",'C20421110,"  도료충전제",2009,9.0000,76001.0000,75507.0000,4274.0000
'00,"전  국",'C20421111,"  EMC",2009,5.0000,144019.0000,142479.0000,8273.0000
'00,"전  국",'C20421800,"  기타 도료 및 관련제품",2009,34.0000,273034.0000,272619.0000,15918.0000
'00,"전  국",'C20422100,"  요업용 유약",2009,15.0000,175010.0000,173588.0000,7592.0000
'00,"전  국",'C20423101,"  옵셋 잉크",2009,11.0000,303021.0000,302483.0000,12509.0000
'00,"전  국",'C20423102,"  그라비아 잉크",2009,24.0000,167097.0000,166331.0000,7334.0000
'00,"전  국",'C20423103,"  디지털 잉크",2009,12.0000,142511.0000,143323.0000,7726.0000
'00,"전  국",'C20423109,"  기타 잉크",2009,27.0000,74042.0000,73810.0000,2871.0000
'00,"전  국",'C20424100,"  그림물감",2009,8.0000,42691.0000,40876.0000,6624.0000
'00,"전  국",'C20431101,"  유기계면활성제",2009,36.0000,798274.0000,796249.0000,41877.0000
'00,"전  국",'C20431102,"  조제계면활성제",2009,23.0000,246064.0000,245799.0000,9603.0000
'00,"전  국",'C20432101,"  화장 비누",2009,44.0000,173830.0000,172501.0000,9774.0000
'00,"전  국",'C20432102,"  세탁 비누",2009,7.0000,16841.0000,16865.0000,127.0000
'00,"전  국",'C20432103,"  공업용 비누",2009,4.0000,6193.0000,6257.0000,104.0000
'00,"전  국",'C20432201,"  세탁용 합성세제",2009,37.0000,640040.0000,648297.0000,25446.0000
'00,"전  국",'C20432202,"  주방용 합성세제",2009,27.0000,217903.0000,221525.0000,7868.0000
'00,"전  국",'C20432209,"  기타 세제",2009,33.0000,96199.0000,95435.0000,8115.0000
'00,"전  국",'C20432300,"  치약",2009,18.0000,219640.0000,223171.0000,7747.0000
'00,"전  국",'C20432400,"  글리세린",2009,8.0000,28799.0000,28655.0000,1074.0000
'00,"전  국",'C20433101,"  화운데이션",2009,13.0000,311129.0000,315528.0000,13896.0000
'00,"전  국",'C20433102,"  크림",2009,39.0000,519846.0000,519402.0000,12755.0000
'00,"전  국",'C20433103,"  로션 및 오일",2009,102.0000,1172316.0000,1182962.0000,50005.0000
'00,"전  국",'C20433104,"  루즈",2009,14.0000,72889.0000,72654.0000,1611.0000
'00,"전  국",'C20433105,"  볼터지",2009,3.0000,5058.0000,5120.0000,93.0000
'00,"전  국",'C20433106,"  아이세도우",2009,10.0000,19327.0000,19331.0000,630.0000
'00,"전  국",'C20433107,"  샴푸",2009,40.0000,695978.0000,712070.0000,25309.0000
'00,"전  국",'C20433108,"  린스",2009,9.0000,3943.0000,3969.0000,357.0000
'00,"전  국",'C20433109,"  헤어스프레이 및 무스",2009,7.0000,17701.0000,17707.0000,235.0000
'00,"전  국",'C20433110,"  염색약",2009,19.0000,100702.0000,98841.0000,6240.0000
'00,"전  국",'C20433111,"  기타 두발용조제품",2009,30.0000,133238.0000,131398.0000,9272.0000
'00,"전  국",'C20433112,"  파우다",2009,15.0000,141249.0000,141242.0000,1453.0000
'00,"전  국",'C20433113,"  향수",2009,8.0000,38606.0000,38551.0000,600.0000
'00,"전  국",'C20433114,"  화장수",2009,19.0000,345641.0000,344778.0000,2905.0000
'00,"전  국",'C20433115,"  콜롱",2009,1.0000,...,...,...
'00,"전  국",'C20433116,"  매니큐어 및 제거제",2009,10.0000,33655.0000,33686.0000,432.0000
'00,"전  국",'C20433800,"  기타 화장품",2009,72.0000,913259.0000,909606.0000,16204.0000
'00,"전  국",'C20434101,"  실내용 가향 제",2009,29.0000,69103.0000,69401.0000,2774.0000
'00,"전  국",'C20434102,"  왁스",2009,11.0000,51779.0000,52589.0000,3429.0000
'00,"전  국",'C20434103,"  구두약",2009,5.0000,17035.0000,17153.0000,781.0000
'00,"전  국",'C20434109,"  기타 광택제",2009,16.0000,35415.0000,35565.0000,1608.0000
'00,"전  국",'C20491101,"  PS인쇄판",2009,4.0000,38117.0000,38165.0000,1032.0000
