품목별,출하금액(백만원)
장의용목관,14703
목재의부채,2038
목재옷걸이,3300
기타목제품,12341
"펄프,종이및종이제품제조업",14017732
목재펄프,...
재생펄프,...
신문용지,1152394
백상지,739679
중질지,180604
인쇄용박엽지,329662
기타인쇄및필기용지,113510
아트지,1563790
코트지,...
광택지,...
기타도공인쇄용지,12532
노카본원지,19771
청사진원지,...
감열지원지,43012
기타정보용지원지,14661
박리지,...
연마지원지,...
기타종이원지,79168
마닐라판지,167156
골판지원지(라이너지),664254
골판지원지(골심지),346284
기타크라프트지,103078
마닐라판지,485170
식품포장용고형표백판지,9830
기타상자제조용판지,...
복합지,59948
파형，축유，압형，천공지와판지,32584
도포，침투한지및판지가공지,43035
루핑지,8451
전기절연가공지,20183
접착지,229580
비금속박지(금，은박지등),172261
액체포장용가공지,10620
콘덴서용가공지,...
기타종이가공지,58133
창호지,4358
화선지,3918
기타한지,11347
위생용지원지,120290
황산지,...
그라신지,2977
여과지와판지,69563
펠트지와판지,292453
흡취지,...
특수박엽지,...
벽지용원지,28040
담배용지,...
기타도포하지아니한종이와판지,2677
골판지,647206
골판지상자,2011921
골판지제팔레트,48997
기타골판지제관련제품,21808
크라프트지포대,131724
종이가방,117214
우유등액체포장용기,197828
종이컵,117867
기타식품포장용기,36822
판지상자,390544
파이버상자,29530
기타포장용판지상자및관련제품,70633
문구용지(소매용),131077
전자복사기용지(소매용),129236
노트및노트불록,121047
회계부,3871
앨범,73603
바인더,67009
기타사무용종이제문구용품,6436
컴퓨터용지,151443
자동기록지(모노타이프지등),31231
기타자동기록기계용지,29397
화장지,396927
종이타월,25135
종이책상보,...
종이생리대,175927
종이기저귀,263572
기타위생용종이제품,21739
종이벽지,134858
직물벽지,88190
종이장판지,327
벽피복제및창문용투명지,...
필터불록，슬랩및플레이트,4138
몰드또는압형한제품,6613
종이라벨,205607
지관，보빙,257250
셀로판지,5253
포장지,173337
기타종이및판지제품,74775
"출판,인쇄및기록매체복제업",7376948
교과서,127565
참고서,399146
학습지,1341556
아동용서적,284916
과학서적,180721
종교서적,132202
문학서적,173031
어학서적,219358
만화책,43202
인명록및데이터베이스출판,68260
기타일반서적,212257
사전류,31088
지도및지구의,10112
음악책,17982
일간신문,1268279
비일간신문,64888
광고수입(일간신문),788104
광고수입(비일간신문),56130
일반정기간행물,456178
전문신문및정기간행물,169897
광고수입(일반정기간행물),230847
광고수입(전문신문및정기간행물),66187
정기광고간행물,450476
음반(카세트테이프)출판,15981
음반(CD)출판,51186
기타음반출판,...
기타오디오기록매체,25664
기타출판물,238437
인쇄판,35171
오디오복제물,89876
비디오복제물,48270
소프트웨어복제물,79750
"코크스,석유정제품및핵연료",31835839
석탄코크스,9473
콜타르(조상의것),...
휘발유,3527869
제트유,2278739
등유,3401162
경유,7867792
중유(벙커C유제외),2239533
벙커C유,5276148
나프타,3008258
솔벤트나프타,144241
정제혼합용원료유,782071
액화석유가스(LPG),1448740
석유가스,...
윤활유(석유기저),858481
그리스(석유기저),36893
재생윤활유및그리스,16451
파라핀,79681
아스팔트,592611
재생유,98497
기타석유정제품,17008
핵연료,...
화합물및화학제품제조업,68015753
부탄및부틸렌(나프타분해물),602027
에틸렌,1696283
프로필렌,1315910
부타디엔,471611
기타비환식탄화수소,172617
벤젠,846536
톨루엔,806539
크실렌,2768822
스티렌모노모(SM),1716027
기타환식탄화수소,280981
이염화에틸렌(EDC),41414
염화비닐모노모(VCM),562107
기타탄화수소유도체,248208
석탄화학물,71305
숯,21406
착화탄,1128
기타검및나무화합물,13938
부탄올,...
옥탄올,248673
메탄올,13195
에틸알콜(공업용),43939
에틸렌글리콜(EG),705215
프로필렌글리콜(PG),...
폴리프로필렌글리콜(PPG),411715
페놀,...
기타알코올및관련유도체,224974
공업용지방산,73561
초산,226138
초산에틸,...
아크릴산,...
무수마레인산,38590
무수프탈산(PA),216961
테레프탈산(TPA),2873521
DMT,...
아크릴레이트,...
메틸메타크릴레이트(MMA),...
기타카르복실산및그유도체,293970
MTBE,115243
아민,35785
아크릴로니트릴(AN),422647
이소시아네이트,651396
멜라민,...
카프로락탐,...
아세톤,56468
포르말린,31472
가소제,473358
기타기초유기화합물,808174
수소,103447
질소,213517
산소,143067
아세틸렌가스,8455
이산화탄소,57249
아르곤가스,32607
기타산업용가스,161606
염소,98976
염산,32347
가성소다,253256
소다회,50154
기타소다공업제품,53418
카본블랙,332606
이산화규소,55278
과산화수소,98576
황,52352
합성귀석,72427
기타비금속화합물,7797
황산,76542
인산,53475
황산알루미늄,43282
황산마그네슘,5561
탄산칼슘,149140
탄화칼슘,28290
규산소다,37046
시안화나트륨,63621
수산화알루미늄,...
칼륨염,120736
기타금속무기화합물,265660
아연화,88538
산화티타늄,72321
산화철,29887
기타무기안료,74399
천연색소,...
유연제,159836
분산염료,94277
산성및매염염료,93122
염기성염료,7729
직접염료,67932
반응성염료,149614
형광염료,38438
플라스틱착색제(마스터배치),200688
기타합성염료,94554
레이크계안료,89963
색소안료,50654
질산,70792
암모니아,13075
요소,41465
황산암모늄,42543
기타질소비료,163304
인산비료,43808
칼륨비료,12874
복합비료,602525
유기질비료,196607
기타비료,107307
SBR,386256
BR,...
SB라텍스,135681
기타합성고무,182114
고밀도폴리에틸렌,1334989
저밀도폴리에틸렌,1589727
폴리스티렌,1295789
ABS수지,1584473
PVC수지,1104190
폴리프로필렌,2262475
에폭시수지,274230
불포화폴리에스터수지,198863
선형폴리에스터수지,1175193
아크릴수지,132711
요소수지,31157
멜라민수지,38217
페놀수지,122419
폴리우레탄,323684
엔지니어링플라스틱수지,878484
기타합성수지,740986
구입한수지의배합물,1507749
재생수지,227658
의약품원료,257151
백신,164054
기타생물학적제제,185873
의약품제제,5942943
한의약품,228415
동물용약제품,410357
"탈지면,거즈,붕대및유사제품",114941
진단용시약(의료용),56054
기타의약관련제품,87484
가정용살균및살충제,137422
살충제(농업용),367390
살균제(농업용),290344
제초제,251418
기타농약및그기조제,42527
유성페인트,1167955
수성페인트,122808
에나멜페인트,66020
락카,60117
합성수지도료,801301
신너,214638
도료충전제,24237
기타도료및관련제품,480386
요업용유약,38544
옵셋잉크,159749
그라비아잉크,125628
디지털잉크,50659
기타잉크,103365
그림물감,17310
계면활성제,633875
화장비누,111575
세탁비누,32016
공업용비누,3060
세탁용합성세제,458708
주방용합성세제,227423
기타세제,58350
치약,177543
글리세린,13594
"크림,로션및오일",2033359
"루즈,볼터지및아이쉐도우",302663
두발용조제품,586488
파우다,49156
"향수,화장수및콜롱",39036
기타화장품,78767
실내용가향제,56743
왁스,28014
구두약,14587
기타광택제,51229
자기테이프,705363
자기및광디스크,112983
"사진용감광성필름,판및종이",51925
토너및토너카트리지,142799
사진용화학물질,144930
가공및정제염,64774
방향유,20272
천연접착제,176726
합성수지접착제,690675
젤라틴,96115
화약및폭약,158956
도화선및뇌관(화약용),117743
폭죽및조명탄,13484
부동액,54467
연료첨가제,318307
조제첨가제,200181
필기용잉크,12437
조제윤활제,65971
소화기용의장전물,6406
미생물용의조제배양제,13891
전자공업용화학화합물,462855
가황촉진제,31852
"산화방지제(고무,플라스틱용)",170648
"안정제(고무,플라스틱용)",180997
조제점결제,84047
수화실리카겔(건조제),61524
도금용조제품,114216
소포제및발포제,131686
방수액,81556
활성탄,57292
"염색캐리어,드레싱및매염제",16631
금속표면처리용의침지조제품,82032
츄잉검베이스,...
제올라이트,92096
기타화학제품,542193
폴리아미드섬유,668518
폴리에스터섬유,2857535
스판덱스섬유,472410
아크릴릭섬유,235336
기타합성스테이플섬유,44014
재생섬유,97249
고무및플라스틱제품제조업,27612774
승용차타이어,2436346
버스및화물차타이어,...
모터사이클타이어,...
기타자동차타이어,134082
자동차튜브,221404
자전거타이어,...
기타비동력식차량의타이어및튜브,1145
타이어및튜브부속품,30296
재생타이어,54836
재생고무,18999
배합고무,179850
방진고무,202428
공업용고무롤,30159
공업용고무판,256280
고무관및파이프,75774
고무호스,269308
고무벨트,172107
고무직물,19446
고무패킹,521247
고무스폰지및발포성제품,132681
기타산업용고무제품,414772
고무장갑,43715
피임용기구(고무제),...
고무젖꼭지,8904
기타위생용고무제품,23734
고무매트,121070
고무보트,15564
고무줄및밴드,44820
기타고무제품,268233
플라스틱프로파일,205465
플라스틱파이프,756021
플라스틱호스,162682
플라스틱연결구류,206399
플라스틱필름및시트(포장용),2519307
플라스틱필름및시트(포장용제외),1315099
합성피혁,626615
플라스틱장판및벽지,566582
플라스틱타일,325845
위생용플라스틱제품,446524
플라스틱창문및문,972374
기타건축용플라스틱조립제품,279003
플라스틱봉투,523959
플라스틱병,629311
플라스틱뚜껑,291885
기타플라스틱포장용기,1651737
운송장비용플라스틱제품,4389423
전기및전자기기용플라스틱제품,676670
기타기계용플라스틱제품,1043765
폴리스티렌발포제품,893683
우레탄발포제품,549011
기타플라스틱발포제품,89247
플라스틱적층품,575298
접착테이프,538101
플라스틱주방용품,395955
가구용플라스틱제품,66731
플라스틱헬멧,202987
플라스틱사무및문구용품,118224
기타플라스틱제품,532455
폐플라스틱제품,22078
비금속광물제품제조업,22083256
프로트판유리,427522
기타판유리,...
기타1차유리,19427
유리장섬유,212263
유리단섬유,107463
보일및매트(유리섬유제),54646
기타유리섬유제품,13352
표면처리유리,63826
곡유리,12170
조각및엣칭유리,7940
기타가공판유리,48411
강화유리,160192
접합유리(자동차용제외),4478
운송장비용안전유리,384142
백밀러(차량용),195368
유리거울,90329
복층유리,277556
진공용기내장유리및이화학용유리,5991
건축용유리제품,12063
"브라운관용및음극선관용유리(panel,funnel,neck등)",991642
전등용및조명기용유리,39938
시계용유리,5461
LCD용유리,807887
I.T.O유리,155768
기타산업용유리제품,45593
유리식기,25735
유리컵,35132
주방용유리제품,14470
기타가정용유리제품,10053
유리용기,465217
유리마개류,5876
유리앰플,27435
기타유리용기제품,3789
유리제의구슬，모조진주,23978
유리세공품,11198
기타유리제품,18152
토기제품(가정용품),7298
가정용도자기,164124
도자기장식품,8044
기타가정용도자기제품,7873
세면대(도자제),53383
목욕통(도자제),9450
변기(도자제),71528
기타위생도기제품,25322
"저압애자(１ＫＶ이하,도자제)",2930
"고압애자(１ＫＶ－１０ＫＶ,도자제)",6890
"특고압애자(１０ＫＶ이상,도자제)",31223
기타절연체및절연부착물(도자제),75350
이화학용및기타산업용도자기,46728
기타일반도자기,21225
벽돌및블록(내화점토제),231385
타일(내화점토제),98614
판(내화점토제),5477
기타내화점토제구조제품,9148
내화도가니및기타정형내화물,32415
내화몰탈,49925
내화용시멘트,109960
코티드샌드(주물사),52209
기타부정형내화물,155763
점토벽돌,135955
기타유사제품(점토제),4282
기와및기타건축용품(점토제),30133
타일，큐브，판석(점토제),241189
기타유사제품(점토제),...
도자제관및관연결구류,...
시멘트크링커,309390
보통시멘트,2345548
백색시멘트,...
고로슬래그시멘트,466411
기타특수시멘트,79582
생석회,72806
소석회,33481
백운석(하소또는응결한것),4964
플라스터(석고),29234
비내화모르타르(분상),235312
레미콘,7342830
플라스터혼합판，타일,93963
석고보드,298791
기타플라스터제품,8069
판，타일，블록및유사제품(섬유시멘트제),46236
기타제품(섬유시멘트제),2747
콘크리트블록,272522
콘크리트벽돌,132703
콘크리트타일,21063
콘크리트판석,23921
콘크리트기와,3989
기타유사콘크리트제품,43858
벽면(콘크리트제),106092
문틀(콘크리트제),...
콘크리트파일,443674
콘크리트전주,79763
콘크리트침목,32772
기타콘크리트조립구조재,21351
흄관,178732
콘크리트플륨관,155850
진동및전압콘크리트관,42158
기타콘크리트관,93609
기타콘크리트，시멘트제품,2007
기념비석,57447
건물석(석재),292448
포석，연석및판석(석재),100192
가공슬레이트및유사품(석재),...
석재그릇및주방용품,6057
기타성형가공석재및석제품,100986
착색가공석재품,4242
아스콘,965602
아스팔트성형제품,35912
기계용연마석및연마휠(프레임이없는것),18006
지석(수지석),71026
연마지및포,157460
기타연마제품,48175
활석분,23441
장석분,11640
규석분,27664
흑연분,14029
석회석분,19528
기타비금속광물분쇄처리제품,125545
석면섬유및혼합물,738
브레이크라이닝및패드(자동차용),10362
기타석면제품,4211
암면,...
암면제품,70562
팽창퍼라이트,75555
기타암면제품,23394
인조흑연,...
흑연(콜로이드，반콜로이드),...
기타흑연및탄소제품,29560
인공경량골재품,8913
가공운모및제품,22363
인조커턴덤(인조강옥),167478
기타비금속광물제품,43095
제1차금속산업,54522365
선철,...
강괴,75759
슬래브,...
블룸및쉬트바,...
빌렛,141931
제철소부산물,52315
합금철(페로얼로이),207179
봉강,1141943
철근,4201175
선재(와이어로드),1339774
형강,1465883
중후판(두께3mm이상),2460790
열연강판,7375388
궤조및철도선로자재(열간압연한것),113850
냉연봉강및냉연형강,391842
냉연강판,4927980
보통철선,294371
경강선및피아노선,178818
ＰＣ강선(pc강연선포함),56273
냉간압조용강선(CHQ),290902
스텐인리스강선,419527
아연도강선(아연도강연선포함),196140
타이어보강강선,548103
기타도금강선,...
주철관(주조한것),183604
주철제관연결구류(주조한것),47608
강관,2690638
강관가공품(구입한강관가공),472565
강관연결구류(주조한것제외),640084
아연도강판,2869825
석도강판(주석도금강판),994707
기타도금강판,520965
칼라강판,1550858
도금강관및피복강관,178399
"기타도금및피복처리강재(형강,봉강,철선)",47050
철분(철분쇄물),19399
철강절단품(구입한강재절단),4230230
동1차정련품(동광을정련한것),1030532
"동2차정련품(동스크랩,동괴를가공한것)",163670
알루미나(보크사이트를소성한것),3129
알루미늄1차정련품(알루미늄광을정련한것),15876
알루미늄2차정련품(알루미늄스크랩및괴를가공한것),1181273
연1차정련품(연광을정련한것),136314
연2차정련품(연괴및스크랩을정련한것),26046
아연1차정련품(아연광을정련한것),703987
아연2차정련품(아연괴및스크랩을정련한것),40893
"귀금속1차정련품((백)금광,은광을정련한것)",840153
귀금속2차정련품((백)금및은의괴및스크랩을정련한것),74935
기타비철금속1차정련품(금속광석을정련한것),379415
기타비철금속2차정련품(금속괴및스크랩을정련한것),22367
동봉,484691
나동선,1534041
동판,497998
동박(두께0.15㎜이하),151335
동관,609551
동제의관연결구류,116985
알루미늄봉(압연에의한것),33559
알루미늄샷시바(압출에의한것),840573
알루미늄선,92436
알루미늄판,1010255
알루미늄박(두께0.2㎜이하),356602
알루미늄관,638066
알루미늄제관연결구류,25460
"니켈압연,압출및연신제품",3982
"연(납)압연,압출및연신제품",29042
"아연압연,압출및연신제품",24579
"주석압연,압출및연신제품",21384
"텅스텐(중석)압연,압출및연신제품",19073
"귀금속압연,압출및연신제품",...
기타비철금속압연및압출제품,166967
동분말,12695
알루미늄분말,6149
아연분말,35194
기타비철금속분말,64659
기타１차비철금속제품,137773
회주물(보통주철),835128
가단주물,107338
구상흑연주물(덕타일주물),137176
보통강주물,443750
특수강주물(합금강주물),232793
알루미늄주물,436816
동주물,99132
기타비철금속주물,128612
조립금속제품제조업,25132155
금속제문,544590
금속제창문,855139
건축용금속공작물,1119122
판금제품,855322
육상금속구조물,2891531
교량,151178
수상금속구조물,1960143
금속제조립식건축물,176944
금속제조립식건축물용판넬,1019305
산업용온수보일러,126080
방열기,63854
산업용온수보일러및방열기의부품,62252
저장용금속탱크,580717
압력용기,310976
원자로,...
원자로의부품,7270
수관보일러,620852
연관보일러,39765
기타산업용보일러,24208
보일러부속품및부품,22263
분말야금제품,76697
철강단조물,840639
비철금속단조물,129186
자동차용프레스가공품,1059848
기타프레스가공품,1732564
금속열처리제품,14800
절삭가공,678454
기타금속처리제품,182795
금속제식탁용품(식기제외),101442
칼및칼날(식탁용나이프제외),79975
면도기및면도날,42473
가위,48148
손톱및발톱깍기,78804
건물용철물,213856
가구용철물,123439
자동차용철물,207739
"자물쇠,열쇠및관련부품(자동차용제외)",143147
캐스터(소형바퀴),93415
가방부착용철물,31820
커튼및블라인드부품,2215
기타일반철물,143625
작업용수공구,42844
농업용수공구,21669
기타수공구,97113
톱(수동식),34526
톱날,149103
공작기계용절삭공구,579304
기타공작기계용부속물,88730
쇠못,191887
"나사,볼트및너트(금속제)",1266341
리베트(금속제),18412
와셔(금속제),88658
기타금속파스너,61765
철망,301218
와이어로프,307925
바늘,68048
체인(동력전달용제외),18204
기타철선조립제품,156013
스프링,436501
스틸캔(음식료품용),374570
알루미늄캔(음식료품용),156951
에어로졸캔,18542
드럼통,176861
금속튜브용기,34827
기타금속포장용기,513132
병마개,123203
금고,73990
금고부품,5564
알루미늄제주방및식탁용품,349724
기타금속제주방및식탁용품,285214
싱크상판,107288
기타금속위생용품,95415
금속표시판,159864
금속제액자틀,17831
기타금속제장식용품,108098
용접봉,415227
금속사다리및부품,30456
"선박용프로펠러,날및닻",41758
금속제파킹및가스켓,59658
기타조립금속제품,111305
기타기계및장비제조업,57926468
선박용내연기관,1230274
기계용내연기관,175188
내연기관부품(차량및항공기용제외),729116
터빈,209571
터빈부품,4220
"유압실린더및유압시스템(유압액츄에이터,유압모터)",244957
"공압실린더및공압액츄에이터(에어유니트,공압모터)",80794
부품(유공압실린더및기타비전기식엔진과모터의것),153017
급유및계기용펌프(주유소및정비소용포함),48780
유압펌프,148761
기타산업용액체펌프(급유펌프제외),382080
가정용펌프,127249
액체펌프의부품,76498
