"품목분류별 사업체수，생산액，출하 및 연말재고액(10명이상, 2012년)"

"C행정구역별","행정구역별","C품목별","품목별","시점","사업체수 (개)","생산액 (백만원)","출하금액 (백만원)","완제품 연말재고액 (백만원)"
'00,"전  국",'C17221102,"  종이 가방",2012,29.0000,145158.0000,145060.0000,3540.0000
'00,"전  국",'C17222100,"  판지상자 및 용기",2012,115.0000,515941.0000,516892.0000,9746.0000
'00,"전  국",'C17223101,"  식품위생용 종이상자",2012,18.0000,85133.0000,84733.0000,2438.0000
'00,"전  국",'C17223102,"  식품용 종이용기",2012,21.0000,262176.0000,261705.0000,7723.0000
'00,"전  국",'C17229101,"  기타 종이상자 및 용기(판지 및 골판지 이외)",2012,63.0000,356666.0000,356348.0000,7822.0000
'00,"전  국",'C17229102,"  지관(판지 및 골판지 이외)",2012,74.0000,258642.0000,257976.0000,5334.0000
'00,"전  국",'C17901101,"  전자복사기용지(소매용)",2012,21.0000,78515.0000,76128.0000,5133.0000
'00,"전  국",'C17901102,"  노트류",2012,34.0000,181690.0000,180162.0000,19366.0000
'00,"전  국",'C17901103,"  컴퓨터용지",2012,24.0000,157183.0000,157045.0000,5575.0000
'00,"전  국",'C17901104,"  앨범",2012,20.0000,47273.0000,46813.0000,1799.0000
'00,"전  국",'C17901105,"  바인더",2012,19.0000,61949.0000,61798.0000,1981.0000
'00,"전  국",'C17901106,"  사무용 봉투",2012,17.0000,74538.0000,74428.0000,1564.0000
'00,"전  국",'C17901107,"  장부류",2012,3.0000,4394.0000,4345.0000,87.0000
'00,"전  국",'C17901109,"  기타 문구용 종이제품",2012,26.0000,62685.0000,62378.0000,7413.0000
'00,"전  국",'C17902101,"  화장지",2012,75.0000,1161819.0000,1166586.0000,24271.0000
'00,"전  국",'C17902102,"  종이 타월",2012,44.0000,317187.0000,316941.0000,10488.0000
'00,"전  국",'C17902103,"  종이 생리대",2012,6.0000,493224.0000,493310.0000,16573.0000
'00,"전  국",'C17902104,"  종이 기저귀",2012,20.0000,643202.0000,643343.0000,13719.0000
'00,"전  국",'C17902109,"  기타 위생용 종이제품",2012,2.0000,...,...,...
'00,"전  국",'C17903101,"  종이벽지",2012,26.0000,291140.0000,287207.0000,24313.0000
'00,"전  국",'C17903102,"  직물벽지",2012,6.0000,66094.0000,64933.0000,5712.0000
'00,"전  국",'C17903103,"  장판지",2012,1.0000,...,...,...
'00,"전  국",'C17909101,"  여과지",2012,16.0000,170739.0000,169896.0000,6132.0000
'00,"전  국",'C17909102,"  종이 라벨",2012,54.0000,428909.0000,427977.0000,9848.0000
'00,"전  국",'C17909103,"  식품용 종이제품(용기 및 상자 제외)",2012,52.0000,218968.0000,218650.0000,8278.0000
'00,"전  국",'C17909109,"  기타 종이 및 판지제품",2012,17.0000,33018.0000,32912.0000,1527.0000
'00,"전  국",'C18," 인쇄 및 기록매체 복제업",2012,98.0000,427476.0000,427916.0000,10250.0000
'00,"전  국",'C18121100,"  인쇄판",2012,80.0000,345358.0000,345654.0000,7930.0000
'00,"전  국",'C18200101,"  오디오 복제물(테이프)",2012,2.0000,...,...,...
'00,"전  국",'C18200102,"  오디오 복제물(CD)",2012,9.0000,52208.0000,52552.0000,1067.0000
'00,"전  국",'C18200103,"  비디오 복제물(테이프)",2012,2.0000,...,...,...
'00,"전  국",'C18200104,"  비디오 복제물(CD)",2012,3.0000,10420.0000,10257.0000,874.0000
'00,"전  국",'C18200109,"  기타 기록매체 복제물",2012,2.0000,...,...,...
'00,"전  국",'C19," 코크스, 연탄 및 석유정제품 제조업",2012,215.0000,146949240.0000,146591534.0000,4213278.0000
'00,"전  국",'C19101101,"  석탄코크스",2012,5.0000,48962.0000,49000.0000,1390.0000
'00,"전  국",'C19101102,"  콜타르(조상의 것)",2012,2.0000,...,...,...
'00,"전  국",'C19102101,"  연탄",2012,33.0000,182335.0000,182288.0000,48.0000
'00,"전  국",'C19210101,"  휘발유",2012,5.0000,20425321.0000,20403547.0000,464433.0000
'00,"전  국",'C19210102,"  제트유",2012,6.0000,21669023.0000,21640663.0000,609013.0000
'00,"전  국",'C19210103,"  등유",2012,6.0000,6176949.0000,6284997.0000,201080.0000
'00,"전  국",'C19210104,"  경유",2012,5.0000,47870888.0000,47605423.0000,1188585.0000
'00,"전  국",'C19210105,"  경질중유(벙커A유)",2012,1.0000,...,...,...
'00,"전  국",'C19210106,"  중유(벙커B유)",2012,5.0000,225318.0000,231357.0000,17853.0000
'00,"전  국",'C19210107,"  벙커C유",2012,5.0000,13214097.0000,13288932.0000,559701.0000
'00,"전  국",'C19210108,"  나프타",2012,5.0000,22563347.0000,22502765.0000,370955.0000
'00,"전  국",'C19210109,"  솔벤트나프타",2012,11.0000,1214875.0000,1222361.0000,68027.0000
'00,"전  국",'C19210110,"  정제혼합용 원료유",2012,3.0000,2317998.0000,2129679.0000,359719.0000
'00,"전  국",'C19210121,"  프로판가스",2012,10.0000,1616188.0000,1624332.0000,16663.0000
'00,"전  국",'C19210122,"  부탄가스",2012,7.0000,2646377.0000,2669718.0000,37902.0000
'00,"전  국",'C19210123,"  석유가스",2012,1.0000,...,...,...
'00,"전  국",'C19221101,"  윤활유(석유기저)",2012,38.0000,2542241.0000,2582788.0000,118951.0000
'00,"전  국",'C19221102,"  그리스(석유기저)",2012,7.0000,102313.0000,101318.0000,8503.0000
'00,"전  국",'C19221200,"  재생 윤활유 및 그리스",2012,13.0000,205422.0000,204616.0000,9258.0000
'00,"전  국",'C19229101,"  파라핀",2012,5.0000,251332.0000,254708.0000,13690.0000
'00,"전  국",'C19229102,"  아스팔트",2012,7.0000,2953817.0000,2892148.0000,117867.0000
'00,"전  국",'C19229103,"  재생유",2012,33.0000,371535.0000,366485.0000,21046.0000
'00,"전  국",'C19229109,"  기타 석유정제품",2012,2.0000,...,...,...
'00,"전  국",'C20," 화학물질 및 화학제품 제조업;의약품 제외",2012,3795.0000,168660853.0000,167995218.0000,7088375.0000
'00,"전  국",'C20111101,"  부탄 및 부틸렌(나프타분해물)",2012,5.0000,922533.0000,908198.0000,30492.0000
'00,"전  국",'C20111102,"  에틸렌",2012,8.0000,5876186.0000,5864078.0000,88868.0000
'00,"전  국",'C20111103,"  프로필렌",2012,13.0000,6038404.0000,6081676.0000,93439.0000
'00,"전  국",'C20111104,"  부타디엔",2012,7.0000,3517300.0000,3509130.0000,44725.0000
'00,"전  국",'C20111109,"  기타 비환식 탄화수소",2012,2.0000,...,...,...
'00,"전  국",'C20111201,"  알킬벤젠",2012,8.0000,3858503.0000,3845613.0000,97059.0000
'00,"전  국",'C20111202,"  기타 벤젠",2012,10.0000,1926829.0000,1896745.0000,72588.0000
'00,"전  국",'C20111203,"  톨루엔",2012,13.0000,3474030.0000,3496491.0000,116763.0000
'00,"전  국",'C20111204,"  드니트로톨루엔(DNT)",2012,2.0000,...,...,...
'00,"전  국",'C20111205,"  파라크실렌",2012,7.0000,10256319.0000,10206301.0000,170156.0000
'00,"전  국",'C20111206,"  올소크실렌",2012,2.0000,...,...,...
'00,"전  국",'C20111207,"  스티렌모노모(SM)",2012,7.0000,3489378.0000,3448267.0000,93724.0000
'00,"전  국",'C20111208,"  크실렌",2012,10.0000,2137963.0000,2113001.0000,104899.0000
'00,"전  국",'C20111209,"  기타 환식탄화수소",2012,3.0000,54382.0000,54761.0000,384.0000
'00,"전  국",'C20111301,"  이염화에틸렌(EDC)",2012,3.0000,245267.0000,252872.0000,4514.0000
'00,"전  국",'C20111302,"  염화비닐모노모(VCM)",2012,4.0000,1020556.0000,1015447.0000,25721.0000
'00,"전  국",'C20111303,"  CFM(클로로포름)",2012,1.0000,...,...,...
'00,"전  국",'C20111309,"  기타 탄화수소 유도체",2012,3.0000,986717.0000,984334.0000,37494.0000
'00,"전  국",'C20112101,"  숯",2012,7.0000,19988.0000,19886.0000,835.0000
'00,"전  국",'C20112109,"  기타 검 및 나무화합물",2012,7.0000,49673.0000,49764.0000,1511.0000
'00,"전  국",'C20119101,"  콜탈핏치",2012,4.0000,108026.0000,106889.0000,25679.0000
'00,"전  국",'C20119109,"  석탄 화학물",2012,4.0000,100635.0000,99146.0000,14555.0000
'00,"전  국",'C20119201,"  부탄올",2012,2.0000,...,...,...
'00,"전  국",'C20119202,"  옥탄올",2012,3.0000,333251.0000,335992.0000,14299.0000
'00,"전  국",'C20119203,"  메탄올",2012,2.0000,...,...,...
'00,"전  국",'C20119204,"  에틸알콜(공업용)",2012,2.0000,...,...,...
'00,"전  국",'C20119205,"  에틸렌 글리콜(EG)",2012,6.0000,1546794.0000,1540835.0000,35021.0000
'00,"전  국",'C20119206,"  프로필렌 글리콜(PG)",2012,1.0000,...,...,...
'00,"전  국",'C20119207,"  폴리프로필렌글리콜(PPG)",2012,4.0000,1353659.0000,1346100.0000,71539.0000
'00,"전  국",'C20119208,"  페놀",2012,3.0000,445952.0000,439137.0000,22899.0000
'00,"전  국",'C20119209,"  기타 알코올 및 관련 유도체",2012,6.0000,61458.0000,62252.0000,4749.0000
'00,"전  국",'C20119301,"  공업용 지방산",2012,2.0000,...,...,...
'00,"전  국",'C20119302,"  초산",2012,1.0000,...,...,...
'00,"전  국",'C20119303,"  초산에틸",2012,1.0000,...,...,...
'00,"전  국",'C20119304,"  아크릴산",2012,1.0000,...,...,...
'00,"전  국",'C20119305,"  무수마레인산",2012,3.0000,58327.0000,57406.0000,2173.0000
'00,"전  국",'C20119306,"  무수프탈산(PA)",2012,5.0000,555829.0000,554951.0000,9330.0000
'00,"전  국",'C20119307,"  테레프탈산(TPA)",2012,8.0000,7254816.0000,7243223.0000,97563.0000
'00,"전  국",'C20119308,"  테레프탈산디메틸(DMT)",2012,1.0000,...,...,...
'00,"전  국",'C20119309,"  아크릴레이트",2012,3.0000,260887.0000,261299.0000,7897.0000
'00,"전  국",'C20119310,"  메틸메타크릴레이트(MMA)",2012,2.0000,...,...,...
'00,"전  국",'C20119319,"  기타 카르복실산 및 그 유도체",2012,7.0000,273970.0000,271498.0000,18381.0000
'00,"전  국",'C20119401,"  MTBE",2012,5.0000,544611.0000,540425.0000,7873.0000
'00,"전  국",'C20119402,"  아민",2012,3.0000,74326.0000,78539.0000,3859.0000
'00,"전  국",'C20119403,"  아크릴로니트릴(AN)",2012,2.0000,...,...,...
'00,"전  국",'C20119404,"  이소시아네이트(TDI)",2012,3.0000,829831.0000,802276.0000,39057.0000
'00,"전  국",'C20119405,"  이소시아네이트(MDI)",2012,2.0000,...,...,...
'00,"전  국",'C20119407,"  카프로락탐",2012,1.0000,...,...,...
'00,"전  국",'C20119408,"  아세톤",2012,2.0000,...,...,...
'00,"전  국",'C20119409,"  포르말린",2012,3.0000,35540.0000,35847.0000,1378.0000
'00,"전  국",'C20119410,"  가소제",2012,10.0000,1194713.0000,1200699.0000,47498.0000
'00,"전  국",'C20119411,"  ECH(에피클로로히드린)",2012,2.0000,...,...,...
'00,"전  국",'C20119412,"  산화프로필렌",2012,1.0000,...,...,...
'00,"전  국",'C20119413,"  초산에틸(초산비닐)",2012,1.0000,...,...,...
'00,"전  국",'C20119414,"  DMF (디메틸포름아미드)",2012,1.0000,...,...,...
'00,"전  국",'C20119415,"  아디핀산",2012,1.0000,...,...,...
'00,"전  국",'C20119416,"  BPA(biphend A)",2012,3.0000,1032622.0000,1037112.0000,34728.0000
'00,"전  국",'C20119417,"  고순도이소프탈산",2012,1.0000,...,...,...
'00,"전  국",'C20119418,"  PTMEG",2012,2.0000,...,...,...
'00,"전  국",'C20119419,"  기타 기초유기화합물",2012,30.0000,442505.0000,446840.0000,29900.0000
'00,"전  국",'C20121101,"  수소",2012,34.0000,1172747.0000,1173034.0000,5085.0000
'00,"전  국",'C20121102,"  질소",2012,71.0000,632158.0000,628697.0000,40207.0000
'00,"전  국",'C20121103,"  산소",2012,80.0000,450430.0000,449800.0000,7403.0000
'00,"전  국",'C20121104,"  아세틸렌가스",2012,8.0000,29547.0000,29797.0000,256.0000
'00,"전  국",'C20121105,"  이산화탄소",2012,47.0000,124924.0000,124502.0000,1970.0000
'00,"전  국",'C20121106,"  아르곤가스",2012,61.0000,177738.0000,177634.0000,1953.0000
'00,"전  국",'C20121109,"  기타산업용가스",2012,56.0000,338902.0000,338234.0000,4624.0000
'00,"전  국",'C20121200,"  구입한 압축 및 액화가스의 정제",2012,2.0000,...,...,...
'00,"전  국",'C20129101,"  염소",2012,8.0000,259968.0000,260521.0000,1595.0000
'00,"전  국",'C20129102,"  염산",2012,12.0000,62559.0000,62929.0000,595.0000
'00,"전  국",'C20129103,"  수산화나트륨",2012,6.0000,595699.0000,603817.0000,17277.0000
'00,"전  국",'C20129104,"  염소산나트륨",2012,1.0000,...,...,...
'00,"전  국",'C20129105,"  기타 가성소다",2012,18.0000,218575.0000,219911.0000,4850.0000
'00,"전  국",'C20129106,"  소다회",2012,1.0000,...,...,...
'00,"전  국",'C20129109,"  기타 소다공업제품",2012,11.0000,52581.0000,52604.0000,914.0000
'00,"전  국",'C20129201,"  카본블랙",2012,6.0000,952753.0000,947858.0000,56163.0000
'00,"전  국",'C20129202,"  화이트카본",2012,2.0000,...,...,...
'00,"전  국",'C20129203,"  이산화규소",2012,2.0000,...,...,...
'00,"전  국",'C20129204,"  과산화수소",2012,10.0000,341103.0000,340641.0000,6325.0000
'00,"전  국",'C20129205,"  황",2012,4.0000,234093.0000,242957.0000,7291.0000
'00,"전  국",'C20129206,"  합성귀석",2012,1.0000,...,...,...
'00,"전  국",'C20129207,"  오산화인",2012,16.0000,132309.0000,137697.0000,5020.0000
'00,"전  국",'C20129301,"  황산",2012,20.0000,254329.0000,253579.0000,5884.0000
'00,"전  국",'C20129302,"  인산",2012,3.0000,16501.0000,15332.0000,1363.0000
'00,"전  국",'C20129401,"  황산알루미늄",2012,13.0000,47356.0000,47476.0000,1118.0000
'00,"전  국",'C20129402,"  황산마그네슘",2012,4.0000,30839.0000,30849.0000,1817.0000
'00,"전  국",'C20129403,"  탄산칼슘",2012,15.0000,208931.0000,208152.0000,3769.0000
'00,"전  국",'C20129405,"  규산소다",2012,11.0000,47594.0000,47512.0000,1397.0000
'00,"전  국",'C20129406,"  시안화 나트륨",2012,2.0000,...,...,...
'00,"전  국",'C20129407,"  수산화알루미늄",2012,2.0000,...,...,...
'00,"전  국",'C20129408,"  탄산칼륨",2012,2.0000,...,...,...
'00,"전  국",'C20129409,"  기타 칼륨염",2012,3.0000,135622.0000,132899.0000,4039.0000
'00,"전  국",'C20129419,"  기타 금속 무기화합물",2012,32.0000,195429.0000,190988.0000,16310.0000
'00,"전  국",'C20129500,"  핵연료",2012,2.0000,...,...,...
'00,"전  국",'C20129601,"  폴리실리콘",2012,5.0000,1355115.0000,1325952.0000,169936.0000
'00,"전  국",'C20129602,"  잉곳 및 웨이퍼(태양전지용)",2012,5.0000,510137.0000,530542.0000,11416.0000
'00,"전  국",'C20131101,"  아연화",2012,10.0000,199228.0000,199959.0000,17330.0000
'00,"전  국",'C20131102,"  산화티타늄",2012,2.0000,...,...,...
'00,"전  국",'C20131103,"  산화철",2012,10.0000,156845.0000,157979.0000,8724.0000
'00,"전  국",'C20131109,"  기타 무기안료",2012,15.0000,155209.0000,152991.0000,13168.0000
'00,"전  국",'C20132101,"  천연색소",2012,5.0000,18409.0000,18495.0000,863.0000
'00,"전  국",'C20132102,"  유연제",2012,22.0000,146205.0000,147543.0000,5590.0000
'00,"전  국",'C20132201,"  분산염료",2012,12.0000,140480.0000,153637.0000,13933.0000
'00,"전  국",'C20132202,"  산성 및 매염염료",2012,11.0000,35141.0000,34259.0000,4087.0000
'00,"전  국",'C20132203,"  염기성염료",2012,2.0000,...,...,...
'00,"전  국",'C20132204,"  직접염료",2012,4.0000,40737.0000,39450.0000,3555.0000
'00,"전  국",'C20132205,"  반응성염료",2012,8.0000,127470.0000,119210.0000,18355.0000
'00,"전  국",'C20132206,"  형광염료",2012,5.0000,36808.0000,36505.0000,3656.0000
'00,"전  국",'C20132207,"  플라스틱착색제(마스터배치)",2012,45.0000,700401.0000,692744.0000,38003.0000
'00,"전  국",'C20132209,"  색소중간착색제",2012,4.0000,5363.0000,5363.0000,561.0000
'00,"전  국",'C20132219,"  기타 합성염료",2012,10.0000,97450.0000,98030.0000,5335.0000
'00,"전  국",'C20132301,"  레이크계 안료",2012,5.0000,103464.0000,102728.0000,7676.0000
'00,"전  국",'C20132302,"  색소안료",2012,13.0000,202405.0000,202167.0000,16096.0000
'00,"전  국",'C20201101,"  질산",2012,2.0000,...,...,...
'00,"전  국",'C20201102,"  암모니아",2012,7.0000,229666.0000,227541.0000,7904.0000
'00,"전  국",'C20201103,"  요소",2012,5.0000,112466.0000,113710.0000,5835.0000
'00,"전  국",'C20201104,"  황산암모늄",2012,4.0000,216892.0000,223724.0000,972.0000
'00,"전  국",'C20201109,"  기타 질소비료",2012,1.0000,...,...,...
'00,"전  국",'C20201200,"  인산비료",2012,1.0000,...,...,...
'00,"전  국",'C20201301,"  황산칼륨(황산칼리)",2012,2.0000,...,...,...
'00,"전  국",'C20202100,"  복합비료",2012,31.0000,1351350.0000,1308992.0000,120271.0000
'00,"전  국",'C20209101,"  유기질비료",2012,114.0000,530153.0000,521127.0000,49190.0000
'00,"전  국",'C20209109,"  기타 비료",2012,42.0000,167282.0000,165446.0000,25637.0000
'00,"전  국",'C20301101,"  SBR",2012,3.0000,1916480.0000,1933246.0000,115510.0000
'00,"전  국",'C20301102,"  BR",2012,3.0000,1833893.0000,1825009.0000,73946.0000
'00,"전  국",'C20301103,"  SB라텍스",2012,4.0000,775497.0000,787472.0000,16134.0000
'00,"전  국",'C20301109,"  기타 합성고무",2012,16.0000,744397.0000,734518.0000,74316.0000
'00,"전  국",'C20302101,"  고밀도폴리에틸렌",2012,10.0000,4478016.0000,4427947.0000,210467.0000
'00,"전  국",'C20302102,"  저밀도폴리에틸렌",2012,8.0000,3999014.0000,3995949.0000,244968.0000
'00,"전  국",'C20302103,"  폴리스티렌",2012,7.0000,2290516.0000,2281065.0000,94652.0000
'00,"전  국",'C20302104,"  ABS수지",2012,7.0000,5329987.0000,5311497.0000,140862.0000
'00,"전  국",'C20302105,"  PVC수지",2012,11.0000,2475730.0000,2460502.0000,74891.0000
'00,"전  국",'C20302106,"  폴리프로필렌",2012,22.0000,8597591.0000,8550285.0000,359660.0000
'00,"전  국",'C20302107,"  에폭시수지",2012,16.0000,1144188.0000,1129853.0000,62054.0000
'00,"전  국",'C20302111,"  불포화폴리에스터수지",2012,14.0000,355711.0000,353979.0000,18169.0000
'00,"전  국",'C20302112,"  선형폴리에스터수지",2012,15.0000,1235144.0000,1241539.0000,80224.0000
'00,"전  국",'C20302113,"  아크릴수지",2012,7.0000,446238.0000,462049.0000,45827.0000
'00,"전  국",'C20302114,"  요소수지",2012,6.0000,25154.0000,25317.0000,353.0000
'00,"전  국",'C20302115,"  멜라민수지",2012,7.0000,102300.0000,103376.0000,6721.0000
'00,"전  국",'C20302116,"  페놀수지",2012,8.0000,346194.0000,346292.0000,21956.0000
'00,"전  국",'C20302117,"  폴리우레탄",2012,37.0000,581148.0000,584219.0000,26694.0000
'00,"전  국",'C20302118,"  엔지니어링플라스틱수지",2012,20.0000,4384243.0000,4351788.0000,277099.0000
'00,"전  국",'C20302119,"  실리콘수지",2012,25.0000,961555.0000,975076.0000,46255.0000
'00,"전  국",'C20302120,"  석유수지",2012,2.0000,...,...,...
'00,"전  국",'C20302121,"  PETG수지",2012,1.0000,...,...,...
'00,"전  국",'C20302122,"  셀룰로스 에테르",2012,1.0000,...,...,...
'00,"전  국",'C20302123,"  K-RESIN",2012,1.0000,...,...,...
'00,"전  국",'C20302124,"  폴리에틸렌테레프탈렐이트(PET)",2012,24.0000,713005.0000,695694.0000,114043.0000
'00,"전  국",'C20302800,"  기타 합성수지",2012,25.0000,296232.0000,294990.0000,20230.0000
'00,"전  국",'C20303101,"  구입한 수지의 배합물",2012,99.0000,1483662.0000,1475375.0000,64113.0000
'00,"전  국",'C20303102,"  재생수지",2012,164.0000,795548.0000,788920.0000,21583.0000
'00,"전  국",'C20411100,"  가정용 살균 및 살충제",2012,32.0000,120345.0000,121858.0000,7159.0000
'00,"전  국",'C20412101,"  살충제(농업용)",2012,21.0000,481724.0000,443949.0000,139504.0000
'00,"전  국",'C20412102,"  살균제(농업용)",2012,15.0000,339719.0000,321473.0000,100804.0000
'00,"전  국",'C20412103,"  제초제(농업용)",2012,14.0000,241665.0000,237602.0000,77136.0000
'00,"전  국",'C20412104,"  생장조절제",2012,3.0000,19810.0000,19596.0000,2276.0000
'00,"전  국",'C20412109,"  기타 농약 및 그 기조제",2012,12.0000,63997.0000,60559.0000,9639.0000
'00,"전  국",'C20421101,"  유성 페인트",2012,54.0000,1617752.0000,1625484.0000,76206.0000
'00,"전  국",'C20421102,"  수성 페인트",2012,24.0000,428776.0000,429051.0000,20397.0000
'00,"전  국",'C20421103,"  에나멜페인트",2012,19.0000,121944.0000,121697.0000,7639.0000
'00,"전  국",'C20421104,"  락카",2012,13.0000,99780.0000,99001.0000,5469.0000
'00,"전  국",'C20421105,"  우레탄도료",2012,26.0000,345907.0000,349707.0000,15332.0000
'00,"전  국",'C20421106,"  아크릴도료",2012,14.0000,143467.0000,141321.0000,12829.0000
'00,"전  국",'C20421107,"  에폭시도료",2012,17.0000,478780.0000,482807.0000,19596.0000
'00,"전  국",'C20421108,"  기타 합성수지 도료",2012,23.0000,835260.0000,832415.0000,45061.0000
'00,"전  국",'C20421109,"  신너",2012,42.0000,470881.0000,473376.0000,6794.0000
'00,"전  국",'C20421110,"  도료충전제",2012,9.0000,114824.0000,115760.0000,4939.0000
'00,"전  국",'C20421111,"  EMC(에폭시몰딩컴파운드)",2012,2.0000,...,...,...
'00,"전  국",'C20421800,"  기타 도료 및 관련제품",2012,43.0000,554526.0000,556135.0000,32419.0000
'00,"전  국",'C20422100,"  요업용 유약",2012,16.0000,143274.0000,140788.0000,10739.0000
'00,"전  국",'C20423101,"  옵셋 잉크",2012,16.0000,330549.0000,331749.0000,13154.0000
'00,"전  국",'C20423102,"  그라비아 잉크",2012,22.0000,227556.0000,228849.0000,8060.0000
'00,"전  국",'C20423103,"  디지털 잉크",2012,20.0000,183303.0000,190373.0000,8373.0000
'00,"전  국",'C20423109,"  기타 잉크",2012,20.0000,70500.0000,70248.0000,3515.0000
'00,"전  국",'C20424100,"  그림물감",2012,5.0000,28239.0000,24649.0000,7376.0000
'00,"전  국",'C20431101,"  유기계면활성제",2012,41.0000,1207989.0000,1207103.0000,72130.0000
'00,"전  국",'C20431102,"  조제계면활성제",2012,27.0000,280568.0000,279262.0000,12397.0000
'00,"전  국",'C20432101,"  화장 비누",2012,44.0000,197253.0000,199003.0000,12132.0000
'00,"전  국",'C20432102,"  세탁 비누",2012,8.0000,37334.0000,38178.0000,2910.0000
'00,"전  국",'C20432201,"  세탁용 합성세제",2012,37.0000,722629.0000,723799.0000,33744.0000
'00,"전  국",'C20432202,"  주방용 합성세제",2012,31.0000,170004.0000,169934.0000,7657.0000
'00,"전  국",'C20432209,"  기타 세제",2012,29.0000,108888.0000,109133.0000,4854.0000
'00,"전  국",'C20432300,"  치약",2012,20.0000,288061.0000,289536.0000,11820.0000
'00,"전  국",'C20432400,"  글리세린",2012,5.0000,10129.0000,9963.0000,334.0000
'00,"전  국",'C20433101,"  화운데이션",2012,21.0000,365508.0000,361484.0000,19104.0000
'00,"전  국",'C20433102,"  크림",2012,63.0000,1017429.0000,1009954.0000,66550.0000
'00,"전  국",'C20433103,"  로션 및 오일",2012,112.0000,1818294.0000,1805872.0000,111901.0000
'00,"전  국",'C20433104,"  루즈",2012,18.0000,96194.0000,94950.0000,5029.0000
'00,"전  국",'C20433105,"  볼터지",2012,3.0000,27028.0000,26139.0000,2528.0000
'00,"전  국",'C20433106,"  아이세도우",2012,16.0000,39648.0000,38623.0000,3131.0000
'00,"전  국",'C20433107,"  샴푸",2012,41.0000,594332.0000,594434.0000,21321.0000
'00,"전  국",'C20433108,"  린스",2012,10.0000,5178.0000,5296.0000,464.0000
'00,"전  국",'C20433109,"  헤어스프레이 및 무스",2012,8.0000,19208.0000,19083.0000,464.0000
'00,"전  국",'C20433110,"  염색약",2012,19.0000,134557.0000,134240.0000,4730.0000
'00,"전  국",'C20433111,"  기타 두발용조제품",2012,27.0000,156709.0000,154446.0000,5527.0000
'00,"전  국",'C20433112,"  파우다",2012,13.0000,143812.0000,139829.0000,9214.0000
'00,"전  국",'C20433113,"  향수",2012,7.0000,37010.0000,38946.0000,5095.0000
'00,"전  국",'C20433114,"  화장수",2012,25.0000,245922.0000,242663.0000,15293.0000
'00,"전  국",'C20433115,"  콜롱",2012,1.0000,...,...,...
'00,"전  국",'C20433116,"  매니큐어 및 제거제",2012,12.0000,45786.0000,45997.0000,642.0000
'00,"전  국",'C20433800,"  기타 화장품",2012,106.0000,968610.0000,958675.0000,45307.0000
'00,"전  국",'C20434101,"  실내용 가향제",2012,28.0000,101206.0000,101160.0000,5839.0000
'00,"전  국",'C20434102,"  왁스",2012,10.0000,46862.0000,49639.0000,2287.0000
'00,"전  국",'C20434103,"  구두약",2012,4.0000,21475.0000,21177.0000,1758.0000
'00,"전  국",'C20434109,"  기타 광택제",2012,12.0000,45297.0000,45055.0000,2069.0000
'00,"전  국",'C20491101,"  PS인쇄판",2012,11.0000,153635.0000,155351.0000,8195.0000
'00,"전  국",'C20491102,"  사진용 감광성 필름, 판 및 종이",2012,16.0000,211218.0000,210686.0000,15254.0000
'00,"전  국",'C20491103,"  토너 및 토너카트리지",2012,35.0000,181588.0000,181438.0000,11122.0000
'00,"전  국",'C20491105,"  사진용 화학물질",2012,8.0000,391623.0000,387732.0000,20913.0000
'00,"전  국",'C20492100,"  가공 및 정제염",2012,15.0000,555759.0000,556690.0000,1927.0000
'00,"전  국",'C20493101,"  천연 접착제",2012,16.0000,91678.0000,92071.0000,6017.0000
'00,"전  국",'C20493102,"  합성수지 접착제",2012,130.0000,1695679.0000,1681358.0000,70553.0000
'00,"전  국",'C20493200,"  젤라틴",2012,8.0000,133819.0000,132357.0000,7734.0000
'00,"전  국",'C20494101,"  화약 및 폭약",2012,8.0000,406987.0000,407434.0000,4509.0000
'00,"전  국",'C20494102,"  도화선 및 뇌관(화약용)",2012,5.0000,115417.0000,114366.0000,4194.0000
'00,"전  국",'C20494103,"  폭죽 및 조명탄",2012,5.0000,44237.0000,42057.0000,3285.0000
'00,"전  국",'C20499101,"  방향유",2012,8.0000,55490.0000,55494.0000,1264.0000
'00,"전  국",'C20499102,"  반도체용 식각제",2012,20.0000,1212592.0000,1202220.0000,59526.0000
'00,"전  국",'C20499103,"  PR(포토레지스터)",2012,11.0000,1303484.0000,1300080.0000,35373.0000
'00,"전  국",'C20499104,"  액정(liquid crystal)",2012,9.0000,812978.0000,818434.0000,23277.0000
'00,"전  국",'C20499109,"  기타 전자공업용 화학화합물",2012,15.0000,231774.0000,227666.0000,8241.0000
'00,"전  국",'C20499201,"  자동차용 화합물",2012,21.0000,478508.0000,477135.0000,33968.0000
'00,"전  국",'C20499202,"  바이오디젤",2012,4.0000,205840.0000,200657.0000,9692.0000
'00,"전  국",'C20499203,"  콘크리트경화제",2012,32.0000,285340.0000,286314.0000,4131.0000
'00,"전  국",'C20499204,"  필기용 잉크",2012,5.0000,27778.0000,27629.0000,900.0000
'00,"전  국",'C20499205,"  조제윤활제",2012,20.0000,128931.0000,129683.0000,4576.0000
'00,"전  국",'C20499206,"  미생물 배양제",2012,12.0000,54914.0000,54620.0000,4904.0000
'00,"전  국",'C20499207,"  가황촉진제",2012,3.0000,180730.0000,183188.0000,11863.0000
'00,"전  국",'C20499208,"  산화방지제(고무·플라스틱용)",2012,19.0000,531054.0000,526851.0000,46069.0000
