품목별,출하금액(백만원)
스탠다드로직,11218119
ASIC로직,2824715
마이크로콤퍼넌트,100601
바이폴라IＣ,77774
기타모노리식디지털집적회로,38952
아날로그집적회로,73452
하이브리드집적회로,81050
기타혼성집적회로,39440
극소형조립회로,5990181
CMOS이미지센서,6084452
DDI,6131430
전자집적회로부분품,1276941
LED(OLED),8119179
트랜지스터,914371
다이오드,390613
감광성반도체소자,216813
압전소자,22922
수정진동자,13734
반도체웨이퍼,3544230
LED에피칩,47900
기타반도체개별소자,511001
태양광웨이퍼,X
태양전지,X
기타반도체소자부품,2999424
노트북용LCD,7849813
TV용LCD,17895116
모니터용LCD,6021630
기타LCD,2856496
LCD용컬러필터,X
LCD용백라이트유니트(BLU),629011
진공형광관,X
PRP(PDPRearPanel),X
LCD편광필름,4144869
기타액정표시장치부품,401286
OLED패널,19376768
PDP,X
터치스크린패널,285225
기타평판디스플레이판넬,45027
기타평판디스플레이부품,753570
PDP필터,X
페놀동박적층판,742710
에폭시동박적층판,1311430
기타인쇄회로원판,354568
페놀인쇄회로기판,843390
에폭시인쇄회로기판,3905271
연성및기타인쇄회로기판,3833663
전자부품실장기판,2620024
탄탈륨축전기,X
알미늄전해축전기,370910
세라믹유전체의고정축전기,3397917
종이및플라스틱고정축전기,21374
기타고정식축전기,X
전자회로용가변식축전기,146211
전기고압용축전기(>=0.5KW),64946
축전기부품,147434
탄소피막형고정저항기,63610
칩형고정저항기,51726
기타고정저항기,8394
탄소가변저항기,X
서미스터,134782
바리스터,82872
기타가변저항기,X
저항기부품,90561
마그네틱스트라이프를자장한카드,55676
스마트카드,370114
전자부품용변성기,202105
전자유도코일및쵸크,400043
기타전자유도자,245464
전자코일및인덕터의부품,98308
센서,1317492
자동차용센서,906560
컬러TV용음극선관,22005
기타음극선관,X
자전관,X
기타전자관,8608
PCM(색순도집속장치),X
기타전자관부품,62419
그래픽카드,X
멀티미디어카드,X
컴퓨터용모뎀카드(PC용),13307
기타전자접속카드,X
리드프레임,1125743
표시기,207573
편향코일,X
새도우마스크,X
포토마스크(Photomask),742474
기타전자부품,536832
중대형컴퓨터,424123
데스크탑PC,463549
노트북,69457
PDA(휴대용정보단말기),64297
태블릿PC,X
기타휴대용컴퓨터,X
기타컴퓨터,111797
하드디스크드라이브,37510
광디스크드라이브,X
휴대용저장장치,220666
SSD(solidstatedrive),3182939
기타기억장치,9976
자기헤드(컴퓨터용),X
기억장치부품,38494
액정모니터(컴퓨터용),480448
임팩트프린터(충격식),55225
레이저프린터,255884
잉크젯프린터,79245
기타비충격식프린터,X
컴퓨터프린터부품,116251
키보드,66883
마우스,X
스캐너류,112881
기타입력장치,244455
컴퓨터단말기,56405
주기판,18091
PC카메라,X
컴퓨터케이스,26687
기타컴퓨터용보드,7436
기타컴퓨터주변기기,31098
컴퓨터주변기기전용부품(기억장치부품제외),246718
일반전화기,34762
코드없는전화기세트,X
영상전화기,20009
기타유선전화기,131999
기간통신사업용교환기,61984
기타유선교환기,X
반송장치(아날로그식),X
반송장치(디지털),103480
디지털다중화장치,74943
신호변환기,217918
"광전송장비(다중계기,분배기)",278947
중앙통제실송신용칩입및화재경보시스템제조,66148
팩시밀리,X
라우터및게이트웨이,139121
허브및네트웍관련스위치,22454
음성자동응답기,X
비디오도어폰,65016
인터폰,43324
홈네트워크장비,89912
기타유선통신기기,21777
유선전화기부품,X
교환기부품,31958
반송기기부품,20381
광통신기기부품,759070
기타유선통신기기부품,56200
방송용증폭기,131884
방송용음향관련기기,118820
방송용영상관련기기,162520
케이블TV수신자용컨버터,17259
케이블TV수신자용기기,21735
위성방송수신용안테나,236669
위성방송수신기,637696
지상파방송송수신기,X
유선방송송수신기,79021
기타TV송수신기,X
라디오송신기,X
DMB송수신기기,26415
기타송신관련기기,34111
폐쇄회로카메라,2838424
기타방송국용기기,13577
방송국용기기의부분품,67469
휴대용전화기,11112913
휴대용전화기KD세트,X
휴대폰용카메라모듈,9626236
기타휴대용전화기부품,724975
주파수공용통신단말기,74946
무선호출기,19313
무전기,285284
WiBro단말기,8645
기타무선통신전화기,13209
무선통신용교환기,58632
무선통신기지국용송수신기,1337762
무선통신용중계기(릴레이),565313
안테나시스템,236236
RFID(전자테그),194732
WiBro중계기,17040
기타무선통신시스템,524323
기타무선통신기기,108592
SAWFilter(표면탄성파필터),290724
무선통신단말기의부품,479475
무선통신기기의부품,305837
FPDTV,4553367
기타TV,25621
텔레비전의부품,194211
영상모니터,460894
비디오테이프녹화재생기,X
레이저디스크플레이어및DVD플레이어,90082
캠코더,X
DVR,221855
외장형DMB튜너(PC장착용),X
외장형DMB튜너(자동차장착용),X
안테나,455413
데크메커니즘,X
가정용오디오,X
차량용오디오,703073
"CD플레이어,레코드플레이어및턴테이블",13290
어학실습기,X
녹음기및녹음재생기,9688
노래반주기,74947
기타음향녹음또는재생기기,12311
"라디오,녹음및재생기기의부품",27742
스피커,423047
확성기,X
기기용앰프셋트,104147
오디오용튜너,X
이퀄라이저,X
픽업,X
마이크로폰과그스탠드,66563
헤드폰,97532
자동차용음향증폭기,X
이어폰,36758
기타음향관련기기,25716
음향기기용자기헤드,X
음향기기의전용부품,149807
자기및광디스크,X
"의료,정밀,광학기기및시계제조업",30533793
의료용방사선장치,1146948
산업용방사선장치,132770
방사선기타장치,X
방사선장치의부품,189861
심전계,48961
초음파진단기,1034688
전자혈압계,12487
기타전기및전자식진단용기기,471208
광선치료기,902640
환자감시장치,19420
기타전기식치료및요법기기,205269
전기·전자식진단및요법기기부품,49005
치과용기기,242878
치과기공소용기기,25089
치과및치과기공소용기기의부품,12254
보청기,21835
치과용임플란트,848337
치과기공소의제품,361604
인공신체,182650
정형외과용기기,289650
정형외과용기기및보청기부품,9076
선글라스,7388
기타안경,111557
안경용렌즈,146630
콘택트렌즈,334401
안경테,85523
기타안경부품,2440
치과용의자,24267
병원침대,79581
이·미용실의자,X
기타의료용가구,60191
주사기및수혈세트,711700
살균기(의료및실험실용),119981
산소호흡기,90874
기타호흡관련의료기기,109122
기타의료용기기,807605
기타의료기기부품,548001
측량기기,263183
GPS시스템,164851
리모콘,206108
텔레매틱스단말기,34089
내비게이션,2171042
레이더기기,632014
조타기,13947
기타항행용기기,955183
측량기및항행용무선기기의부품,106906
오실로스코프및오실로그래프,X
전자계측기,492376
기타전기량측정및검사용기기,151109
전기량측정및검사용기기의부품,87732
액면계,71007
압력계,94375
공해계측기,388833
온도계,92365
재료시험기,293593
열측정및풍력계기,94664
액체비중계,31508
반도체검사장비,3470146
기타물질측정및검사기기,1518451
물질검사·측정및분석기구의부품,416075
가스공급계기,99075
수도미터,172851
기타기체및액체공급계기,X
전기공급계기,251815
속도계,561675
기타적산계기,470053
속도계및적산계기및부품,94393
온도자동조절장치(공업용제외),300714
기타자동조절기,158562
자동조절기(공업용제외)의부품,139104
온도자동제어장치,817173
산업용온도조절기,484929
기타산업처리공정제어장비,1904598
공업계기의부품,150481
도안및제도기구,99618
도안및제도기구의부품,5285
"기타측정,시험,항해및정밀기기및부품",331578
광섬유,769
광학렌즈,860252
광학필터,129694
BLU용광학필름,1465236
기타광학요소관련품,48730
디지털카메라,X
기타사진기,29413
투영기,7846
사진섬광기구,X
기타사진관련기기,2239
영화관련기기,26177
"사진기,영사기및관련장비의부품",190825
쌍안경및천문관측기기,4443
광학현미경,64313
기타광학기기,142993
레이저발생기기,55052
기타광학기기의부품,184587
휴대용시계,22047
벽시계및탁상시계,12162
기타시계,4771
시계줄(금속제),X
기타시계부품,22542
전기장비제조업,104886213
소형전동기,2588467
중대형직류및교류겸용전동기,1653459
중대형교류전동기,264333
발전기,498155
발전기세트,106430
회전위상변환기,64245
태양광모듈,3219683
태양광발전시스템,409397
발전플랜트,120685
"전동기,발전기및발전기세트의부품",918613
송배전변압기,1121613
발전변압기,71287
특수목적용변압기,175132
산업용일반변압기,972710
전압조정기,171323
변압기부품,324276
형광등용안정기,114641
형광등용안정기의부품,X
에너지저장장치(ESS),270534
정류기,741898
인버터,800451
어댑터,124869
통신및컴퓨터용전원장치,225782
무정전전원장치,563877
배터리충전기,522175
핸즈프리,X
배터리팩,900156
기타정지형변환기,164479
정지형변환기의부품,149358
고압차단기(1000v이상),804603
배선용차단기(1000v미만),1051332
기타저압차단기(1000v미만),279283
퓨즈,76547
스위치(전기개폐용),1990554
계전기,322804
기타개폐및보호관련기기,239860
"전기회로개폐,보호장치부품",588084
플러그(전기접속용),113243
콘센트,252466
커넥터(일반전기접속용),2690125
전등용소켓,52376
기타전기접속기기,259827
전자커넥터(통신및전자기기회로용),1343351
전기회로접속장치부품,380864
저압배전반(전압1000Ｖ미만),1489535
고압배전반(전압1000Ｖ이상),1536827
수치제어장치,593170
자동전기제어반,2426507
프로그램콘트롤러,691637
배전반부품,415485
일차전지,325279
일차전지부품,20727
차량용납(연)축전지,3470599
기타납(연)축전지,164100
알칼리축전지,23008232
축전지부품,2989320
광섬유케이블,820078
전력선(송배전용),4705858
통신선,1308857
신호및제어선,484620
절연전선(옥내외저압배선용),2105541
권선(마그네틱선),1309521
기타전선,834099
절연코드및코드세트,1464597
백열전구,X
할로겐전구,46711
기타필라멘트전구,X
형광등(램프),55518
기타방전램프,14504
LED전등,1000934
기타전구및램프,34709
전구및램프부품,83556
자전거및차량용조명기구,2910758
"선박,철도차량,항공기및오토바이용조명기구",128237
차량용조명및전기장치의부품,1784468
가정용고정식조명장치,515155
가정용이동식조명기구,61409
산업용조명장치,437436
옥외용조명장치,368823
조명장치부분품,192232
전기식간판,586673
장식용조명세트,20128
전시및광고용조명장치부품,161441
휴대용전등기구,26576
기타비전기식조명장치,34869
기타조명장치부품,17495
가정용전자레인지,X
가정용전기밥솥,443909
전기후라이팬,38814
전자오븐,61780
전기레인지,95585
기타전기식조리기기,46538
소형냉장고(200ℓ이하),33152
중형냉장고(201ℓ~400ℓ이하),X
대형냉장고(401ℓ이상),4285070
김치냉장고,1225182
가정용전기믹서기,211688
가정용식기세척기,429422
가정용전기식식기건조기,48708
렌지후드,123791
기타주방용전기기기,130113
주방용전기기기부품,901954
전기담요및장판,200833
전기난로,32887
전기보일러,106952
전기온수기,97312
가정용온풍기,11522
기타가정용전기식난방기기,38999
가정용전기식난방기기의부품,86573
전기면도기,X
전기안마기,211795
전기식헤어드라이어,44501
전기이발기,6443
기타전기식이미용기구,140293
가정용세탁기,1060888
의류건조기,1146319
의류관리기,X
가정용선풍기,71793
가정용환풍기,130941
가정용가습기,8151
가정용전기청소기,465284
전기비데,247530
기타가정용전기기기,180335
기타가정용전기기기부품,1284327
가정용기름보일러,X
가정용가스보일러,914044
석유난로,X
가스난로,X
기타가정용난방기기,167818
가스레인지,191814
가스오븐레인지,260308
가정용비전기식휴대용조리기기,86634
기타비전기식가정용조리기기,6797
가정용비전기식조리및난방기기의부품,133730
"도난,화재및유사경보기(차량용제외)",401716
차량용도난및화재경보기,37016
기타신호장치,45418
전기경보및신호장치부품,74410
전기애자및절연용물품,126137
탄소전극및흑연전극,231979
카본부러쉬,82790
기타전기용탄소제품,38459
전기식교통통제장비,342962
전기식교통통제장비의부품,X
내연기관용전기장치(자동차용제외),55827
전자석및영구자석의제품,99616
아크용접기,67054
저항용접기,75157
기타전기용접기,38899
연료전지,269915
신호발생기,5953
오존발생기,31747
이온정수기,29318
전기도금및전기분해용기기,52381
초음파세척기,81388
기타전기장비,250321
기타전기장비의부품,70627
기타기계및장비제조업,134661589
선박용내연기관,2742928
기계용내연기관,1084211
내연기관부품(차량및항공기용제외),1295864
터빈,81692
터빈부품,131976
유압실린더및유압시스템,2009960
공압실린더및공압액츄에이터,367968
유압펌프,632525
기압식기체펌프및압축기,140767
기타유압기기,89448
유압기기부품,806578
산업용액체펌프,1408074
가정용펌프,197972
급유및계기용펌프,144134
액체펌프의부품,90504
진공펌프,1027377
냉매압축기(차량용제외),738108
차량에어컨용압축기,1013568
산업용공기압축기,702865
기타기체펌프및압축기,94143
기체펌프및압축기부품,199313
감압밸브,295923
유압및공기압전송용밸브,1419589
체크밸브,247981
안전밸브,311239
수전,829291
볼및플러그밸브,469225
자동조절및원격조절밸브,691049
기타밸브,390613
"탭,밸브의부품",908397
볼베어링,1897632
원추형롤러베어링,232950
지구베어링,162288
기타베어링,347668
베어링부품,416465
변속기,664160
기어및기어링,740638
체인(동력전달용),162862
플레인베어링,152830
기타기계식동력전달장치,105636
기계식동력전달장치부품,150546
공업용로,383259
소각로,126502
전기로,235448
노부속품및부품,147336
포크리프트트럭(지게차),1797425
기타산업용트럭및적재기,27882
산업용트럭및적재기부품,361469
엘리베이터,2757781
에스컬레이터,10586
리프트기기,91866
주차기,219534
승강기류부품,832803
컨베이어,2393734
자동창고시스템,277732
컨베이어장치류부품,218837
호이스트,237368
물품취급용크레인,769845
윈치및캡스턴,78022
기타물품취급장비,169832
물품취급장비부품,141318
산업및상업용냉장고,746054
산업용냉동기,855544
냉각탑,170333
냉동，냉장쇼케이스,420993
기타냉동장비,26173
산업용냉장및냉동장비의부품,1119289
룸에어컨,470597
패키지에어컨,813111
차량용에어컨,2883711
시스템에어컨,2677327
에어핸드링유니트,242010
팬코일유니트,75250
항온항습기,539645
기타공기조화장치,294288
공기조절장치부품,2162806
송풍기(산업용),1080504
송풍기(산업용)부품,128607
공기청정기,750293
차량용공기청정기,146446
집진기,627152
기타기체여과기및청정기,737231
기체여과기및청정기부품,1004306
정수기,1079898
상하수정화장비,629413
연수기,X
기타액체여과기,204627
액체여과기부품,1176485
열교환기,2366636
증류기및가스발생기,124373
증류기및열교환기의부품,284574
복사기,11753
현금자동지급기(CD),138230
자동거래단말기(ATM),519432
금전등록기,158968
동전및화폐처리기,210919
표권발행기,40270
전자수첩,X
신용카드조회기,67317
기타계산관련기기,71400
우편물취급기기,8503
문서펀칭기(사무용)및스테이플러,9824
문서및그림코팅기(사무용),96685
기타사무용기계,21436
복사기전용부품,45830
계산관련기기의전용부품,19559
사무기기의전용부품,29951
산업용저울,91005
가정및상업용저울,68785
병，용기의세척기,5135
충전기(포장겸용),296123
포장기,800440
포장기및용기세척기부품,37252
소화기,336847
스프링쿨러,94768
분사기,167384
소화장비및분사기부품,181236
수지식동력연삭기,178875
기타수지식동력공구,83300
수지식동력공구부품,41119
자동판매기및화폐교환기,54425
가스용접기및절단기,86371
기타용접기,66778
원심분리기,173092
산업용접시세척기,82001
기타일반목적용기계,466912
자동판매기및화폐교환기부품,15926
기타일반목적용기계부품,431629
경운기,110489
농업용트랙터,1711733
쟁기,23482
기타경지정리용기계,175651
농업용분무기,157315
이앙기,113960
기타재배관련기기,116648
콤바인(농업용),216884
농업용건조기,88628
기타수확관련기계,95044
사료가공기계(농업용),118685
기타축산기계,99120
기타농업용기계,110126
농업용기계부품,920695
레이저가공기,279187
방전가공기,84590
기타전자응용절삭기계,88024
전자응용절삭기계의부품,110451
디지털적층성형기계,128220
디지털적층성형기계부품,14636
머시닝센터,1588486
전용기,406128
수치제어식선반,1089709
범용선반,63184
드릴링기,19909
보링기,96128
밀링기,30496
탭핑기,14293
연삭기,82141
기어절삭기,13291
톱기계(금속용),17875
기타금속절삭가공기계,91796
금속절삭가공기계의부품,381298
액압프레스,33121
기계프레스,550465
금속절곡기,123076
금속전단기,58940
펀칭기,14735
금속단조기,14684
금속인발기,8969
나사전조기,140615
금속선가공기,50554
기타금속성형기계,63337
금속성형기계의부품,187965
목공기계,57258
기타공작기계,241443
"다이,지그및공작기계부착물",885066
목공기계부품,X
기타공작기계부품,70221
주물주조기계,231255
금속압연기,320080
압연기롤,135270
기타금속주조및압연기부품,97745
굴삭기,5099042
토공기계,144203
건설용크레인,156273
콘크리트믹서,92126
콘크리트펌프카,234825
도로포장기계,41717
기초공사기계,34439
로더및불도저,731341
기타건설용트랙터,X
기타건설용기계,121997
무한궤도,62683
건설용기계부품,3232942
"광물용파쇄,마쇄및선별기",274499
기타광산기계,15000
콘크리트제품제조기,61099
기타광물제조장비,6309
광물처리장비부품,22221
낙농품가공기계,26249
정미기,59186
기타곡물가공기계,13663
육류가공기계,137657
기타공장용음식료품제조기계,247188
제빵용기계,103980
기타상점용음식료품조리기계,84609
음식료품및담배가공기계부품,15545
업소용세탁관련기기,26803
염색기,33126
나염기,X
기타섬유마무리가공기계,127032
공업용재봉기,49900
연사기,X
방적기,65073
기타화학섬유및방적기,34791
직기,8467
편직기,49116
자동자수기,X
기타특수직기,9828
가죽및신발제조기계,37914
스핀들,13609
재봉기부품,43325
"기타섬유,의복,가죽가공기계부품",19392
웨이퍼가공장비,5241463
반도체조립장비,5722891
칩마운터,654470
태양전지제조장비,52689
기타반도체제조장비,3296961
반도체제조장비부품,6222418
평판디스플레이제조용기계,5775790
평판디스플레이제조용기계부품,719352
용접용로봇,169624
도장용로봇,111916
조립용로봇,643027
기타산업용로봇,567430
산업용로봇부품,464054
펄프제조기계,11051
종이제조기계(초지기),28283
절단기,84015
골판지제조기,44088
기타종이가공기계,45088
펄프및종이제조기계부품,42276
플라스틱사출성형기,1174682
플라스틱압출성형기,179647
진공및열성형기,77860
기타플라스틱제조기계,50009
고무가공기계,105980
고무및플라스틱가공기계부품,26290
인쇄기계,283830
기타인쇄관련기계,51178
인쇄및제본관련기계부품,104103
프레스용금형,3651999
플라스틱용금형,3184231
기타금형,837078
몰드베이스,539897
기타주형관련부속품,547218
판유리제조기,36169
기타유리공업용기계,49087
산업용범용건조기,539910
금속표면처리기,475995
권선기,37455
화학제품제조기계,323543
초음파기기,70068
전자식모의훈련기기,29819
기타산업용기계,1512482
산업용기계부품,1439711
자동차및트레일러제조업,209259344
차량용가솔린엔진,1955482
차량용디젤엔진,952221
경승용차,3617394
소형승용차,7532684
중형승용차,5140054
대형승용차(배기량2000cc이상),11434330
RV자동차(다목적승용차),42598234
경버스,X
소형버스,X
중형버스,X
대형버스,865770
하이브리드차(승용차),11279632
전기차(승용차),2240346
수소연료전지차(승용차),X
기타친환경차,49154
자동차KD세트(개조및분해),4327411
기타자동차,57970
경트럭,X
소형트럭,4520658
중형트럭,X
대형트럭,996906
특수목적용자동차,416033
자동차차체,1673133
기중기차특장,409304
소방차특장,261295
기타특장,994033
자동차구조및장치변경,89659
트레일러,197112
컨테이너(화물운송용),63934
트레일러부품,16545
자동차엔진용신품부품,15025725
자동차차체용신품부품,23490183
신품동력전달장치(자동차부품),19750784
신품스타터모터,1367520
신품점화플러그,131046
신품내연기관용발전기,1210771
신품배전기와점화코일,146151
신품점화및기타목적용와이어링하네스,4492572
신품와이퍼및서리제거용열선,509606
신품자동차전자제어,3629632
기타자동차용신품전기장치,408056
자동차용신품전기장치의부품,1424599
신품조향장치및부분품,6677919
신품현가장치및부분품,2150419
신품제동장치및부분품,5500832
자동차용신품의자,5154622
자동차용신품의자부품,1864860
신품차륜및부품(자동차부품),3002061
신품라디에이터및부품(자동차부품),482692
신품배기조직및부품(자동차부품),2631372
신품안전벨트및부품(자동차부품),795271
신품에어백및부품(자동차부품),955151
신품연료탱크(자동차부품),464083
신품차량용히터,363515
신품촉매컨버터(배기관용;자동차부품),443033
기타신품자동차부품,2419674
자동차재제조부품,437171
기타운송장비제조업,37960478
탱커(철강제),6197822
벌크선(철강제),132276
컨테이너선(철강제),3924798
가스및화학운반선,11060632
자동차운반선,X
기타화물선(철강제),21130
어선(철강제),24482
여객선(철강제),140666
기타항해용강선,1829109
강선수리,422591
"여객선(FRP제,동력식)",12393
"어선(FRP제,동력식)",107250
합성수지선수리,12931
목선(동력식),X
비철금속선(동력식),X
특수선박(상업및군사용제외),1144916
물에뜨는구조물,38796
기타선박수리,39539
선체블록,3015176
모터보트,17757
무동력보트,X
전동차,1606223
"철도,궤도의유지·보수용차량",X
철도차량개조및재생,27461
제동기,114168
철도선로장치물,496694
철도차량용의자,18171
"차축,차륜및부품",39409
기타철도차량전용부품,792239
동력항공기,1546174
무동력항공기,X
항공기개조및재생,X
대륙간탄도미사일,X
무인항공기,60310
무인비행장치,14340
항공기용엔진,X
항공기엔진부품,651973
항공기용의자,14324
기타항공기전용부품,1900234
전투용차량,925006
전투용차량부품,452735
모터사이클,99123
모터사이클전용부품,36089
자전거,23129
환자용차량,38746
유모차,X
자전거전용부품,X
환자용차량부품,X
기타수동식운송장비,55095
기타수동식운송장비부품,20659
가구제조업,8675083
매트리스,625925
매트리스지지물,75215
소파및가정용내장의자,469607
목제식탁및식탁의자,173180
목제조리대(싱크대),594214
목제싱크대상판,164743
목제상(식탁용),5626
찬장,112140
기타목제주방가구,76163
나전칠기제의가구,X
목제책상,115953
목제의자,67078
거실및서재용목제가구,554603
목제침대,719538
화장대,15207
장식장,223953
장롱,627088
기타침실용목제가구,66528
유아및어린이용목제가구,32996
TV및음향기기용목제캐비닛,4826
신발장,69779
기타가정용목제가구,141905
사무용목제책상,356864
사무용목제의자,37113
사무용목제탁자및테이블,61177
사무용보관함,127960
목제칸막이,61629
목제상점진열대및라커,168637
기타사무및상업용목제가구,42724
학교및공공장소용가구,126423
실험및과학용가구,78308
주문형목제가구,176185
목제가구부품,119279
가정용금속제주방가구,80997
기타가정용금속가구,104324
사무용금속제책상,194573
사무용금속제의자,510798
금속제캐비닛,216251
기타사무용보관함,18635
금속제서가,93033
금속제칸막이,133011
금속제진열장및라커,368735
기타금속가구,60106
금속가구부품,98559
플라스틱제가구,372631
기타소재의가구,17612
플라스틱및기타소재의가구부품,109743
기타제품제조업,6208802
귀석및반귀석(원석을1차가공한것),27299
귀금속제의신변장신구및부품,721980
귀금속제의세공품및부품,222288
보석제제품,21000
주화,X
금속제모조장신용품,150709
비금속제모조장신용품,19802
건반악기,X
건반악기부품,X
디지털피아노,42431
전자기타,45932
전자악기부품,26727
기타(guitar),8093
국악기,X
관악기,3537
타악기,X
그외악기,1999
기타악기부품,75588
"체조,육상및체력단련용장비",284120
놀이터용장비,229092
낚시대,105089
낚시릴,146612
낚시바늘,38615
낚시인조찌,X
기타낚시용구,33258
수렵용구,X
골프용품,220491
운동용공,X
운동용장갑류,4812
"양궁,국궁및유사장비",25929
기타운동및경기용구,52917
사람인형,11336
동물및기타인형,89974
승용장난감,25813
조립식장난감,156969
기타장난감,66780
인형및장난감부품,13503
영상게임기,21379
기타오락용품,34225
간판및광고진열물(비전기식),653158
사인펜,24400
볼펜,75011
샤프펜,3224
기타펜,45263
연필,32616
크레용및파스텔,14131
기타필기용품,14920
기타회화용품,25613
스탬프(수동식),15078
잉크리본,X
문구용칠판및화이트보드,36181
필기구의부품,7044
가발및유사제품,18497
가발제조용원사,106177
조화및모조장식품,14070
실물설명용모형,326307
표구제품,17199
표구부속품,50036
일반단추,66969
스냅단추,X
지퍼,120259
기타파스너,8585
단추및지퍼부품,9198
담배라이터,X
담배필터,396205
양초,25638
착화탄,X
기타연소가능물품,8657
라이타및흡연용품의부품,X
칫솔,185845
청소용비및솔,162773
개인위생용솔,119346
페인트용롤러및붓,X
산업용솔,42236
놀이공원용품,5760
머리빗,12274
머리핀및미장원용핀,13227
화장용품,125218
향수및화장품용스프레이,12976
우산류,10633
지팡이,X
보온용및기타진공용기,14237
마네킹인형,X
기타제품,142105
우산류및지팡이부품,7650
산업용기계및장비수리업,4848276
건설ㆍ광업기계및장비수리,192499
산업용기계및장비수리,2101373
선박부품수리,332032
항공기부품수리,252009
사무용기계수리,23997
전기ㆍ전자및정밀기기수리,1946366
