"품목분류별 사업체수，생산액，출하 및 연말재고액(10명이상, 2011년)"

"C행정구역별","행정구역별","C품목별","품목별","시점","사업체수 (개)","생산액 (백만원)","출하금액 (백만원)","완제품 연말재고액 (백만원)"
'00,"전  국",'C16232103,"  목제의 케이블드럼",2011,8.0000,30904.0000,30974.0000,505.0000
'00,"전  국",'C16291100,"  목제도구 및 부품",2011,6.0000,9093.0000,9168.0000,13.0000
'00,"전  국",'C16292100,"  주방용 또는 식탁용 목제품",2011,8.0000,14616.0000,14532.0000,282.0000
'00,"전  국",'C16293101,"  목제 그림틀 및 사진틀",2011,10.0000,20181.0000,19679.0000,1283.0000
'00,"전  국",'C16293102,"  기타 장식용 목제품",2011,8.0000,9866.0000,9816.0000,244.0000
'00,"전  국",'C16299101,"  장의용 목관",2011,6.0000,16504.0000,16368.0000,3386.0000
'00,"전  국",'C16299109,"  기타 목제품",2011,18.0000,31056.0000,30450.0000,1849.0000
'00,"전  국",'C16301100,"  콜크 및 콜크제품",2011,3.0000,2167.0000,2184.0000,91.0000
'00,"전  국",'C16302101,"  대나무 돗자리",2011,1.0000,...,...,...
'00,"전  국",'C16302109,"  기타 조물제품",2011,3.0000,2654.0000,2672.0000,50.0000
'00,"전  국",'C17," 펄프, 종이 및 종이제품 제조업",2011,1618.0000,20826495.0000,20729390.0000,806647.0000
'00,"전  국",'C17110102,"  화학펄프",2011,1.0000,...,...,...
'00,"전  국",'C17110109,"  기타 펄프",2011,1.0000,...,...,...
'00,"전  국",'C17121100,"  신문용지",2011,6.0000,1161746.0000,1160922.0000,42148.0000
'00,"전  국",'C17122101,"  백상지",2011,14.0000,1296089.0000,1295315.0000,60947.0000
'00,"전  국",'C17122102,"  중질지",2011,6.0000,212430.0000,215156.0000,27699.0000
'00,"전  국",'C17122103,"  박엽지",2011,11.0000,234482.0000,227797.0000,27926.0000
'00,"전  국",'C17122104,"  아트지",2011,12.0000,1980516.0000,1982208.0000,94804.0000
'00,"전  국",'C17122105,"  정보용지",2011,20.0000,372613.0000,371555.0000,15528.0000
'00,"전  국",'C17122106,"  지폐용지",2011,1.0000,...,...,...
'00,"전  국",'C17122109,"  기타 인쇄 및 필기용지",2011,11.0000,164557.0000,163766.0000,6520.0000
'00,"전  국",'C17123100,"  크라프트지",2011,13.0000,201890.0000,201509.0000,19420.0000
'00,"전  국",'C17123201,"  골판지원지",2011,25.0000,2268957.0000,2232629.0000,100015.0000
'00,"전  국",'C17123202,"  백판지",2011,6.0000,802762.0000,800328.0000,41123.0000
'00,"전  국",'C17123209,"  기타 판지",2011,2.0000,...,...,...
'00,"전  국",'C17124101,"  적층가공지(박지)",2011,41.0000,430695.0000,427575.0000,15423.0000
'00,"전  국",'C17124102,"  포장지",2011,34.0000,295860.0000,295338.0000,10694.0000
'00,"전  국",'C17124103,"  접착지",2011,17.0000,94477.0000,93743.0000,3603.0000
'00,"전  국",'C17124109,"  기타 가공지",2011,34.0000,322816.0000,321498.0000,18994.0000
'00,"전  국",'C17129101,"  수제지",2011,8.0000,33377.0000,33110.0000,4149.0000
'00,"전  국",'C17129102,"  위생용지",2011,14.0000,264642.0000,264156.0000,7090.0000
'00,"전  국",'C17129109,"  기타 종이 및 판지",2011,7.0000,104579.0000,101918.0000,5914.0000
'00,"전  국",'C17210101,"  골판지",2011,43.0000,742046.0000,739123.0000,10182.0000
'00,"전  국",'C17210102,"  골판지 상자",2011,467.0000,3680995.0000,3670968.0000,69587.0000
'00,"전  국",'C17210109,"  기타 골판지제 관련제품",2011,15.0000,76257.0000,75882.0000,1905.0000
'00,"전  국",'C17221101,"  종이 포대",2011,38.0000,212272.0000,212149.0000,5668.0000
'00,"전  국",'C17221102,"  종이 가방",2011,28.0000,134914.0000,135162.0000,3551.0000
'00,"전  국",'C17222100,"  판지상자 및 용기",2011,117.0000,513311.0000,514025.0000,10201.0000
'00,"전  국",'C17223101,"  식품위생용 종이상자",2011,19.0000,83365.0000,82775.0000,2108.0000
'00,"전  국",'C17223102,"  식품용 종이용기",2011,25.0000,307633.0000,307733.0000,7454.0000
'00,"전  국",'C17229101,"  기타 종이상자 및 용기(판지 및 골판지 이외)",2011,58.0000,336700.0000,337037.0000,7335.0000
'00,"전  국",'C17229102,"  지관(판지 및 골판지 이외)",2011,75.0000,235300.0000,234058.0000,4740.0000
'00,"전  국",'C17901101,"  전자복사기용지(소매용)",2011,22.0000,74938.0000,74567.0000,3787.0000
'00,"전  국",'C17901102,"  노트류",2011,31.0000,160820.0000,161869.0000,18438.0000
'00,"전  국",'C17901103,"  컴퓨터용지",2011,24.0000,142706.0000,142053.0000,6074.0000
'00,"전  국",'C17901104,"  앨범",2011,14.0000,22161.0000,22255.0000,1232.0000
'00,"전  국",'C17901105,"  바인더",2011,14.0000,56365.0000,56053.0000,1751.0000
'00,"전  국",'C17901106,"  사무용 봉투",2011,17.0000,58871.0000,58897.0000,1520.0000
'00,"전  국",'C17901107,"  장부류",2011,3.0000,6797.0000,6798.0000,211.0000
'00,"전  국",'C17901109,"  기타 문구용 종이제품",2011,24.0000,83530.0000,84901.0000,9913.0000
'00,"전  국",'C17902101,"  화장지",2011,75.0000,940948.0000,938799.0000,29247.0000
'00,"전  국",'C17902102,"  종이 타월",2011,43.0000,298916.0000,297024.0000,9687.0000
'00,"전  국",'C17902103,"  종이 생리대",2011,7.0000,375001.0000,372178.0000,17458.0000
'00,"전  국",'C17902104,"  종이 기저귀",2011,17.0000,544157.0000,539496.0000,12710.0000
'00,"전  국",'C17902109,"  기타 위생용 종이제품",2011,3.0000,44059.0000,43732.0000,653.0000
'00,"전  국",'C17903101,"  종이벽지",2011,23.0000,302461.0000,296821.0000,21906.0000
'00,"전  국",'C17903102,"  직물벽지",2011,3.0000,27087.0000,27070.0000,419.0000
'00,"전  국",'C17903103,"  장판지",2011,1.0000,...,...,...
'00,"전  국",'C17909101,"  여과지",2011,16.0000,168073.0000,166853.0000,5627.0000
'00,"전  국",'C17909102,"  종이 라벨",2011,46.0000,428942.0000,426389.0000,9159.0000
'00,"전  국",'C17909103,"  식품용 종이제품(용기 및 상자 제외)",2011,47.0000,199610.0000,197106.0000,8667.0000
'00,"전  국",'C17909109,"  기타 종이 및 판지제품",2011,19.0000,63686.0000,63497.0000,2138.0000
'00,"전  국",'C18," 인쇄 및 기록매체 복제업",2011,81.0000,276999.0000,276029.0000,9333.0000
'00,"전  국",'C18121100,"  인쇄판",2011,59.0000,175832.0000,175107.0000,6652.0000
'00,"전  국",'C18200101,"  오디오 복제물(테이프)",2011,2.0000,...,...,...
'00,"전  국",'C18200102,"  오디오 복제물(CD)",2011,8.0000,57014.0000,56874.0000,1336.0000
'00,"전  국",'C18200103,"  비디오 복제물(테이프)",2011,3.0000,2233.0000,2167.0000,320.0000
'00,"전  국",'C18200104,"  비디오 복제물(CD)",2011,4.0000,18776.0000,18735.0000,826.0000
'00,"전  국",'C18200109,"  기타 기록매체 복제물",2011,5.0000,10783.0000,10770.0000,177.0000
'00,"전  국",'C19," 코크스, 연탄 및 석유정제품 제조업",2011,213.0000,137492501.0000,137925742.0000,3364359.0000
'00,"전  국",'C19101101,"  석탄코크스",2011,5.0000,42268.0000,41793.0000,1428.0000
'00,"전  국",'C19101102,"  콜타르(조상의 것)",2011,2.0000,...,...,...
'00,"전  국",'C19102101,"  연탄",2011,33.0000,199160.0000,199555.0000,1.0000
'00,"전  국",'C19210101,"  휘발유",2011,5.0000,19117481.0000,19104256.0000,349481.0000
'00,"전  국",'C19210102,"  제트유",2011,5.0000,16514748.0000,16589328.0000,319888.0000
'00,"전  국",'C19210103,"  등유",2011,5.0000,6329892.0000,6388634.0000,333421.0000
'00,"전  국",'C19210104,"  경유",2011,5.0000,47738207.0000,47876606.0000,1072640.0000
'00,"전  국",'C19210105,"  경질중유(벙커A유)",2011,1.0000,...,...,...
'00,"전  국",'C19210106,"  중유(벙커B유)",2011,5.0000,965765.0000,966399.0000,22929.0000
'00,"전  국",'C19210107,"  벙커C유",2011,5.0000,14532635.0000,14514388.0000,538971.0000
'00,"전  국",'C19210108,"  나프타",2011,5.0000,13260164.0000,13380918.0000,192819.0000
'00,"전  국",'C19210109,"  솔벤트나프타",2011,9.0000,1105110.0000,1104230.0000,45704.0000
'00,"전  국",'C19210110,"  정제혼합용 원료유",2011,2.0000,...,...,...
'00,"전  국",'C19210121,"  프로판가스",2011,12.0000,2047926.0000,2058813.0000,14895.0000
'00,"전  국",'C19210122,"  부탄가스",2011,6.0000,2945627.0000,2955468.0000,37260.0000
'00,"전  국",'C19210123,"  석유가스",2011,1.0000,...,...,...
'00,"전  국",'C19221101,"  윤활유(석유기저)",2011,38.0000,2672801.0000,2680396.0000,151156.0000
'00,"전  국",'C19221102,"  그리스(석유기저)",2011,6.0000,79697.0000,77499.0000,6101.0000
'00,"전  국",'C19221200,"  재생 윤활유 및 그리스",2011,14.0000,219873.0000,219766.0000,14441.0000
'00,"전  국",'C19229101,"  파라핀",2011,5.0000,1227053.0000,1224768.0000,16826.0000
'00,"전  국",'C19229102,"  아스팔트",2011,7.0000,3256204.0000,3279654.0000,34054.0000
'00,"전  국",'C19229103,"  재생유",2011,33.0000,428404.0000,426928.0000,15895.0000
'00,"전  국",'C19229109,"  기타 석유정제품",2011,4.0000,15219.0000,13738.0000,6584.0000
'00,"전  국",'C20," 화학물질 및 화학제품 제조업;의약품 제외",2011,3714.0000,164552261.0000,163970283.0000,6891997.0000
'00,"전  국",'C20111101,"  부탄 및 부틸렌(나프타분해물)",2011,3.0000,208699.0000,210383.0000,32357.0000
'00,"전  국",'C20111102,"  에틸렌",2011,8.0000,6228938.0000,6232016.0000,84843.0000
'00,"전  국",'C20111103,"  프로필렌",2011,11.0000,5582652.0000,5584849.0000,110635.0000
'00,"전  국",'C20111104,"  부타디엔",2011,7.0000,3468297.0000,3485439.0000,54742.0000
'00,"전  국",'C20111109,"  기타 비환식 탄화수소",2011,3.0000,104550.0000,104454.0000,3559.0000
'00,"전  국",'C20111201,"  알킬벤젠",2011,8.0000,2993182.0000,2988856.0000,98616.0000
'00,"전  국",'C20111202,"  기타 벤젠",2011,10.0000,1526701.0000,1553951.0000,35004.0000
'00,"전  국",'C20111203,"  톨루엔",2011,13.0000,3527463.0000,3526706.0000,117605.0000
'00,"전  국",'C20111204,"  드니트로톨루엔(DNT)",2011,2.0000,...,...,...
'00,"전  국",'C20111205,"  파라크실렌",2011,6.0000,6939075.0000,6937277.0000,70873.0000
'00,"전  국",'C20111206,"  올소크실렌",2011,2.0000,...,...,...
'00,"전  국",'C20111207,"  스티렌모노모(SM)",2011,6.0000,3581421.0000,3584752.0000,62390.0000
'00,"전  국",'C20111208,"  크실렌",2011,11.0000,4895979.0000,4910789.0000,85096.0000
'00,"전  국",'C20111209,"  기타 환식탄화수소",2011,2.0000,...,...,...
'00,"전  국",'C20111301,"  이염화에틸렌(EDC)",2011,3.0000,105639.0000,97457.0000,13549.0000
'00,"전  국",'C20111302,"  염화비닐모노모(VCM)",2011,4.0000,593490.0000,590561.0000,21102.0000
'00,"전  국",'C20111303,"  CFM(클로로포름)",2011,1.0000,...,...,...
'00,"전  국",'C20111309,"  기타 탄화수소 유도체",2011,5.0000,1003201.0000,988222.0000,39187.0000
'00,"전  국",'C20112101,"  숯",2011,8.0000,19930.0000,19499.0000,821.0000
'00,"전  국",'C20112109,"  기타 검 및 나무화합물",2011,8.0000,51331.0000,52322.0000,1778.0000
'00,"전  국",'C20119101,"  콜탈핏치",2011,3.0000,106414.0000,103033.0000,24352.0000
'00,"전  국",'C20119109,"  석탄 화학물",2011,5.0000,138443.0000,136406.0000,9067.0000
'00,"전  국",'C20119201,"  부탄올",2011,2.0000,...,...,...
'00,"전  국",'C20119202,"  옥탄올",2011,3.0000,637765.0000,640024.0000,14775.0000
'00,"전  국",'C20119203,"  메탄올",2011,1.0000,...,...,...
'00,"전  국",'C20119204,"  에틸알콜(공업용)",2011,3.0000,77585.0000,73879.0000,8709.0000
'00,"전  국",'C20119205,"  에틸렌 글리콜(EG)",2011,6.0000,1570196.0000,1574012.0000,49399.0000
'00,"전  국",'C20119206,"  프로필렌 글리콜(PG)",2011,1.0000,...,...,...
'00,"전  국",'C20119207,"  폴리프로필렌글리콜(PPG)",2011,4.0000,1169923.0000,1148990.0000,64000.0000
'00,"전  국",'C20119208,"  페놀",2011,4.0000,852663.0000,854215.0000,33239.0000
'00,"전  국",'C20119209,"  기타 알코올 및 관련 유도체",2011,6.0000,184364.0000,178710.0000,8900.0000
'00,"전  국",'C20119301,"  공업용 지방산",2011,3.0000,150444.0000,151560.0000,5063.0000
'00,"전  국",'C20119302,"  초산",2011,1.0000,...,...,...
'00,"전  국",'C20119303,"  초산에틸",2011,1.0000,...,...,...
'00,"전  국",'C20119305,"  무수마레인산",2011,3.0000,67500.0000,67236.0000,1269.0000
'00,"전  국",'C20119306,"  무수프탈산(PA)",2011,5.0000,477779.0000,478849.0000,8971.0000
'00,"전  국",'C20119307,"  테레프탈산(TPA)",2011,8.0000,8196181.0000,8204625.0000,83490.0000
'00,"전  국",'C20119308,"  테레프탈산디메틸(DMT)",2011,1.0000,...,...,...
'00,"전  국",'C20119309,"  아크릴레이트",2011,4.0000,371077.0000,370543.0000,20476.0000
'00,"전  국",'C20119310,"  메틸메타크릴레이트(MMA)",2011,2.0000,...,...,...
'00,"전  국",'C20119319,"  기타 카르복실산 및 그 유도체",2011,8.0000,211419.0000,210029.0000,7570.0000
'00,"전  국",'C20119401,"  MTBE",2011,4.0000,493186.0000,494097.0000,3630.0000
'00,"전  국",'C20119402,"  아민",2011,4.0000,224605.0000,228764.0000,9034.0000
'00,"전  국",'C20119403,"  아크릴로니트릴(AN)",2011,2.0000,...,...,...
'00,"전  국",'C20119404,"  이소시아네이트(TDI)",2011,3.0000,2517288.0000,2518091.0000,116196.0000
'00,"전  국",'C20119405,"  이소시아네이트(MDI)",2011,2.0000,...,...,...
'00,"전  국",'C20119407,"  카프로락탐",2011,1.0000,...,...,...
'00,"전  국",'C20119408,"  아세톤",2011,2.0000,...,...,...
'00,"전  국",'C20119409,"  포르말린",2011,2.0000,...,...,...
'00,"전  국",'C20119410,"  가소제",2011,8.0000,1284116.0000,1272390.0000,48869.0000
'00,"전  국",'C20119411,"  ECH(에피클로로히드린)",2011,1.0000,...,...,...
'00,"전  국",'C20119412,"  산화프로필렌",2011,1.0000,...,...,...
'00,"전  국",'C20119413,"  초산에틸(초산비닐)",2011,1.0000,...,...,...
'00,"전  국",'C20119414,"  DMF (디메틸포름아미드)",2011,1.0000,...,...,...
'00,"전  국",'C20119415,"  아디핀산",2011,1.0000,...,...,...
'00,"전  국",'C20119416,"  BPA(Biphend A)",2011,3.0000,1088291.0000,1087541.0000,20930.0000
'00,"전  국",'C20119417,"  고순도이소프탈산",2011,1.0000,...,...,...
'00,"전  국",'C20119418,"  PTMEG",2011,2.0000,...,...,...
'00,"전  국",'C20119419,"  기타 기초유기화합물",2011,32.0000,1156993.0000,1157518.0000,38198.0000
'00,"전  국",'C20121101,"  수소",2011,30.0000,807711.0000,807371.0000,1722.0000
'00,"전  국",'C20121102,"  질소",2011,70.0000,417630.0000,416733.0000,10632.0000
'00,"전  국",'C20121103,"  산소",2011,78.0000,350236.0000,350151.0000,4959.0000
'00,"전  국",'C20121104,"  아세틸렌가스",2011,7.0000,36743.0000,36785.0000,251.0000
'00,"전  국",'C20121105,"  이산화탄소",2011,46.0000,129806.0000,129821.0000,1544.0000
'00,"전  국",'C20121106,"  아르곤가스",2011,57.0000,125380.0000,125456.0000,2066.0000
'00,"전  국",'C20121109,"  기타산업용가스",2011,51.0000,299479.0000,297922.0000,6193.0000
'00,"전  국",'C20121200,"  구입한 압축 및 액화가스의 정제",2011,1.0000,...,...,...
'00,"전  국",'C20129101,"  염소",2011,9.0000,244961.0000,244606.0000,1465.0000
'00,"전  국",'C20129102,"  염산",2011,15.0000,126023.0000,125722.0000,799.0000
'00,"전  국",'C20129103,"  수산화나트륨",2011,6.0000,661588.0000,658925.0000,28020.0000
'00,"전  국",'C20129104,"  염소산나트륨",2011,3.0000,5291.0000,5402.0000,298.0000
'00,"전  국",'C20129105,"  기타 가성소다",2011,17.0000,609637.0000,608308.0000,5395.0000
'00,"전  국",'C20129106,"  소다회",2011,2.0000,...,...,...
'00,"전  국",'C20129109,"  기타 소다공업제품",2011,11.0000,46851.0000,46768.0000,1082.0000
'00,"전  국",'C20129201,"  카본블랙",2011,6.0000,945904.0000,925709.0000,51268.0000
'00,"전  국",'C20129202,"  화이트카본",2011,2.0000,...,...,...
'00,"전  국",'C20129203,"  이산화규소",2011,1.0000,...,...,...
'00,"전  국",'C20129204,"  과산화수소",2011,9.0000,254601.0000,251465.0000,6224.0000
'00,"전  국",'C20129205,"  황",2011,3.0000,96699.0000,97117.0000,50575.0000
'00,"전  국",'C20129207,"  오산화인",2011,22.0000,223342.0000,224121.0000,12944.0000
'00,"전  국",'C20129301,"  황산",2011,18.0000,1984492.0000,1985180.0000,42836.0000
'00,"전  국",'C20129302,"  인산",2011,3.0000,19701.0000,19590.0000,194.0000
'00,"전  국",'C20129401,"  황산알루미늄",2011,11.0000,40389.0000,39975.0000,1113.0000
'00,"전  국",'C20129402,"  황산마그네슘",2011,4.0000,36268.0000,35808.0000,1950.0000
'00,"전  국",'C20129403,"  탄산칼슘",2011,15.0000,215907.0000,216247.0000,2916.0000
'00,"전  국",'C20129405,"  규산소다",2011,11.0000,60518.0000,60094.0000,1331.0000
'00,"전  국",'C20129406,"  시안화 나트륨",2011,2.0000,...,...,...
'00,"전  국",'C20129407,"  수산화알루미늄",2011,3.0000,68910.0000,66129.0000,5493.0000
'00,"전  국",'C20129408,"  탄산칼륨",2011,1.0000,...,...,...
'00,"전  국",'C20129409,"  기타 칼륨염",2011,2.0000,...,...,...
'00,"전  국",'C20129419,"  기타 금속 무기화합물",2011,35.0000,178137.0000,171899.0000,13532.0000
'00,"전  국",'C20129500,"  핵연료",2011,2.0000,...,...,...
'00,"전  국",'C20129601,"  폴리실리콘",2011,3.0000,338298.0000,311372.0000,32691.0000
'00,"전  국",'C20129602,"  잉곳 및 웨이퍼(태양전지용)",2011,4.0000,928249.0000,907898.0000,31503.0000
'00,"전  국",'C20131101,"  아연화",2011,11.0000,278895.0000,271752.0000,20704.0000
'00,"전  국",'C20131102,"  산화티타늄",2011,3.0000,199161.0000,197814.0000,14921.0000
'00,"전  국",'C20131103,"  산화철",2011,10.0000,160755.0000,156546.0000,9833.0000
'00,"전  국",'C20131109,"  기타 무기안료",2011,14.0000,90385.0000,85318.0000,10032.0000
'00,"전  국",'C20132101,"  천연색소",2011,8.0000,77944.0000,78471.0000,6805.0000
'00,"전  국",'C20132102,"  유연제",2011,22.0000,109338.0000,110876.0000,4673.0000
'00,"전  국",'C20132201,"  분산염료",2011,10.0000,220959.0000,211904.0000,36928.0000
'00,"전  국",'C20132202,"  산성 및 매염염료",2011,10.0000,45255.0000,45109.0000,7633.0000
'00,"전  국",'C20132203,"  염기성염료",2011,3.0000,10164.0000,9818.0000,1783.0000
'00,"전  국",'C20132204,"  직접염료",2011,4.0000,47449.0000,46716.0000,6620.0000
'00,"전  국",'C20132205,"  반응성염료",2011,8.0000,105419.0000,103132.0000,21844.0000
'00,"전  국",'C20132206,"  형광염료",2011,5.0000,57161.0000,56731.0000,5607.0000
'00,"전  국",'C20132207,"  플라스틱착색제(마스터배치)",2011,45.0000,554135.0000,556638.0000,28607.0000
'00,"전  국",'C20132209,"  색소중간착색제",2011,3.0000,15716.0000,15941.0000,986.0000
'00,"전  국",'C20132219,"  기타 합성염료",2011,10.0000,94241.0000,94945.0000,6007.0000
'00,"전  국",'C20132301,"  레이크계 안료",2011,5.0000,84931.0000,85879.0000,6940.0000
'00,"전  국",'C20132302,"  색소안료",2011,7.0000,68266.0000,68149.0000,2894.0000
'00,"전  국",'C20201101,"  질산",2011,2.0000,...,...,...
'00,"전  국",'C20201102,"  암모니아",2011,7.0000,211502.0000,207906.0000,6279.0000
'00,"전  국",'C20201103,"  요소",2011,4.0000,163848.0000,173436.0000,2013.0000
'00,"전  국",'C20201104,"  황산암모늄",2011,4.0000,474958.0000,477789.0000,7716.0000
'00,"전  국",'C20201109,"  기타 질소비료",2011,1.0000,...,...,...
'00,"전  국",'C20201200,"  인산비료",2011,2.0000,...,...,...
'00,"전  국",'C20201301,"  황산칼륨(황산칼리)",2011,2.0000,...,...,...
'00,"전  국",'C20202100,"  복합비료",2011,29.0000,1170311.0000,1198257.0000,111924.0000
'00,"전  국",'C20209101,"  유기질비료",2011,121.0000,503134.0000,494697.0000,46518.0000
'00,"전  국",'C20209109,"  기타 비료",2011,45.0000,150450.0000,153874.0000,28095.0000
'00,"전  국",'C20301101,"  SBR",2011,3.0000,1804473.0000,1755906.0000,132276.0000
'00,"전  국",'C20301102,"  BR",2011,3.0000,1701250.0000,1706217.0000,56949.0000
'00,"전  국",'C20301103,"  SB라텍스",2011,4.0000,610300.0000,601636.0000,44901.0000
'00,"전  국",'C20301109,"  기타 합성고무",2011,14.0000,766823.0000,740538.0000,72841.0000
'00,"전  국",'C20302101,"  고밀도폴리에틸렌",2011,10.0000,3795956.0000,3837422.0000,125210.0000
'00,"전  국",'C20302102,"  저밀도폴리에틸렌",2011,9.0000,4564621.0000,4535108.0000,566555.0000
'00,"전  국",'C20302103,"  폴리스티렌",2011,6.0000,1985427.0000,1982885.0000,204831.0000
'00,"전  국",'C20302104,"  ABS수지",2011,6.0000,3073034.0000,3047535.0000,240002.0000
'00,"전  국",'C20302105,"  PVC수지",2011,8.0000,1866888.0000,1854916.0000,62339.0000
'00,"전  국",'C20302106,"  폴리프로필렌",2011,20.0000,7894342.0000,7873716.0000,250873.0000
'00,"전  국",'C20302107,"  에폭시수지",2011,18.0000,884473.0000,884255.0000,51259.0000
'00,"전  국",'C20302111,"  불포화폴리에스터수지",2011,14.0000,342977.0000,340493.0000,16655.0000
'00,"전  국",'C20302112,"  선형폴리에스터수지",2011,16.0000,1438993.0000,1445482.0000,69672.0000
'00,"전  국",'C20302113,"  아크릴수지",2011,8.0000,648952.0000,611217.0000,62263.0000
'00,"전  국",'C20302114,"  요소수지",2011,8.0000,24418.0000,24170.0000,634.0000
'00,"전  국",'C20302115,"  멜라민수지",2011,7.0000,115940.0000,110853.0000,7616.0000
'00,"전  국",'C20302116,"  페놀수지",2011,7.0000,243052.0000,240634.0000,22656.0000
'00,"전  국",'C20302117,"  폴리우레탄",2011,35.0000,642308.0000,638365.0000,27982.0000
'00,"전  국",'C20302118,"  엔지니어링플라스틱수지",2011,20.0000,4546557.0000,4525541.0000,187664.0000
'00,"전  국",'C20302119,"  실리콘수지",2011,23.0000,873902.0000,896528.0000,60821.0000
'00,"전  국",'C20302120,"  석유수지",2011,2.0000,...,...,...
'00,"전  국",'C20302121,"  PETG수지",2011,1.0000,...,...,...
'00,"전  국",'C20302122,"  셀룰로스 에테르",2011,1.0000,...,...,...
'00,"전  국",'C20302123,"  K-RESIN",2011,1.0000,...,...,...
'00,"전  국",'C20302124,"  폴리에틸렌테레프탈레이트(PET)",2011,44.0000,801935.0000,796972.0000,48581.0000
'00,"전  국",'C20302800,"  기타 합성수지",2011,3.0000,6279.0000,6243.0000,370.0000
'00,"전  국",'C20303101,"  구입한 수지의 배합물",2011,113.0000,1445329.0000,1433650.0000,63303.0000
'00,"전  국",'C20303102,"  재생수지",2011,165.0000,827327.0000,822469.0000,22665.0000
'00,"전  국",'C20411100,"  가정용 살균 및 살충제",2011,29.0000,153495.0000,152418.0000,8676.0000
'00,"전  국",'C20412101,"  살충제(농업용)",2011,19.0000,352713.0000,371054.0000,92477.0000
'00,"전  국",'C20412102,"  살균제(농업용)",2011,14.0000,240295.0000,232891.0000,73410.0000
'00,"전  국",'C20412103,"  제초제(농업용)",2011,13.0000,227694.0000,226304.0000,72929.0000
'00,"전  국",'C20412104,"  생장조절제",2011,5.0000,16979.0000,17035.0000,989.0000
'00,"전  국",'C20412109,"  기타 농약 및 그 기조제",2011,13.0000,39103.0000,39856.0000,16619.0000
'00,"전  국",'C20421101,"  유성 페인트",2011,51.0000,1437465.0000,1432262.0000,82888.0000
'00,"전  국",'C20421102,"  수성 페인트",2011,20.0000,464806.0000,463015.0000,36944.0000
'00,"전  국",'C20421103,"  에나멜페인트",2011,15.0000,103925.0000,103999.0000,4942.0000
'00,"전  국",'C20421104,"  락카",2011,11.0000,53542.0000,53182.0000,3657.0000
'00,"전  국",'C20421105,"  우레탄도료",2011,22.0000,294955.0000,285722.0000,19248.0000
'00,"전  국",'C20421106,"  아크릴도료",2011,9.0000,113865.0000,107072.0000,13832.0000
'00,"전  국",'C20421107,"  에폭시도료",2011,18.0000,469056.0000,465780.0000,21729.0000
'00,"전  국",'C20421108,"  기타 합성수지 도료",2011,27.0000,1268169.0000,1259770.0000,60455.0000
'00,"전  국",'C20421109,"  신너",2011,45.0000,316883.0000,315881.0000,10347.0000
'00,"전  국",'C20421110,"  도료충전제",2011,9.0000,105144.0000,104879.0000,5062.0000
'00,"전  국",'C20421111,"  EMC(에폭시몰딩컴파운드)",2011,2.0000,...,...,...
'00,"전  국",'C20421800,"  기타 도료 및 관련제품",2011,39.0000,427951.0000,421293.0000,29098.0000
'00,"전  국",'C20422100,"  요업용 유약",2011,16.0000,190108.0000,184867.0000,10533.0000
'00,"전  국",'C20423101,"  옵셋 잉크",2011,13.0000,296828.0000,296414.0000,14812.0000
'00,"전  국",'C20423102,"  그라비아 잉크",2011,22.0000,219636.0000,218718.0000,9789.0000
'00,"전  국",'C20423103,"  디지털 잉크",2011,11.0000,248672.0000,246018.0000,14763.0000
'00,"전  국",'C20423109,"  기타 잉크",2011,29.0000,126105.0000,126545.0000,6623.0000
'00,"전  국",'C20424100,"  그림물감",2011,5.0000,22673.0000,22573.0000,3785.0000
'00,"전  국",'C20431101,"  유기계면활성제",2011,41.0000,1178598.0000,1169228.0000,59317.0000
'00,"전  국",'C20431102,"  조제계면활성제",2011,25.0000,295064.0000,293048.0000,11734.0000
'00,"전  국",'C20432101,"  화장 비누",2011,41.0000,145127.0000,144649.0000,10634.0000
'00,"전  국",'C20432102,"  세탁 비누",2011,10.0000,47175.0000,46754.0000,2755.0000
'00,"전  국",'C20432201,"  세탁용 합성세제",2011,35.0000,592862.0000,588220.0000,32571.0000
'00,"전  국",'C20432202,"  주방용 합성세제",2011,24.0000,135087.0000,135022.0000,5961.0000
'00,"전  국",'C20432209,"  기타 세제",2011,29.0000,97061.0000,96665.0000,3413.0000
'00,"전  국",'C20432300,"  치약",2011,24.0000,303541.0000,302045.0000,13307.0000
'00,"전  국",'C20432400,"  글리세린",2011,5.0000,16687.0000,16745.0000,775.0000
'00,"전  국",'C20433101,"  화운데이션",2011,19.0000,362530.0000,361097.0000,16790.0000
'00,"전  국",'C20433102,"  크림",2011,50.0000,1038794.0000,1035685.0000,50273.0000
'00,"전  국",'C20433103,"  로션 및 오일",2011,105.0000,1645420.0000,1635792.0000,78462.0000
'00,"전  국",'C20433104,"  루즈",2011,15.0000,41083.0000,40699.0000,2091.0000
'00,"전  국",'C20433105,"  볼터지",2011,2.0000,...,...,...
'00,"전  국",'C20433106,"  아이세도우",2011,14.0000,20945.0000,20714.0000,883.0000
'00,"전  국",'C20433107,"  샴푸",2011,41.0000,656756.0000,655888.0000,22076.0000
'00,"전  국",'C20433108,"  린스",2011,8.0000,4195.0000,4209.0000,174.0000
'00,"전  국",'C20433109,"  헤어스프레이 및 무스",2011,9.0000,27724.0000,27798.0000,289.0000
'00,"전  국",'C20433110,"  염색약",2011,18.0000,107226.0000,106715.0000,4361.0000
'00,"전  국",'C20433111,"  기타 두발용조제품",2011,27.0000,78380.0000,77746.0000,3072.0000
