품목별,출하금액(백만원)
여성용니트블라우스및셔츠(니트원단구입),274978
운동복,680756
학생용교복,53921
"사무,작업및위생용의복",267976
가죽의복,253220
유아용의복및부속품,281258
기타봉제의복,18921
모자,129092
섬유장갑,16936
가죽장갑,37965
넥타이및남자용목도리,114171
스카프및여자용목도리,70977
벨트(허리띠),49489
손수건,21740
의류부분품,124279
기타의복악세서리,71332
천연모피(유연처리또는완성가공한것),2644
천연모피의복,126923
기타천연모피제품,14208
인조모피,42862
인조모피제품,15144
"가죽,가방및신발제조업",4388955
소가죽,1413458
돼지가죽,30236
면양또는산양(염소)의가죽,58469
기타동물가죽,12736
재생가죽,...
기타특수가공가죽,...
서류가방,26361
여행용가방,36655
학생용가방,76941
등산용베낭,63024
기타가방,17637
케이스(가죽및섬유제),81240
핸드백,274871
지갑,102520
산업용가죽제품,6946
가정용가죽제품,160006
남자용구두(단화포함),420589
여자용구두(단화포함),408944
아동용구두(단화포함),3507
가죽장화,47948
가죽샌달,26243
가죽등산화및운동화,254067
기타가죽갑피신발,110429
플라스틱및고무제샌달,...
고무장화,12509
기타플라스틱및고무제신발,14181
직물슬리퍼,11213
플라스틱및고무슬리퍼,19633
가죽슬리퍼,3453
직물갑피제운동화(스포츠전용화제외),145339
기타직물갑피제신발,6066
스포츠화,108110
가죽제신발부분품,47146
플라스틱및고무제신발부분품,361116
기타재료제의신발부분품,15520
목재및나무제품제조업,4361637
소각재,111657
각재,653454
판재,78450
제재부산물,22228
마루용판재,129029
우드몰딩,57184
궤도용침목,24636
목모와목분,8156
칩상또는삭편상의목재,65405
기타표면가공목재,4503
표면처리및방부처리목재,41337
단판,33852
일반합판,309417
가공합판,333070
파티클보드(PB),276033
MDF(중밀도섬유판),315125
기타재생목재,110442
목재의창문및창문틀,138274
목재의문및문틀,517160
목재패널,118588
목재의건물부착물,157357
목재깔판류및기타적재용판,345843
목재통및관련부품,16272
목재의포장및운반용상자,286424
목재의케이블드럼,62456
콜크및콜크제품,...
대나무돗자리,5149
볏짚가공품,4175
기타조물제품,3179
목재도구및부품,17270
주방용또는가정용목제품,20324
목재그림틀및사진틀,23915
기타장식용목제품,26048
장의용목관,20341
기타목제품,24140
"펄프,종이및종이제품제조업",14368807
펄프,217671
신문용지,957333
백상지,846144
중질지,193408
박엽지,408546
아트지,1390147
정보용지,107552
기타인쇄및필기용지,323045
크라프트지,178013
골판지원지,1202432
기타판지,530460
적층가공지,184367
포장지,257415
기타가공지,481875
수제지,18802
위생용지,121665
기타종이및판지,358595
골판지,612905
골판지상자,2231104
기타골판지제관련제품,42723
종이포대,121098
종이가방,182474
식품용종이용기,361553
판지상자,467236
지관,304728
전자복사기용지(소매용),122039
노트류,123005
컴퓨터용지,157525
앨범,63962
바인더,69012
사무용봉투,137376
장부류,3901
기타문구용종이제품,25290
화장지,420284
종이타월,40991
종이생리대,167971
종이기저귀,240187
기타위생용종이제품,140421
종이벽지,220620
여과지,72525
종이라벨,162191
기타종이및판지제품,100216
"출판,인쇄및기록매체복제업",7637706
교과서,132164
참고서,433861
학습지,1406334
아동용서적,503374
과학서적,156835
종교서적,150580
문학서적,179029
어학서적,124484
만화책,49570
인명록및데이터베이스출판,51677
기타일반서적,259459
사전류,34056
지도및지구의,13727
음악책,19509
일간신문,1225138
비일간신문,64126
광고수입(일간신문),755805
광고수입(비일간신문),92956
일반정기간행물,433142
전문신문및정기간행물,147672
광고수입(일반정기간행물),230921
광고수입(전문신문및정기간행물),73176
정기광고간행물,436048
음반(카세트테이프)출판,15630
음반(CD)출판,43261
기타음반출판,...
기타오디오기록매체,24429
기타출판물,276862
인쇄판,124588
오디오복제물,81633
비디오복제물,49663
소프트웨어복제물,47936
"코크스,석유정제품및핵연료",40968299
석탄코크스,...
콜타르(조상의것),...
휘발유,4525691
제트유,4235678
등유,3403195
경유,12034558
중유(벙커C유제외),434870
벙커C유,7247105
나프타,3517837
솔벤트나프타,385681
정제혼합용원료유,912482
액화석유가스(LPG),1915491
석유가스,...
윤활유(석유기저),1042601
그리스(석유기저),43674
재생윤활유및그리스,24515
파라핀,68963
아스팔트,879536
재생유,124342
기타석유정제품,21169
핵연료,...
화합물및화학제품제조업,81491012
부탄및부틸렌(나프타분해물),644145
에틸렌,2100590
프로필렌,1774609
부타디엔,526185
기타비환식탄화수소,179935
벤젠,1879739
톨루엔,994543
크실렌,3798495
스티렌모노모(SM),2444879
기타환식탄화수소,302128
이염화에틸렌(EDC),45662
염화비닐모노모(VCM),745951
기타탄화수소유도체,665529
석탄화학물,77775
숯,25404
착화탄,740
기타검및나무화합물,15780
부탄올,...
옥탄올,358837
메탄올,18549
에틸알콜(공업용),49933
에틸렌글리콜(EG),989488
프로필렌글리콜(PG),...
폴리프로필렌글리콜(PPG),513751
페놀,...
기타알코올및관련유도체,329358
공업용지방산,47896
초산,275818
초산에틸,...
아크릴산,...
무수마레인산,36632
무수프탈산(PA),275230
테레프탈산(TPA),3883088
DMT,...
아크릴레이트,...
메틸메타크릴레이트(MMA),...
기타카르복실산및그유도체,455209
MTBE,128760
아민,40393
아크릴로니트릴(AN),473742
이소시아네이트,1032998
멜라민,...
카프로락탐,...
아세톤,50717
포르말린,62360
가소제,602396
기타기초유기화합물,666481
수소,124945
질소,204961
산소,139133
아세틸렌가스,9863
이산화탄소,54509
아르곤가스,51731
기타산업용가스,181585
구입한압축및액화가스의정제,4525
염소,127313
염산,24811
가성소다,274358
소다회,10976
기타소다공업제품,49084
카본블랙,354207
이산화규소,98824
과산화수소,117022
황,322692
합성귀석,...
기타비금속화합물,19910
황산,87560
인산,75126
황산알루미늄,42158
황산마그네슘,4811
탄산칼슘,165531
탄화칼슘,34768
규산소다,37235
시안화나트륨,...
수산화알루미늄,...
칼륨염,134482
기타금속무기화합물,292281
아연화,101806
산화티타늄,73375
산화철,32487
기타무기안료,125388
천연색소,...
유연제,177596
분산염료,79212
산성및매염염료,88154
염기성염료,6862
직접염료,10757
반응성염료,143668
형광염료,47293
플라스틱착색제(마스터배치),223775
기타합성염료,80152
레이크계안료,78481
색소안료,102840
질산,103066
암모니아,19994
요소,...
황산암모늄,64281
기타질소비료,247555
인산비료,48283
칼륨비료,16751
복합비료,642459
유기질비료,213544
기타비료,147072
SBR,478100
BR,...
SB라텍스,172278
기타합성고무,494528
고밀도폴리에틸렌,1852378
저밀도폴리에틸렌,1722171
폴리스티렌,1547818
ABS수지,1859640
PVC수지,1344711
폴리프로필렌,3034549
에폭시수지,278693
불포화폴리에스터수지,255351
선형폴리에스터수지,1312604
아크릴수지,159808
요소수지,31088
멜라민수지,21394
페놀수지,146009
폴리우레탄,347383
엔지니어링플라스틱수지,1164382
기타합성수지,856151
구입한수지의배합물,1632150
재생수지,289113
의약품원료,379717
백신,121949
기타생물학적제제,189447
의약품제제,6354388
한의약품,248725
동물용약제품,393264
"탈지면,거즈,붕대및유사제품",127976
진단용시약(의료용),56969
기타의약관련제품,90333
가정용살균및살충제,131904
살충제(농업용),419565
살균제(농업용),299463
제초제,260588
기타농약및그기조제,64910
유성페인트,1278477
수성페인트,136947
에나멜페인트,65384
락카,55773
합성수지도료,890540
신너,284702
도료충전제,22626
기타도료및관련제품,499726
요업용유약,49991
옵셋잉크,163402
그라비아잉크,157045
디지털잉크,61204
기타잉크,97233
그림물감,21073
계면활성제,727203
화장비누,146249
세탁비누,31787
공업용비누,4738
세탁용합성세제,381612
주방용합성세제,206631
기타세제,72325
치약,193083
글리세린,8671
"크림,로션및오일",1955786
"루즈,볼터지및아이쉐도우",283515
두발용조제품,520689
파우다,46854
"향수,화장수및콜롱",43935
기타화장품,97571
실내용가향제,58354
왁스,57486
구두약,16215
기타광택제,39415
자기테이프,559760
자기및광디스크,152019
"사진용감광성필름,판및종이",63504
토너및토너카트리지,225481
사진용화학물질,213405
가공및정제염,79497
방향유,22987
천연접착제,153478
합성수지접착제,872831
젤라틴,96397
화약및폭약,189577
도화선및뇌관(화약용),45627
폭죽및조명탄,104282
자동차용화합물,465480
전자공업용화학화합물,882948
콘크리트경화제,228210
필기용잉크,11236
조제윤활제,90489
미생물배양제,16329
가황촉진제,28397
"산화방지제(고무,플라스틱용)",219729
"안정제(고무,플라스틱용)",207240
금속표면처리용화합물,253112
소포제및발포제,74257
방수액,73581
활성탄,60851
제올라이트,90653
수처리제,31120
휴대용연료,63669
기타화학제품,789086
폴리아미드섬유,693016
폴리에스터섬유,2621721
스판덱스섬유,444592
아크릴릭섬유,243829
기타합성스테이플섬유,55404
재생섬유,113245
고무및플라스틱제품제조업,32189093
승용차타이어,3147198
버스및화물차타이어,339854
모터사이클타이어,...
기타자동차타이어,114184
자동차튜브,181578
자전거타이어,...
기타비동력식차량의타이어및튜브,700
타이어및튜브부속품,35613
재생타이어,101794
재생고무,21635
배합고무,249442
방진고무,272342
공업용고무롤,35775
공업용고무판,276624
고무관및파이프,94759
고무호스,320898
고무벨트,219032
고무직물,17271
고무패킹,641740
고무스폰지및발포성제품,177537
기타산업용고무제품,496518
고무장갑,53901
피임용기구(고무제),19116
고무젖꼭지,5814
기타위생용고무제품,38645
고무매트,133806
고무보트,15914
고무줄및밴드,59936
기타고무제품,263308
플라스틱프로파일,275416
플라스틱파이프,833790
플라스틱호스,198992
플라스틱연결구류,193944
플라스틱필름및시트(포장용),2992604
플라스틱필름및시트(포장용제외),1582404
합성피혁,574132
플라스틱장판및벽지,520851
플라스틱타일,302742
위생용플라스틱제품,442186
플라스틱창문및문,1051973
기타건축용플라스틱조립제품,285819
플라스틱봉투,583745
플라스틱병,558198
플라스틱뚜껑,300879
기타플라스틱포장용기,1600932
운송장비용플라스틱제품,4273912
전기및전자기기용플라스틱제품,1963957
기타기계용플라스틱제품,1526551
폴리스티렌발포제품,1092241
우레탄발포제품,613518
기타플라스틱발포제품,178241
플라스틱적층품,678404
접착테이프,653811
플라스틱주방용품,524658
가구용플라스틱제품,71807
플라스틱헬멧,247602
플라스틱사무및문구용품,99393
기타플라스틱제품,574823
폐플라스틱제품,23679
비금속광물제품제조업,23227092
판유리,523299
기타1차유리,...
유리장섬유,231878
유리단섬유,108587
유리섬유제품(직물제외),74125
차량용안전유리,438188
기타안전유리,432616
차량용거울,223732
유리거울(차량용제외),95938
기타판유리가공품,162187
브라운관용유리,1111740
전등용유리,35249
LCD용유리,1347225
기타산업용유리제품,302964
가정용유리제품,71489
유리용기,511286
기타유리제품,78602
가정용도자기,162641
장식용도자기,6364
위생도기제품,190598
전기용도자기,120726
기타산업용도자기,46511
도자기제조용분말,22168
기타일반도자기,1371
내화벽돌및타일,346801
기타정형내화물,32731
부정형내화물,393829
점토벽돌,136827
점토기와,29689
점토타일,233632
도관및연결구류(점토제),2126
기타구조용비내화요업제품,829
시멘트크링커,397670
포틀랜드시멘트,2391419
기타수경성시멘트,659053
생석회,70025
소석회,46075
기타석회,16697
플라스터,23760
비내화모르타르,241231
레미콘,7234258
석고판제품,370870
섬유시멘트제품,34608
콘크리트벽돌및블록,581072
조립식건축자재(콘크리트제),188156
콘크리트파일,282636
콘크리트전주,61828
흄관및VR관,218980
기타콘크리트관,289186
기타조립구조재,51434
기타콘크리트，시멘트제품,16826
건축용석제품,413122
기념석,50418
기타석재가공품,95850
착색가공석재품,...
아스콘,1078614
아스팔트성형제품,47624
연마석,138688
연마지및포,184874
비금속광물분쇄물,224496
브레이크라이닝,10837
암면제품,121617
석면제품,4077
흑연및탄소제품(비전기용),60324
인공골재,51745
모래주형(중자포함),44009
기타비금속광물제품,45830
제1차금속산업,72854237
선철,...
강괴,112915
슬래브,...
블룸및쉬트바,...
빌렛,181235
제철소부산물,51056
합금철(페로얼로이),345940
봉강,1498388
철근,5180754
선재(와이어로드),2559397
형강,2954149
중후판(두께3mm이상),3319973
열연강판,8026256
궤조및철도선로자재,78891
냉연봉강및냉연형강,442972
냉연강판,8893501
보통철선,414310
경강선및피아노선,177972
ＰＣ강선,61986
냉간압조용강선(CHQ),378850
스텐인리스강선,476263
아연도강선,787113
타이어보강강선,603884
기타도금강선,...
주철관(주조한것),157912
주철제관연결구류,58317
강관,3420341
강관가공품,628001
강관연결구류,950443
아연도강판,3055442
석도강판,1664425
기타도금강판,527976
칼라강판,1867495
도금강관및피복강관,195282
기타도금및피복처리강재,43014
철분(철분쇄물),26528
철강절단품(구입한강재절단),5782204
동1차정련품,1703557
동2차정련품,224251
알루미나,5443
알루미늄1차정련품,28492
알루미늄2차정련품,1544813
연1차정련품,153709
연2차정련품,48346
아연1차정련품,856357
아연2차정련품,49491
귀금속1차정련품,842458
귀금속2차정련품,118097
기타비철금속1차정련품,469744
기타비철금속2차정련품,74204
동봉,557210
나동선,1329936
동판,680540
동박(두께0.15㎜이하),180039
동관,831425
동제의관연결구류,150355
알루미늄봉(압연에의한것),68358
알루미늄샷시바(압출에의한것),1053655
알루미늄선,103898
알루미늄판,1217970
알루미늄박(두께0.2㎜이하),488399
알루미늄관,770063
알루미늄제관연결구류,34210
"니켈압연,압출및연신제품",4771
"연(납)압연,압출및연신제품",53289
"아연압연,압출및연신제품",31361
"주석압연,압출및연신제품",28050
텅스텐(중석)압연및압출제품,18178
귀금속압연및압출제품,...
기타비철금속압연및압출제품,191729
동분말,62902
알루미늄분말,14403
아연분말,45709
기타비철금속분말,98884
기타１차비철금속제품,203147
회주물(보통주철),1168492
가단주물,104036
구상흑연주물(덕타일주물),142508
보통강주물,539394
특수강주물(합금강주물),328187
알루미늄주물,538440
동주물,223403
기타비철금속주물,168492
조립금속제품제조업,32975977
금속제문,623466
금속제창문,905358
건축용금속공작물,1522841
판금제품,1329302
육상금속구조물,3285043
교량,522348
수상금속구조물,3406442
금속제조립식건축물,201822
금속제조립식건축물용판넬,1124682
산업용온수보일러,191966
방열기,74310
산업용온수보일러및방열기의부품,79419
저장용금속탱크,1335262
압력용기,280596
원자로,...
원자로의부품,10940
수관보일러,609860
연관보일러,45151
기타산업용보일러,35638
보일러부속품및부품,47698
분말야금제품,100930
철강단조물,1370196
비철금속단조물,190600
자동차용프레스가공품,1423275
기타프레스가공품,2166050
금속열처리제품,53019
절삭가공,1421671
기타금속처리제품,243249
금속제식탁용품(식기제외),83940
칼및칼날(식탁용나이프제외),71109
면도기및면도날,56659
가위,28148
손톱및발톱깍기,72945
건물용철물,259407
가구용철물,151724
자동차용철물,384879
"자물쇠,열쇠및관련부품(자동차용제외)",160264
캐스터(소형바퀴),105419
가방부착용철물,41377
커튼및블라인드부품,2868
기타일반철물,139681
작업용수공구,52718
농업용수공구,14278
기타수공구,110843
톱(수동식),32648
톱날,167953
공작기계용절삭공구,645004
기타공작기계용부속물,100781
쇠못,264566
"나사,볼트및너트(금속제)",1664758
리베트(금속제),25667
와셔(금속제),106546
기타금속파스너,118328
철망,337961
와이어로프,427446
바늘,68970
체인(동력전달용제외),18032
기타철선조립제품,177048
스프링,511004
스틸캔(음식료품용),381174
알루미늄캔(음식료품용),193613
에어로졸캔,13616
드럼통,208272
금속튜브용기,55974
기타금속포장용기,589339
병마개,161661
금고,65977
금고부품,4927
알루미늄제주방및식탁용품,294479
기타금속제주방및식탁용품,263243
싱크상판,118082
기타금속위생용품,133042
금속표시판,173046
금속제액자틀,14943
기타금속제장식용품,105288
용접봉,548713
금속사다리및부품,25868
"선박용프로펠러,날및닻",99606
금속제파킹및가스켓,61897
기타조립금속제품,138899
기타기계및장비제조업,66743199
선박용내연기관,1579765
기계용내연기관,29498
내연기관부품(차량및항공기용제외),945209
터빈,152392
터빈부품,18200
유압실린더및유압시스템,291180
공압실린더및공압액츄에이터,131689
유공압실린더및시스템의부품,185416
급유및계기용펌프,65238
유압펌프,183936
기타산업용액체펌프,531374
가정용펌프,97176
액체펌프의부품,77164
진공펌프,126012
공기및기체압축기,258037
냉매압축기(차량용제외),876649
차량에어컨용압축기,425716
부품(진공펌프및압축기의것),112940
감압밸브,71544
유압및공기압전송용밸브,378491
체크밸브,145293
안전밸브,149146
수전,477537
볼및플러그밸브,75094
자동조절및원격조절밸브,108212
기타밸브,472759
"탭,밸브의부품",206631
볼베어링,554367
원추형롤러베어링,125652
지구베어링,8853
기타롤러베어링,216120
베어링부품,96146
변속기,307108
기어및기어링,286244
체인(동력전달용),119616
플레인베어링,117560
기타기계식동력전달장치,236519
기계식동력전달장치부품,88811
공업용로,273309
소각로,334287
전기로,79104
로부속품및부품,118629
포크리프트트럭(지게차),872850
기타산업용트럭및적재기,53778
산업용트럭및적재기부품,116121
엘리베이터,1109169
컨베이어,804293
에스컬레이터,135188
리프트기기,100463
주차기,219293
자동창고시스템,430437
엘리베이터및컨베이어류의부품,461816
호이스트,120258
물품취급용크레인,467538
윈치및캡스턴,13760
기타물품취급장비,128318
물품취급장비부품,155762
산업및상업용냉장고,113771
산업용냉동기,349168
냉각탑,67236
냉동，냉장쇼케이스,229138
기타냉동낭비,17416
산업용냉장및냉동장비의부품,842378
룸에어컨,949939
패키지에어컨,1317474
차량용에어컨,1343486
에어핸드링유니트,257290
항온항습기,113753
기타공기조화장치,535765
공기조절장치부품,926518
송풍기(산업용),507759
송풍기(산업용)부품,81304
공기청정기,482608
차량용공기청정기,78042
집진기,241145
기타기체여과기및청정기,107149
기체여과기및청정기부품,237348
정수기,376971
상하수정화장비,253668
기타액체여과기,162319
액체여과기부품,171320
열교환기,950353
증류기및가스발생기,50358
증류기및열교환기의부품,54114
산업용저울,38491
가정및상업용저울,93931
저울부품,4725
병，용기의세척기,16449
충전기(포장겸용),72288
포장기,221288
포장기및용기세척기부품,18405
자동판매기,82973
자동판매기부품,24962
소화기,99022
스프링쿨러,4445
분사기,195173
소화장비및분사기부품,116428
원심분리기,20017
산업용접시세척기,35048
기타일반목적용기계,263695
기타일반목적용기계부품,42705
레이저가공기,52935
방전가공기,41561
기타전자응용공작기계,48488
전자응용가공공작기계의부품,56052
머시닝센터,477020
전용기,205650
수치제어식선반,487696
범용선반,41215
드릴링기,36704
보링기,16471
밀링기,79205
탭핑기,15172
연삭기,73317
기어절삭기,6772
톱기계(금속용),39444
기타금속절삭가공기계,198794
금속절삭가공기계의부품,194730
액압프레스,31391
기계프레스,501089
금속절곡기,103402
금속전단기,67811
펀칭기,11648
금속단조기,6042
금속인발기,3184
나사전조기,30011
금속선가공기,104550
기타금속성형기계,123363
금속성형기계의부품,124279
아크용접기,50181
저항용접기,71881
가스용접및절단기,74920
기타용접기,89935
용접기부품,59701
수지식동력연삭기,61207
기타수지식동력공구,116843
수지식동력공구부품,19845
목공기계,57257
기타공작기계,285547
"다이,지그및공작기계부착물",363950
목공기계부품,3330
기타공작기계부품,67537
경운기,54691
농업용트랙터,419061
쟁기,12733
기타경지정리용기계,46593
농업용분무기,57389
이앙기,84658
기타재배관련기기,43854
콤바인(농업용),137561
농업용건조기,80299
기타수확관련기계,53812
사료가공기계(농업용),56897
기타축산기계,31396
기타농업용기계,36769
농업용기계부품,314408
주물주조기계,37186
금속압연기,64138
압연기롤,117748
기타금속주조및압연기부품,32277
굴삭및토공기계(건설용),2346272
건설용크레인,50138
콘크리트기계,113463
도로포장기계,108262
기초공사기계,12549
건설용트랙터,...
기타건설용기계,46735
건설용기계부품,1331169
"광물용파쇄,마쇄및선별기",141083
기타광산기계,18169
콘크리트제품제조기,30017
기타광물제조장비,1499
광물처리장비부품,36232
낙농품가공기계,10456
곡물가공기계,83905
공장용음식료품제조기계,67112
상점용음식료품조리기계,137993
음식료품및담배가공기계부품,16528
공업용재봉기,80967
재봉기부품,37189
업소용세탁관련기기,30181
섬유염색및나염기계,64316
기타섬유마무리가공기계,199130
화학섬유및방적기계,92424
직조및편조기계,407616
가죽및신발제조기계,52974
섬유기계부속품및부품,143989
웨이퍼가공장비,578059
반도체조립장비,1256651
반도체검사장비,620620
평면디스플레이제조장비,1120467
기타반도체제조장비,865265
반도체제조장비부품,884870
펄프제조기계,20968
종이제조기계(초지기),89681
기타종이가공기계,93998
펄프및종이제조기계부품,32401
플라스틱사출성형기,476358
플라스틱압출성형기,117887
기타플라스틱제조기계,121211
고무가공기계,70552
고무및플라스틱가공기계부품,63333
인쇄기계,131446
기타인쇄관련기계,49757
인쇄및제본관련기계부품,123564
프레스용금형,1142245
플라스틱용금형,1855642
기타금형,781930
몰드베이스,477748
기타주형관련부속품,607956
산업용로봇,421470
산업용로봇부품,116095
유리공업용기계,126310
산업용범용건조기,96620
금속표면처리기,156069
권선기,38254
화학제품제조기계,61645
초음파기기,63507
전자식모의훈련기기,34662
기타산업용기계,1120333
산업용기계부품,402185
군사용무기및부품,1946310
비군사용총기류,...
가스총,...
기타비군사용무기및부품,13688
가정용전자레인지,563541
가정용전기밥솥,339580
전기후라이팬,19666
기타전기식조리기기,54993
전기담요및장판,97209
전기난로,36748
전기보일러,55611
전기온수기,18331
가정용온풍기,230936
기타가정용전기식난방기기,69715
가정용전기식조리및난방기기의부품,269986
전기면도기,10191
전기안마기,56957
전기식헤어드라이어,27996
기타전기식이미용기구,81212
전기식이미용기구부품,8043
가정용냉장고,1887570
김치냉장고,1003036
가정용세탁기,1713541
