품목별,출하금액(백만원)
에폭시동박적층판,826702
기타인쇄회로원판,936260
페놀인쇄회로기판,543918
에폭시인쇄회로기판,3927245
기타인쇄회로기판,4080030
전자부품실장기판,2554906
컬러TV용음극선관,...
컬러모니터용음극선관,...
자전관,19939
기타전자관,7393
PCM(색순도집속장치),...
기타전자관부품,61643
탄탈륨축전기,...
알미늄전해축전기,295286
세라믹유전체의고정축전기,944071
종이및플라스틱고정축전기,50947
기타고정식축전기,21515
전자회로용가변식축전기,28720
전기고압용축전기(>=0.5KW),76650
축전기부품,229544
탄소피막형고정저항기,59996
칩형고정저항기,59531
기타고정저항기,4878
탄소가변저항기,...
서미스터,30267
바리스터,108654
기타가변저항기,...
저항기부품,5150
마그네틱스트라이프를자장한카드,42830
스마트카드,322719
전자부품용변성기,858394
전자유도코일및쵸크,337567
기타전자유도자,119395
전자코일및인덕터의부품,34271
멀티미디어카드,226626
컴퓨터용모뎀카드(PC용),...
기타전자접속카드,15885
리드프레임,1116691
표시기,284584
센서,456813
자동차용센서,891437
편향코일,...
전자총,...
포토마스크,501388
기타전자부품,836332
중대형컴퓨터,81835
데스크탑PC,488702
노트북,17968
PDA(휴대용정보단말기),147021
기타휴대용컴퓨터,...
기타컴퓨터,540282
하드디스크드라이브,84326
휴대용저장장치,154016
SSD(solidstatedrive),...
기타기억장치,12403
기억장치부품,48707
음극선관모니터(컴퓨터용),...
액정모니터(컴퓨터용),1417364
임팩트프린터(충격식),51371
레이저프린터,...
잉크젯프린터,320974
기타비충격식프린터,5662
컴퓨터프린터부품,79593
키보드,53469
마우스,...
스캐너류,54365
기타입력장치,191852
기타출력장치(컴퓨터용),...
컴퓨터단말기,27552
주기판,24607
컴퓨터케이스,41197
기타컴퓨터용보드,5650
기타컴퓨터주변기기,71621
컴퓨터주변기기전용부품(기억장치부품제외),772128
일반전화기,26547
코드없는전화기세트,48907
영상전화기,11735
기타유선전화기,109533
기간통신사업용교환기,44397
사설교환기,66008
기타유선교환기,...
반송장치(아날로그식),8171
반송장치(디지털),384963
디지털다중화장치,28440
신호변환기,94466
"광전송장비(다중계기,분배기)",456344
중앙통제실송신용칩입및화재경보시스템제조,37427
팩시밀리,...
라우터및게이트웨이,27471
허브및네트웍관련스위치,9569
키폰세트및시스템,33191
음성자동응답기,...
선로집선장치,...
비디오도어폰,94232
인터폰,34355
홈네트워크장비,177715
기타유선통신기기,40634
유선전화기부품,7027
교환기부품,14803
반송기기부품,35901
광통신기기부품,408123
기타유선통신기기부품,61920
방송용증폭기,64414
방송용음향관련기기,122790
방송용영상관련기기,27297
케이블TV수신자용컨버터,19097
케이블TV수신자용기기,10108
위성방송수신용안테나,42300
위성방송수신기,1895731
지상파방송송수신기,...
유선방송송수신기,...
기타TV송수신기,...
라디오송신기,...
전송하는중계기를말함,65006
기타송신관련기기,7339
폐쇄회로카메라,1431098
기타방송국용기기,21901
방송국용기기의부분품,67724
휴대용전화기,45031892
휴대용전화기KD세트,...
휴대폰용카메라모듈,1311802
기타휴대용전화기부품,3528178
주파수공용통신단말기,31206
무선호출기,20314
무전기,445613
기타무선통신전화기,41315
무선통신용교환기,256981
무선통신기지국용송수신기,72291
무선통신용중계기(릴레이),1089665
안테나시스템,463718
RFID(전자테그),144016
Wibro중계기,12973
기타무선통신시스템,1095063
기타무선통신기기,238671
SAWFilter(표면탄성파필터),203396
무선통신단말기의부품,741002
무선통신기기의부품,529800
음극선관칼라TV,...
FPDTV,8550240
프로젝션TV,...
폐쇄회로텔레비젼,19944
기타TV,47099
텔레비전의부품,426170
영상모니터,301911
비디오테이프녹화재생기,...
레이저디스크플레이어및DVD플레이어,54789
PMP,40966
DVR,408597
외장형DMB튜너(PC장착용),4032
외장형DMB튜너(자동차장착용),53209
안테나,245247
비디오용헤드드럼,...
가정용라디오,...
차량용라디오,787628
"CD플레이어,레코드플레이어및턴테이블",...
MP3Player,12480
어학실습기,7203
녹음기및녹음재생기,15152
노래반주기,127930
기타음향녹음또는재생기기,3225
"라디오,녹음및재생기기의부품",55202
스피커,316043
확성기,...
기기용앰프셋트,285421
오디오용튜너,19629
이퀄라이저,...
픽업,...
마이크로폰과그스탠드,84058
헤드폰,55228
이어폰,58967
콘덴서마이크로폰,...
자동차용음향증폭기,11755
기타음향관련기기,10385
음향기기용자기헤드,29720
음향기기의전용부품,469168
자기테이프(녹음용롤상필름),10559
자기테이프(녹화용롤상필름),...
자기및광디스크,29319
"의료,정밀,광학기기및시계제조업",17278242
의료용방사선장치,359180
산업용방사선장치,72379
방사선기타장치,6260
방사선장치의부품,48159
심전계,23129
초음파진단기,608834
전자혈압계,12148
기타전기및전자식진단용기기,94483
광선치료기,300861
환자감시장치,49366
기타전기식치료및요법기기,89512
전기·전자식진단및요법기기부품,91507
치과용기기,134825
치과기공소용기기,5633
치과및치과기공소용기기의부품,23126
보청기,18765
치과용임플란트,318500
치과기공소의제품,153469
인공신체,28933
정형외과용기기,400357
정형외과용기기및보청기부품,28108
치과용의자,46069
병원침대,59997
이·미용실의자,5656
기타의료용가구,33337
주사기및수혈세트,355193
살균기(의료및실험실용),67260
산소호흡기,21775
기타호흡관련의료기기,70934
기타의료용기기,465596
기타의료기기부품,228006
측량기기,99677
GPS시스템,43382
리모콘,274875
텔레매틱스단말기(AfterMarket용),...
내비게이션,868148
레이더기기,184387
조타기,37338
기타항해용기기,180008
측량기및항해용무선기기의부품,41297
오실로스코프및오실로그래프,...
전자계측기,450725
기타전기량측정및검사용기기,145480
전기량측정및검사용기기의부품,127279
액면계,106238
압력계,56240
공해계측기,193487
온도계,28000
재료시험기,246430
열측정및풍력계기,79274
액체비중계,...
반도체검사장비,1055102
기타물질측정및검사기기,646085
물질검사·측정및분석기구의부품,220471
가스공급계기,85483
수도미터,63845
기타기체및액체공급계기,...
전기공급계기,118788
속도계,427951
기타적산계기,402946
속도계및적산계기및부품,153666
온도자동조절장치(공업용제외),313493
기타자동조절기,131590
자동조절기(공업용제외)의부품,71178
온도자동제어장치,402113
산업용온도조절기,348641
기타산업처리공정제어장비,1394415
공업계기의부품,119025
도안및제도기구,50119
도안및제도기구의부품,...
"기타측정,시험,항해및정밀기기및부품",113895
선글라스,8908
기타안경,184916
안경테,149372
기타안경부품,11590
광섬유,...
광학렌즈,1187762
안경용렌즈,232152
콘택트렌즈,147942
광학필터,160635
편광재료용판,47132
BLU용광학필름,794298
기타광학요소관련품,18646
디지털카메라,12471
기타사진기,21789
투영기,64387
사진섬광기구,...
사진필름현상기,...
기타사진관련기기,...
영화관련기기,38284
"사진기,영사기및관련장비의부품",99595
쌍안경및천문관측기기,19040
광학현미경,48958
기타광학기기,112408
레이저발생기기,40881
기타광학기기의부품,105314
휴대용시계,60761
벽시계및탁상시계,5268
기타시계,45075
시계케이스,...
기타시계부품,18977
전기장비제조업,68722807
소형전동기,2556337
중대형직류및교류겸용전동기,206117
중대형교류전동기,334083
발전기,881505
발전기세트,78732
회전위상변환기,19331
태양광모듈,809605
태양광발전시스템,139736
발전플랜트,721050
"전동기,발전기및발전기세트의부품",772931
송배전변압기,981341
발전변압기,46353
특수목적용변압기,250407
산업용일반변압기,1470709
전압조정기,56684
변압기부품,431149
형광등용안정기,217789
형광등용안정기의부품,26913
정류기,520857
인버터,1035853
어댑터,70037
통신및컴퓨터용전원장치,124847
무정전전원장치,280283
배터리충전기,278690
핸즈프리,...
배터리팩,506121
기타정지형변환기,108197
정지형변환기의부품,170617
고압차단기(1000v이상),1480407
배선용차단기(1000v미만),443013
기타저압차단기(1000v미만),282578
퓨즈,28386
스위치(전기개폐용),1772188
계전기,241116
기타개폐및보호관련기기,169811
플러그(전기접속용),89506
콘센트,97724
커넥터(일반전기접속용),2716495
전등용소켓,56121
기타전기접속기기,309886
전자커넥터(통신및전자기기회로용),735950
"전기회로개폐,보호및접속장치부품",1233452
저압배전반(전압1000Ｖ미만),1321244
고압배전반(전압1000Ｖ이상),1473021
수치제어장치,299854
자동전기제어반,1452315
프로그램콘트롤러,601560
배전반부품,479556
일차전지,214359
일차전지부품,32450
차량용납(연)축전지,2015401
기타납(연)축전지,98073
알칼리축전지,5786247
축전지부품,564625
광섬유케이블,304695
전력선(송배전용),4634010
통신선,944082
신호및제어선,282021
절연전선(옥내외저압배선용),2258189
권선(마그네틱선),1372120
기타전선,875966
절연코드및코드세트,1043294
백열전구,14157
할로겐전구,540549
기타필라멘트전구,...
형광등(램프),250748
기타방전램프,32579
LED등,570605
기타전구및램프,31811
전구및램프부품,79026
자전거및차량용조명기구,1676449
"선박,철도차량,항공기및오토바이용조명기구",44339
차량용조명및전기장치의부품,420091
가정용고정식조명장치,490297
가정용이동식조명기구,55024
산업용조명장치,346617
옥외용조명장치,310993
조명장치부분품,100617
전기식간판,453036
장식용조명세트,13177
전시및광고용조명장치부품,92144
휴대용전등기구,5093
기타비전기식조명장치,35287
기타조명장치부품,21310
가정용전자레인지,301328
가정용전기밥솥,402452
전기후라이팬,18768
전자오븐,28820
전기레인지,8726
기타전기식조리기기,84442
소형냉장고(200ℓ이하),...
중형냉장고(201ℓ~400ℓ이하),1090546
대형냉장고(401ℓ이상),1565131
김치냉장고,1173038
가정용전기믹서기,406235
가정용식기세척기,452973
가정용전기식식기건조기,39815
렌지후드,67342
기타주방용전기기기,25800
주방용전기기기부품,359007
전기담요및장판,174081
전기난로,48467
전기보일러,31587
전기온수기,59812
가정용온풍기,19172
기타가정용전기식난방기기,35355
가정용전기식난방기기의부품,85725
전기안마기,83167
전기식헤어드라이어,44728
전기이발기,4320
기타전기식이미용기구,87178
가정용세탁기,2130939
가정용선풍기,31905
가정용환풍기,33007
가정용가습기,155038
가정용전기청소기,448707
전기비데,168214
전기다리미,...
기타가정용전기기기,83942
기타가정용전기기기부품,1091806
가정용기름보일러,86642
가정용가스보일러,488310
석유난로,50256
가스난로,12975
기타가정용난방기기,79500
가스레인지,186479
가스오븐레인지,135781
가정용비전기식휴대용조리기기,86795
기타비전기식가정용조리기기,12068
가정용비전기식조리및난방기기의부품,232537
"도난,화재및유사경보기(차량용제외)",161819
차량용도난및화재경보기,32863
기타신호장치,51652
전기경보및신호장치부품,32028
전기애자및절연용물품,211259
탄소전극및흑연전극,48651
카본부러쉬,75083
기타전기용탄소제품,12385
전기식교통통제장비,380316
전기식교통통제장비의부품,7100
내연기관용전기장치(자동차용제외),183294
전자석및영구자석의제품,57749
아크용접기,60472
저항용접기,116170
기타전기용접기,25890
신호발생기,14746
오존발생기,15273
이온정수기,83477
전기도금및전기분해용기기,89824
초음파세척기,52985
기타전기장비,143006
연료전지,126921
기타전기장비의부품,110333
기타기계및장비제조업,103633657
선박용내연기관,6049038
기계용내연기관,273613
내연기관부품(차량및항공기용제외),3033256
터빈,57452
터빈부품,185299
유압실린더및유압시스템,986807
공압실린더및공압액츄에이터,308386
유압펌프,375096
기압식기체펌프및압축기,186028
기타유압기기,199743
유압기기부품,449196
산업용액체펌프,1215267
가정용펌프,84102
급유및계기용펌프,68785
액체펌프의부품,89305
진공펌프,764281
냉매압축기(차량용제외),893849
차량에어컨용압축기,793273
산업용공기압축기,80593
기타기체펌프및압축기,396335
기체펌프및압축기부품,7307
감압밸브,334924
유압및공기압전송용밸브,1089956
체크밸브,421328
안전밸브,249651
수전,539548
볼및플러그밸브,337170
자동조절및원격조절밸브,404705
기타밸브,562645
"탭,밸브의부품",496247
볼베어링,1087656
원추형롤러베어링,279245
지구베어링,...
기타베어링,411938
베어링부품,165779
변속기,765232
기어및기어링,453520
체인(동력전달용),143487
플레인베어링,256272
기타기계식동력전달장치,74374
기계식동력전달장치부품,103737
공업용로,437412
소각로,1614774
전기로,238891
로부속품및부품,200073
포크리프트트럭(지게차),1345744
기타산업용트럭및적재기,28663
산업용트럭및적재기부품,281934
엘리베이터,879130
에스컬레이터,195123
리프트기기,65861
주차기,709567
승강기류부품,527942
컨베이어,1340169
자동창고시스템,387296
컨베이장치류부품,211935
호이스트,466908
물품취급용크레인,1179800
윈치및캡스턴,120557
기타물품취급장비,299370
물품취급장비부품,175836
산업및상업용냉장고,400631
산업용냉동기,600227
냉각탑,138845
냉동，냉장쇼케이스,426015
기타냉동낭비,45609
산업용냉장및냉동장비의부품,939675
룸에어컨,743287
패키지에어컨,803755
차량용에어컨,1830892
시스템에어컨,1240430
에어핸드링유니트,214665
팬코일유니트,27250
항온항습기,164333
기타공기조화장치,166880
공기조절장치부품,3042586
송풍기(산업용),851436
송풍기(산업용)부품,71683
공기청정기,226111
차량용공기청정기,64344
집진기,348864
기타기체여과기및청정기,416626
기체여과기및청정기부품,346972
정수기,527610
상하수정화장비,541289
연수기,19051
기타액체여과기,209099
액체여과기부품,487043
열교환기,3400233
증류기및가스발생기,111087
증류기및열교환기의부품,193535
복사기,342131
현금자동지급기(CD),129559
자동거래단말기(ATM),550701
금전등록기,124999
동전및화폐처리기,188420
표권발행기,54400
전자수첩,...
신용카드조회기,139985
기타계산관련기기,2402
우편물취급기기,...
문서펀칭기(사무용)및스테이플러,19152
문서및그림코팅기(사무용),55718
기타사무용기계,31444
복사기전용부품,182510
계산관련기기의전용부품,34767
사무기기의전용부품,33720
산업용저울,78324
가정및상업용저울,51675
저울부품,...
병，용기의세척기,12079
충전기(포장겸용),190474
포장기,407812
포장기및용기세척기부품,4744
자동판매기및화폐교환기,49461
자동판매기및화폐교환기부품,7736
소화기,219643
스프링쿨러,29333
분사기,195883
소화장비및분사기부품,175055
수지식동력연삭기,59720
기타수지식동력공구,190983
수지식동력공구부품,27825
가스용접및절단기,126102
기타용접기,74699
원심분리기,69132
산업용접시세척기,58966
기타일반목적용기계,401299
기타일반목적용기계부품,341752
경운기,58042
농업용트랙터,979827
쟁기,18127
기타경지정리용기계,82742
농업용분무기,82806
이앙기,107750
기타재배관련기기,44343
콤바인(농업용),115123
농업용건조기,87749
기타수확관련기계,83927
사료가공기계(농업용),71968
기타축산기계,38041
기타농업용기계,124983
농업용기계부품,479963
레이저가공기,185144
방전가공기,131060
기타전자응용공작기계,75220
전자응용가공공작기계의부품,707574
머시닝센터,926062
전용기,474026
수치제어식선반,1203301
범용선반,87423
드릴링기,26117
보링기,174104
밀링기,146826
탭핑기,44328
연삭기,128127
기어절삭기,11240
톱기계(금속용),48311
기타금속절삭가공기계,136558
금속절삭가공기계의부품,328198
액압프레스,44375
기계프레스,948050
금속절곡기,214801
금속전단기,110072
펀칭기,24004
금속단조기,29423
금속인발기,...
나사전조기,65156
금속선가공기,63525
기타금속성형기계,138210
금속성형기계의부품,125447
목공기계,31555
기타공작기계,682453
"다이,지그및공작기계부착물",565010
목공기계부품,...
기타공작기계부품,84824
주물주조기계,96349
금속압연기,70286
압연기롤,173923
기타금속주조및압연기부품,29453
굴삭기,3920020
토공기계,102428
건설용크레인,72532
콘크리트믹서,16161
콘크리트펌프카,215599
도로포장기계,74216
기초공사기계,39528
로더및불도저,...
기타건설용트랙터,...
기타건설용기계,1333073
무한궤도,59290
건설용기계부품,3031446
"광물용파쇄,마쇄및선별기",189407
기타광산기계,25806
콘크리트제품제조기,31409
기타광물제조장비,...
광물처리장비부품,100815
낙농품가공기계,52760
정미기,74640
기타곡물가공기계,24099
육류가공기계,42276
기타공장용음식료품제조기계,177091
제빵용기계,30517
기타상점용음식료품조리기계,58728
음식료품및담배가공기계부품,16550
업소용세탁관련기기,24093
염색기,41327
나염기,3253
기타섬유마무리가공기계,169250
가정용재봉기,...
공업용재봉기,116038
연사기,...
방적기,25946
기타화학섬유및방적기,55797
직기,33989
편직기,70111
자동자수기,...
기타특수직기,11798
가죽및신발제조기계,27527
스핀들,14731
재봉기부품,37516
"기타섬유,의복,가죽가공기계부품",49234
웨이퍼가공장비,1034702
반도체조립장비,1923958
칩마운터,627979
태양전지제조장비,58617
기타반도체제조장비,1025239
반도체제조장비부품,2696483
평면디스플레이제조용기계,2095548
평면디스플레이제조용기계부품,138665
용접용로봇,145609
도장용로봇,...
조립용로봇,325109
기타산업용로봇,791331
산업용로봇부품,219042
펄프제조기계,21880
종이제조기계(초지기),84507
절단기,39952
골판지제조기,18344
기타종이가공기계,28815
펄프및종이제조기계부품,41377
플라스틱사출성형기,916509
플라스틱압출성형기,117422
진공및열성형기,12540
기타플라스틱제조기계,141072
고무가공기계,54798
고무및플라스틱가공기계부품,114725
인쇄기계,215210
기타인쇄관련기계,41071
인쇄및제본관련기계부품,154151
프레스용금형,2461855
플라스틱용금형,2364744
기타금형,1052787
몰드베이스,683589
기타주형관련부속품,764343
판유리제조기,21166
기타유리공업용기계,78339
산업용범용건조기,290835
금속표면처리기,310178
권선기,56727
화학제품제조기계,209252
초음파기기,89295
전자식모의훈련기기,77460
기타산업용기계,762854
산업용기계부품,840642
자동차및트레일러제조업,172923371
차량용가솔린엔진,1294748
차량용디젤엔진,1320023
경승용차,...
소형승용차,16336429
중형승용차,12213445
대형승용차(배기량2000cc이상),10721174
RV자동차(다목적용승용차),25715333
경버스,...
소형버스,...
중형버스,...
대형버스,1339331
그린카,23939
자동차KD세트(개조및분해),5508082
기타자동차,23011
경트럭,...
소형트럭,3672979
중형트럭,1337256
대형트럭,684474
자동차차체,921378
기중기차특장,...
소방차특장,66941
기타특장차,573731
트레일러,107126
트레일러부품,...
컨테이너(화물운송용),13196
자동차엔진용부품,13210933
자동차차체부품,22649719
동력전달장치(자동차부품),13407643
스타터모터,532796
점화플러그,216823
내연기관용발전기,608569
배전기와점화코일,299382
점화및기타목적용와이어링하네스,2642039
와이퍼및서리제거용열선,479527
음향신호용기구,3930
자동차전자제어,728686
기타자동차용전기장치,46532
자동차용전기장치의부품,1271156
현가장치및부분품(자동차부품),2754729
제동장치및부분품(자동차부품),5745935
조향장치및부분품(자동차부품),3777801
차륜및부품(자동차부품),2421905
라디에이터및부품(자동차부품),289935
배기조직및부품(자동차부품),2341194
안전벨트및부품(자동차부품),917894
에어백및부품(자동차부품),1886844
연료탱크(자동차부품),343124
차량용히터,295934
촉매컨버터(배기관용;자동차부품),123326
기타자동차부품,6223602
기타운송장비제조업,60218689
탱커(철강제),4481674
벌크선(철강제),6814217
컨테이너선(철강제),10554451
가스및화학운반선,9485116
자동차운반선,1099837
기타화물선(철강제),768737
어선(철강제),...
여객선(철강제),...
기타항해용강선,1629512
"여객선(FRP제,동력식)",...
"어선(FRP제,동력식)",65877
목선(동력식),...
비철금속선(동력식),18564
선체블록,4197541
특수선박(상업및군사용제외),12894567
물에뜨는구조물,15509
철강선박재생및개조,137638
기타선박재생및개조,4049
모터보트,8844
무동력보트,11020
화물용기차,...
전동차,...
디젤기관차,...
"철도,궤도의유지·보수용차량",...
철도차량개조및재생,...
제동기,49641
"차축,차륜및부품",24742
기타철도차량전용부품,404599
철도선로장치물,105935
동력항공기,905980
무동력항공기,...
항공기용엔진,...
항공기엔진부품,422827
기타항공기전용부품,1432356
전투용차량,1593960
전투용차량부품,137253
모터사이클,315727
모터사이클전용부품,54500
자전거,44376
자전거전용부품,...
환자용차량,15774
환자용차량및부품,...
유모차,...
기타수동식운송장비,114773
기타수동식운송장비부품,12702
가구제조업,9986319
운송장비용의자,4566007
운송장비용의자부품,841140
매트리스,129432
매트리스지지물,46241
소파및가정용내장의자,84957
목제식탁및식탁의자,40694
목제조리대(싱크대),309607
목제싱크대상판,26049
목제상(식탁용),...
기타목제주방가구,28137
나전칠기제의가구,...
목제책상,77554
목제의자,21997
거실및서재용목재가구,284036
목재침대,380533
화장대,6777
문갑,13171
장식장,29672
장롱,409795
기타침실용목재가구,13849
유아및어린이용목재가구,13730
TV및음향기기용목재캐비닛,...
신발장,17534
기타가정용목재가구,33586
사무용목재책상,222634
사무용목재의자,50401
사무용목재탁자및테이블,24136
사무용보관함,61363
목재칸막이,66176
목재상점진열대및라커,154258
기타사무및상업용목재가구,51041
학교및공공장소용가구,123647
실험및과학용가구,34414
주문형목재가구,275007
목재가구부품,73728
가정용금속제주방가구,115455
기타가정용금속가구,45131
사무용금속제책상,79817
사무용금속제의자,268581
금속제캐비닛,109408
기타사무용보관함,34507
금속제서가,33992
금속제칸막이,87295
금속제진열장및라커,277885
기타금속가구,76773
금속가구부품,161978
플라스틱제가구,80251
기타소재의가구,15643
플라스틱및기타소재의가구부품,81475
기타제품제조업,4498146
귀석및반귀석(원석을1차가공한것),17487
귀금속제의신변장신구및부품,371321
귀금속제의세공품및부품,80329
보석제제품,27845
주화,432581
금속제모조장신용품,112482
비금속제모조장신용품,28083
피아노,...
피아노부품,...
기타(guitar),12304
현악기부품,17604
디지털피아노,16422
전자기타,53537
그외전기식악기,...
전자악기부품,17195
국악기,1910
관악기,...
타악기,...
그외악기,...
기타악기의부품,20940
"체조,육상및체력단련용장비",175462
놀이터용장비,93185
낚시대,70866
낚시릴,92747
낚시바늘,30947
낚시인조찌,5181
기타낚시용구,29555
수렵용구,...
골프용품,119716
운동용공,4891
운동용장갑류,16245
"양궁,국궁및유사장비",22892
기타운동및경기용구,52664
사람인형,5970
동물및기타인형,88714
기타승용장난감,14128
조립식장난감,92797
장난감악기,...
기타장난감,41418
인형및장난감부품,63145
영상게임기,31344
기타오락용품,32129
간판및광고진열물(비전기식),406140
사인펜,30990
볼펜,70939
샤프펜,7403
기타펜,34961
연필,36347
크레용및파스텔,18944
기타필기용품,15666
기타회화용품,22142
스탬프(수동식),12568
잉크리본,10311
문구용칠판및화이트보드,31637
필기구의부품,51135
가발및유사제품,24562
가발제조용원사,71070
조화및모조장식품,27093
표구제품,18213
표구부속품,39581
실물설명용모형,215682
우산류,11444
일반단추,61212
스냅단추,7086
지퍼,202019
기타파스너,17437
단추및지퍼부품,14707
담배라이터,...
담배필터,212062
양초,7039
착화탄,...
기타연소가능물품,10539
라이타및흡연용품의부품,...
칫솔,98009
청소용비및솔,61663
개인위생용솔,99347
산업용솔,61627
놀이공원용품,...
머리빗,8785
머리핀및미장원용핀,12041
화장용품,85340
보온용및기타진공용기,17643
마네킹인형,...
기타제품,20817
