품목별,출하금액(백만원)
군사용무기및부품,2497261
비군사용총기류,1018
가스총,1427
기타비군사용무기및부품,6792
가정용전자레인지,363812
가정용전기밥솥,361556
전기후라이팬,14995
기타전기식조리기기,49949
전기담요및장판,84176
전기난로,34557
전기보일러,53572
전기온수기,23577
가정용온풍기,33102
기타가정용전기식난방기기,58141
가정용전기식조리및난방기기의부품,266185
전기면도기,...
전기안마기,60560
전기식헤어드라이어,43000
기타전기식이미용기구,146741
전기식이미용기구부품,13895
소형냉장고(200ℓ이하),97759
중형냉장고(201ℓ~400ℓ이하),491684
대형냉장고(401ℓ이상),1891789
김치냉장고,719622
가정용세탁기,1789297
가정용선풍기,53217
가정용환풍기,29784
렌지후드,97496
가정용가습기,56949
가정용전기청소기,666624
가정용전기믹서기,65192
가정용식기세척기,110823
가정용전기식식기건조기,30108
전기비데,129579
기타가정용전기기기,117962
가정용전기기기의부품,1426891
가정용기름보일러,98436
가정용가스보일러,250265
석유난로,40715
가스난로,25368
기타가정용난방기기,56288
가스레인지,188258
가스오븐레인지,113646
가정용비전기식휴대용조리기기,45897
기타비전기식가정용조리기기,26570
가정용비전기식조리및난방기기의부품,162765
컴퓨터및사무용기기제조업,11020995
중대형컴퓨터,71744
데스크탑PC,631464
노트북,473781
PDA(휴대용정보단말기),529867
기타휴대용컴퓨터,66632
기타컴퓨터,72311
플로피디스크드라이브,...
하드디스크드라이브,...
광디스크드라이브,269639
휴대용저장장치,249235
기타기억장치,9798
자기헤드(컴퓨터용),166301
기타기억장치부품,118260
키보드,19318
마우스,6777
스캐너류,29640
기타입력장치,141898
임팩트프린터(충격식),77241
레이저프린터,438514
잉크젯프린터,277693
기타비충격식프린터,59727
음극선관모니터(컴퓨터용),98696
액정모니터(컴퓨터용),1482505
기타출력장치(컴퓨터용),1784
컴퓨터단말기,178798
주기판,5990
사운드카드(라디오수신용포함),...
그래픽카드,27712
멀티미디어카드,12831
컴퓨터용모뎀카드(PC용),21544
TV수신카드,9367
기타컴퓨터용카드및보드,10411
PC카메라,11176
컴퓨터케이스,110121
기타컴퓨터주변기기,76315
컴퓨터주변기기전용부품(기억장치부품제외),1215280
복사기,503710
복사기전용부품,214059
현금자동처리기,480057
금전등록기,79469
동전및화폐처리기,74436
표권발행기,25262
전자수첩,...
기타계산관련기기,3309
우편물취급기기,...
문서펀칭기(사무용)및스테이플러,12284
문서및그림코팅기(사무용),41925
기타사무용기계,28097
계산관련기기의전용부품,71402
사무기기의전용부품,38187
기타전기기계및전기변환장치,36244003
소형전동기,1761444
중대형직류및교류겸용전동기,146153
중대형교류전동기,172439
발전기,710287
발전기세트,84347
회전위상변환기,3280
"전동기,발전기및발전기세트의부품",598460
발전및송배전용변압기,538842
특수목적용변압기,150029
산업용일반변압기,313630
전압조정기,47785
변압기부품,235720
전자부품용변성기,587044
전자유도코일및쵸크,185466
기타전자유도자,51360
페라이트코아(철심),126502
전자코일및인덕터의부품,85485
형광등용안정기,201825
형광등용안정기의부품,44277
정류기,113221
인버터,274329
통신및컴퓨터용전원장치,548487
무정전전원장치,145961
밧데리충전기,380913
핸즈프리,34928
기타정지형변환기,554901
정지형변환기의부품,152293
고압차단기(1000v이상),922625
배선용차단기(1000v미만),936395
기타저압차단기(1000v미만),184298
퓨즈,30508
스위치(전기개폐용),918575
계전기,124737
기타개폐및보호관련기기,109915
플러그(전기접속용),90762
콘센트,88726
커넥터(일반전기접속용),1563695
전등용소켓,61465
기타전기접속기기,317950
전자커넥터(통신및전자기기회로용),324602
"전기회로개폐,보호및접속장치부품",526724
저압배전반(전압１０００Ｖ미만),994013
고압배전반(전압１０００Ｖ이상),584032
자동전기제어반,1555829
프로그램콘트롤러,254659
배전반부품,321351
전력선(송배전용),2610024
통신선,697731
신호및제어선,132674
절연전선(옥내외저압배선용),798696
권선(마그네틱선),866883
기타전선,1495671
광섬유케이블,249135
절연코드및코드세트,455237
일차전지,112529
일차전지부품,13142
차량용납(연)축전지,748603
기타납(연)축전지,14037
알칼리축전지,1443217
축전지부품,94263
백열전구,39882
할로겐전구,82304
기타필라멘트전구,15171
형광등(램프),327682
기타방전램프,40873
기타전구및램프,311734
전구및램프부품,33112
가정용고정식조명장치,377892
가정용이동식조명기구,21295
산업용조명장치,234997
옥외용조명장치,143925
휴대용전등기구,7062
장식용조명세트,1994
기타조명장치,72174
조명장치부분품,172114
전기식간판,459101
스타터모터,440572
점화플러그,51127
내연기관용발전기,160850
배전기와점화코일,49753
점화및기타목적용와이어링하네스,1866624
기타내연기관용전기장치,309292
내연기관전기장치의부품,399219
차량용조명기구,1187862
차량용와이퍼및서리제거용열선,222524
차량용음향신호용기구,2862
차량용조명및전기장치의부품,150308
"도난,화재및유사경보기(차량용제외)",179276
차량용도난및화재경보기,36595
기타신호장치,56920
전기경보및신호장치부품,62324
전자석및영구자석,153926
전자석및영구자석의제품,64308
자석및자석제품의부품,55019
전기애자및절연용물품,134079
탄소전극및흑연전극,14083
카본부러쉬,38972
기타전기용탄소제품,16842
전기식교통통제장비,165734
전기식교통통제장비의부품,37467
신호발생기,15638
오존발생기,10346
이온정수기,25361
전기도금및전기분해용기기,16365
기타전기장비,45714
기타전기장비의부품,40618
"전자부품,영상,음향및통신장비",136107990
트랜지스터,1015679
다이오드,95885
발광다이오드,406988
감광성반도체소자,680924
압전소자및수정진동자,76475
기타반도체개별소자,70541
"다이오드,트랜지스터및반도체부품",906819
DRAM,11223175
SRAM,609339
Flash메모리(모듈포함),8230815
기타반도체메모리,349442
스탠다드로직,2697518
ASIC로직,548679
마이크로콤퍼넌트,416064
바이폴라IＣ,117102
기타모노리식디지털집적회로,564615
아날로그집적회로,197746
혼성집적회로,376116
극소형조립회로,1620744
전자집적회로부분품,1229643
컬러TV용음극선관,978370
컬러모니터용음극선관,676692
기타음극선관,...
자전관,36257
기타전자관,9084
편향코일,46184
전자총,26526
새도우마스크,160539
기타전자관부품,184452
인쇄회로원판,675993
인쇄회로기판,5613603
인쇄회로조립품,652138
탄탈륨축전기,37284
알미늄전해축전기,177209
세라믹유전체의고정축전기,481087
종이및플라스틱고정축전기,50485
기타고정식축전기,8505
전자회로용가변식축전기,27474
전기고압용축전기(>=0.5KW),77597
축전기부품,133257
탄소피막형고정저항기,79052
칩형고정저항기,69903
기타고정저항기,11800
권선가변저항기,4290
탄소가변저항기,13525
서미스터,31907
바리스터,55563
기타가변저항기,30672
저항기부품,13798
마그네틱스트라이프를자장한카드,133056
스마트카드,81523
TFT-LCD,24572790
기타LCD,2116953
기타평면디스플레이판넬,3568635
LCD용컬러필터,169034
LCD용백라이트유니트,5044113
기타액정표시장치부품,2301075
리드프레임,686197
표시기,152848
센서,872776
포토마스크,449770
기타전자부품,254559
일반전화기,62235
코드없는전화기세트,72231
영상전화기,43649
기타유선전화기,67812
기간통신사업용교환기,110755
사설교환기,102478
기타유선교환기,3801
반송장치(아날로그식),444413
반송장치(디지털),115683
아날로그다중화장치,14113
디지털다중화장치,92269
신호변환기,216668
"광전송장비(다중계기,분배기)",501058
팩시밀리,426429
라우터및게이트웨이,43816
허브및네트웍관련스위치,84332
키폰세트및시스템,245499
음성자동응답기,1067
선로집선장치,...
인터폰,234083
홈네트워크장비,12612
기타유선통신기기,48567
유선전화기부품,53160
교환기부품,25205
반송기기부품,66866
광통신기기부품,195889
기타유선통신기기부품,72963
휴대용전화기(CDMA방식),11336061
휴대용전화기(GSM방식),17830430
주파수공용통신단말기,18237
무선호출기,4106
무전기,174221
기타무선통신전화기,314326
무선통신용교환기,232542
무선통신기지국용송수신기,358082
무선통신용중계기(릴레이),1096554
안테나시스템,138575
RFID(전자테그),26915
기타무선통신시스템,486016
방송용증폭기,65000
방송용음향관련기기,85985
방송용영상관련기기,50987
케이블TV수신자용컨버터,11401
케이블TV수신자용기기,38388
위성방송수신용안테나,23035
위성방송수신기,1675134
TV송신기,4983
라디오송신기,3269
DMB송수신기기,24018
기타송신관련기기,...
기타방송국용기기,45273
폐쇄회로카메라,731393
기타무선통신기기,104850
무선통신단말기의부품,2259083
방송국용기기의부분품,11902
기타방송및무선통신기기의부품,625721
가정용라디오,5644
차량용라디오,910167
전축,6465
음극선관칼라TV,1089843
LCDTV,2244448
PDPTV,2314134
기타TV,415465
영상모니터,191818
CD플레이어,...
레코드플레이어및턴테이블,...
MP3Player,70882
녹음기및녹음재생기,162219
노래반주기,131855
기타음향녹음또는재생기기,16431
비디오테이프녹화재생기,237975
레이저디스크플레이어및DVD플레이어,306568
캠코더,...
디지털카메라,1298424
스피커,323376
확성기,34104
기기용앰프셋트,254785
오디오용튜너,18946
이퀄라이저,...
픽업,155120
마이크로폰과그스탠드,184472
헤드폰및이어폰,178034
TV튜너,237374
외장형DMB튜너(PC장착용),8226
외장형DMB튜너(자동차장착용),87341
안테나,151717
기타영상및음향관련기기,374439
비디오용헤드드럼,24036
영상음향기기용자기헤드,10266
라디오및TV의전용부품,595552
음향및영상기기의전용부품,719939
"의료,정밀,광학기기및시계",9557644
의료용방사선장치,177371
산업용방사선장치,16475
방사선기타장치,10639
방사선장치의부품,8906
심전계,13392
초음파진단기,327881
전자혈압계,27556
기타전기및전자식진단용기기,38128
광선치료기,202748
환자감시장치,21903
기타전기식치료및요법기기,30658
전기·전자식진단및요법기기부품,54717
치과용기기,34839
치과기공소용기기,10900
치과및치과기공소용기기의부품,11863
보청기,16981
치과기공소의제품,284458
인공신체및정형외과용기기,92392
정형외과용기기및보청기부품,23320
치과용의자,69397
병원침대,38408
이·미용실의자,3340
기타의료용가구,18027
주사기및수혈세트,194431
살균기(의료및실험실용),34467
호흡관련의료기기,54725
기타의료용기기,280963
기타의료기기부품,98151
측량기기,28245
항해용기기,688036
리모콘,244153
텔레매틱스단말기(AfterMarket용),200293
측량기및항해용무선기기의부품,51046
도안및제도기구,54773
도안및제도기구의부품,2916
전기량측정및검사용기기,302126
전기량측정및검사용기기의부품,51885
유량계및액면계,83862
압력계,35215
공해계측기,107623
온도계,39989
재료시험기,108609
기타물질측정및검사기기,334842
물질검사·측정및분석기구의부품,165079
기체및액체공급계기,106721
전기공급계기,94690
기타적산계기,303832
속도계및적산계기및부품,67562
온도자동조절장치(공업용제외),326679
기타자동조절기,176835
자동조절기(공업용제외)의부품,50556
"기타측정,시험,항해및정밀기기및부품",46442
공업계기,936448
공업계기의부품,76928
안경용렌즈,199792
콘택트렌즈,45919
선그라스,13260
기타안경,44152
안경테,129288
기타안경부품,17689
광섬유,41170
광학렌즈,345648
광학필터,20926
기타광학요소관련품,1347863
사진기,8931
투영기,14814
사진관련기기,10780
영화관련기기,25109
"사진기,영사기및관련장비의부품",53938
쌍안경및천문관측기기,4746
광학현미경,12081
기타광학기기,90944
레이저발생기기,40537
기타광학기기의부품,31530
휴대용시계,124188
벽시계및탁상시계,17946
기타시계,15434
시계부품,18538
자동차및트레일러제조업,104622974
차량용가솔린엔진,2898884
차량용디젤엔진,662926
경차및중소형승용차(배기량2000cc미만),20612205
대형승용차(배기량2000cc이상),5529762
RV자동차(다목적용승용차),17451647
버스,2392610
자동차KD세트(개조및분해),6390694
기타자동차,6889
트럭,4097090
자동차차체,426957
특장차,557013
트레일러,85315
트레일러부품,17230
컨테이너(화물운송용),8810
자동차엔진용부품,6052068
자동차차체부품,10430506
현가장치및부분품(자동차부품),1301302
제동장치및부분품(자동차부품),3482278
동력전달장치및부분품(자동차부품),7558365
조향장치및부분품(자동차부품),2509846
차륜및부품(자동차부품),1177603
라디에이터및부품(자동차부품),435594
배기조직및부품(자동차부품),2030717
안전벨트및부품(자동차부품),355592
에어백및부품(자동차부품),543841
연료탱크(자동차부품),633219
차량용히터,102650
기타자동차부품,6871361
기타운송장비제조업,31203031
탱커(철강제),13915458
벌크선(철강제),425453
컨테이너선(철강제),8018020
기타화물선(철강제),1574772
어선(철강제),23285
여객선(철강제),246559
군함(철강제),766489
"여객선(FRP제,동력식)",...
"어선(FRP제,동력식)",46100
목선(동력식),...
비철금속선(동력식),...
선체블록,2244493
특수선박(상업및군사용제외),582092
물에뜨는구조물,9263
철강선박재생및개조,213570
기타선박재생및개조,7320
선박해체,2285
모터보트,3427
무동력보트,7620
여객용기차,...
화물용기차,...
"철도,궤도의유지·보수용차량",12505
철도차량개조및재생,...
철도차량전용부품,238005
철도선로장치물,38527
동력항공기,...
무동력항공기,...
항공기용엔진,...
항공기엔진부품,198997
기타항공기전용부품,678512
모터사이클,225083
모터사이클전용부품,96036
자전거,8586
자전거전용부품,4668
휠체어(신체장애자용),23420
휠체어부품,2842
기타수동식운송장비,56489
기타수동식운송장비부품,11734
가구및기타제품제조업,12805024
운송장비용의자,3266538
운송장비용의자부품,448629
매트리스,89871
매트리스지지물,11146
소파및가정용내장의자,161282
목제식탁및식탁의자,116417
목제조리대(싱크대),399186
목제싱크대상판,27105
목제상(식탁용),11521
기타목제주방가구,71732
나전칠기제의가구,5496
거실및서재용목재가구,691482
목제침대,330055
기타침실용목재가구,574893
유아및어린이용목재가구,21013
TV및음향기기용목재캐비닛,15546
기타가정용목재가구,84023
사무용목재책상,252210
사무용목재의자,120676
사무용목재탁자및테이블,24916
사무용보관함,104197
목재칸막이,67744
목재상점진열대및라커,67221
기타사무및상업용목재가구,85435
학교및공공장소용가구,126124
실험및과학용가구,37704
주문형목재가구,196295
목재가구부품,184615
가정용금속제주방가구,112933
기타가정용금속가구,81700
사무용금속제책상,31127
사무용금속제의자,156970
사무용보관함,73991
금속제서가,55210
금속제칸막이,65931
금속제진열장및라커,155045
기타금속가구,51377
금속가구부품,182772
플라스틱제가구,95044
기타소재의가구,46530
플라스틱및기타소재의가구부품,63040
귀석및반귀석(원석을1차가공한것),8461
귀금속제의신변장신구및부품,294656
귀금속제의세공품및부품,7931
보석제제품,29747
주화,229419
피아노,29194
피아노부품,20770
바이올린,2559
기타(guitar),13054
그외현악기,3748
현악기부품,20881
디지털피아노,16980
전자기타,72766
그외전기식악기,3356
전자악기부품,13642
국악기,8135
국악기부품,...
아코디언및하모니카,1403
관악기,7411
타악기,3267
그외악기,7505
기타악기의부품,27495
"체조,육상및체력단련용장비",129506
놀이터용장비,58606
낚시대,59697
낚시릴,41254
낚시바늘,26453
낚시인조찌,4274
기타낚시용구,55356
골프용품,79153
롤러스케이트,2797
겨울운동용구,1027
운동용공,6061
운동용장갑류,16676
"양궁,국궁및유사장비",24071
기타운동및경기용구,45280
사람인형,11284
동물및기타인형,75746
인형액세사리및부품,1666
승용장난감,59094
기타장난감,119214
장난감부품,11848
아케이드게임기,30518
텔레비전게임기,6235
영상게임기부품,3002
기타오락용품,16273
기타오락용품의부품,5805
간판및광고진열물(비전기식),477076
사인펜,1981
프러스펜,...
형광펜,13407
컴퓨터용펜,...
볼펜,113149
샤프펜,9655
기타펜,10768
연필,25371
미술용필기구,17894
분필,4540
붓(회화용및필기용),3350
칠판및필기용보드,29357
기타회화용품,9528
스탬프(수동식),11440
잉크리본,6872
연필심,7650
볼펜심,5483
필기구의기타부품,4763
금속제모조장신용품,202717
비금속제모조장신용품,63047
가발,11250
"가눈썹,가수염및유사물품",4308
가발제조용원사,17314
조화및인조나무,6268
동물성의조각재료및관련장식제품,6385
표구제품,5292
표구부속품,21301
실물설명용모형,254198
놀이공원용품,2510
축제용품,5818
우산류,21530
우산류및지팡이부품,617
일반단추,87702
스냅단추,27904
지퍼,203971
기타파스너,33455
단추및지퍼부품,27425
담배라이터,13134
담배필터,110991
양초,12595
성냥,...
기타연소가능물품,...
라이타및흡연용품의부품,...
칫솔,53221
청소용비및솔,111901
개인위생용솔,79798
페인트용롤러및붓,3528
산업용솔,35981
머리빗,7901
머리핀및미장원용핀,14249
화장용분첩및패드,30439
향수및화장품용스프레이,...
보온용및기타진공용기,24294
마네킹인형,11428
기타제품,17202
재생용가공원료생산업,1963214
철재생재료,1022990
귀금속재생재료,42406
비철금속재생재료,319834
폐섬유재생재료,25840
폐종이재생재료,75970
폐플라스틱재생재료,324478
폐고무재생재료,33138
기타재생원료,118558
