품목별,출하금액(백만원)
기타반도체메모리,5767651
스탠다드로직,6350616
ASIC로직,1500772
마이크로콤퍼넌트,238740
바이폴라IＣ,214739
기타모노리식디지털집적회로,X
아날로그집적회로,56454
하이브리드집적회로,464604
기타혼성집적회로,41382
극소형조립회로,2829117
CMOS이미지센서,1022272
DDI,1875073
전자집적회로부분품,869858
LED(OLED),3429756
트랜지스터,272897
다이오드,445596
감광성반도체소자,321807
압전소자,X
수정진동자,42246
반도체웨이퍼,1715838
LED에피칩,X
기타반도체개별소자,225042
태양광웨이퍼,X
태양전지,441512
기타반도체소자부품,1313417
노트북용LCD,2410191
TV용LCD,22346088
모니터용LCD,7143334
기타LCD,7347473
LCD용컬러필터,X
LCD용백라이트유니트(BLU),1376923
진공형광관,X
LCD편광필름,5444605
기타액정표시장치부품,1249766
OLED패널,10187168
PDP,23680
터치스크린패널,1423035
기타평판디스플레이판넬,33328
기타평판디스플레이부품,529050
PDP필터,X
페놀동박적층판,666656
에폭시동박적층판,865274
기타인쇄회로원판,638297
페놀인쇄회로기판,702099
에폭시인쇄회로기판,3909013
연성및기타인쇄회로기판,2406681
전자부품실장기판,2242568
탄탈륨축전기,X
알미늄전해축전기,376486
세라믹유전체의고정축전기,1287504
종이및플라스틱고정축전기,72534
기타고정식축전기,X
전자회로용가변식축전기,35757
전기고압용축전기(>=0.5KW),59229
축전기부품,154180
탄소피막형고정저항기,34645
칩형고정저항기,70910
기타고정저항기,11096
탄소가변저항기,X
서미스터,53118
바리스터,125561
기타가변저항기,X
저항기부품,30686
마그네틱스트라이프를자장한카드,38895
스마트카드,270381
전자부품용변성기,186363
전자유도코일및쵸크,335891
기타전자유도자,496350
전자코일및인덕터의부품,44924
센서,697092
자동차용센서,1141228
컬러TV용음극선관,X
기타음극선관,X
자전관,X
기타전자관,22015
기타전자관부품,17216
그래픽카드,X
멀티미디어카드,14407
컴퓨터용모뎀카드(PC용),X
기타전자접속카드,21716
리드프레임,756323
표시기,233815
편향코일,35179
전자총,X
포토마스크(Photomask),625774
기타전자부품,699510
중대형컴퓨터,125968
데스크탑PC,277006
노트북,7486
PDA(휴대용정보단말기),151860
태블릿PC,888619
기타컴퓨터,290395
하드디스크드라이브,52744
광디스크드라이브,X
휴대용저장장치,111705
SSD(solidstatedrive),2062869
기타기억장치,20923
자기헤드(컴퓨터용),X
기억장치부품,19409
음극선관모니터(컴퓨터용),X
액정모니터(컴퓨터용),419553
임팩트프린터(충격식),59973
레이저프린터,361548
잉크젯프린터,69497
기타비충격식프린터,5017
컴퓨터프린터부품,52006
키보드,61833
마우스,X
스캐너류,70796
기타입력장치,205741
기타출력장치(컴퓨터용),X
컴퓨터단말기,23820
주기판,11297
PC카메라,X
컴퓨터케이스,54708
기타컴퓨터용보드,17794
기타컴퓨터주변기기,46090
컴퓨터주변기기전용부품(기억장치부품제외),379389
일반전화기,X
코드없는전화기세트,15142
영상전화기,13917
기타유선전화기,116014
기간통신사업용교환기,15665
사설교환기,X
기타유선교환기,X
반송장치(아날로그식),13518
반송장치(디지털),284258
디지털다중화장치,42576
신호변환기,99222
"광전송장비(다중계기,분배기)",459427
중앙통제실송신용칩입및화재경보시스템제조,58010
팩시밀리,X
라우터및게이트웨이,84558
허브및네트웍관련스위치,19291
키폰세트및시스템,X
음성자동응답기,9330
비디오도어폰,155357
인터폰,79103
홈네트워크장비,82925
기타유선통신기기,48445
유선전화기부품,X
교환기부품,19412
반송기기부품,7963
광통신기기부품,610378
기타유선통신기기부품,29908
방송용증폭기,71823
방송용음향관련기기,110567
방송용영상관련기기,77529
케이블TV수신자용컨버터,16770
케이블TV수신자용기기,50057
위성방송수신용안테나,188680
위성방송수신기,1519590
지상파방송송수신기,X
유선방송송수신기,92854
기타TV송수신기,X
라디오송신기,X
DMB송수신기기,25236
기타송신관련기기,X
폐쇄회로카메라,1599112
기타방송국용기기,19904
방송국용기기의부분품,72105
휴대용전화기,X
휴대용전화기KD세트,X
휴대폰용카메라모듈,3500363
기타휴대용전화기부품,5269912
주파수공용통신단말기,42319
무선호출기,35147
무전기,354112
기타무선통신전화기,97577
무선통신용교환기,158700
무선통신기지국용송수신기,86629
무선통신용중계기(릴레이),754732
안테나시스템,261143
RFID(전자테그),188750
WiBro중계기,20611
기타무선통신시스템,739364
기타무선통신기기,189788
SAWFilter(표면탄성파필터),396738
무선통신단말기의부품,514294
무선통신기기의부품,202943
FPDTV,5286354
기타TV,46374
텔레비전의부품,338574
영상모니터,490679
레이저디스크플레이어및DVD플레이어,158386
DVR,196653
외장형DMB튜너(PC장착용),X
외장형DMB튜너(자동차장착용),186160
안테나,329931
비디오용헤드드럼,X
가정용오디오,X
차량용오디오,1595616
"CD플레이어,레코드플레이어및턴테이블",X
어학실습기,11107
녹음기및녹음재생기,11706
노래반주기,119694
기타음향녹음또는재생기기,9488
"라디오,녹음및재생기기의부품",42003
스피커,335810
확성기,X
기기용앰프셋트,173205
오디오용튜너,X
이퀄라이저,X
픽업,X
마이크로폰과그스탠드,90563
헤드폰,342087
자동차용음향증폭기,43017
이어폰,88732
기타음향관련기기,9288
음향기기용자기헤드,X
음향기기의전용부품,285893
자기테이프,X
자기및광디스크,21140
"의료,정밀,광학기기및시계제조업",23062437
의료용방사선장치,523389
산업용방사선장치,44469
방사선기타장치,6360
방사선장치의부품,107482
심전계,22669
초음파진단기,951488
전자혈압계,7725
기타전기및전자식진단용기기,161751
광선치료기,365022
환자감시장치,53734
기타전기식치료및요법기기,166454
전기·전자식진단및요법기기부품,234316
치과용기기,170840
치과기공소용기기,16624
치과및치과기공소용기기의부품,24079
보청기,28424
치과용임플란트,389249
치과기공소의제품,250430
인공신체,30347
정형외과용기기,186110
정형외과용기기및보청기부품,23594
선글라스,16891
기타안경,15154
안경용렌즈,172687
콘택트렌즈,257276
안경테,153624
기타안경부품,73697
치과용의자,76753
병원침대,49901
이·미용실의자,X
기타의료용가구,39782
주사기및수혈세트,451768
살균기(의료및실험실용),122656
산소호흡기,25243
기타호흡관련의료기기,168646
기타의료용기기,784503
기타의료기기부품,428538
측량기기,155081
GPS시스템,78192
리모콘,226181
텔레매틱스단말기,X
내비게이션,2792820
레이더기기,462992
조타기,63757
기타항해용기기,119682
측량기및항해용무선기기의부품,30047
오실로스코프및오실로그래프,X
전자계측기,432381
기타전기량측정및검사용기기,139732
전기량측정및검사용기기의부품,43373
액면계,99421
압력계,122488
공해계측기,169578
온도계,32861
재료시험기,215530
열측정및풍력계기,47341
액체비중계,X
반도체검사장비,1699025
기타물질측정및검사기기,573342
물질검사·측정및분석기구의부품,272969
가스공급계기,221473
수도미터,99449
기타기체및액체공급계기,10052
전기공급계기,261474
속도계,438960
기타적산계기,435796
속도계및적산계기및부품,122740
온도자동조절장치(공업용제외),340452
기타자동조절기,171990
자동조절기(공업용제외)의부품,67749
온도자동제어장치,633577
산업용온도조절기,542388
기타산업처리공정제어장비,1359940
공업계기의부품,120163
도안및제도기구,86256
"기타측정,시험,항해및정밀기기및부품",163077
광섬유,66940
광학렌즈,1750184
광학필터,63397
편광재료용판,X
BLU용광학필름,831749
기타광학요소관련품,31077
디지털카메라,11099
기타사진기,96618
투영기,13612
사진섬광기구,X
기타사진관련기기,X
영화관련기기,34706
"사진기,영사기및관련장비의부품",188710
쌍안경및천문관측기기,22915
광학현미경,43653
기타광학기기,156183
레이저발생기기,69473
기타광학기기의부품,96987
휴대용시계,30744
벽시계및탁상시계,14518
기타시계,2384
시계케이스,X
시계줄(금속제),X
기타시계부품,11851
전기장비제조업,71540092
소형전동기,2729161
중대형직류및교류겸용전동기,213831
중대형교류전동기,257026
발전기,492665
발전기세트,140190
회전위상변환기,211108
태양광모듈,1878231
태양광발전시스템,287946
발전플랜트,1800138
"전동기,발전기및발전기세트의부품",628053
송배전변압기,1279473
발전변압기,63541
특수목적용변압기,76681
산업용일반변압기,991222
전압조정기,40154
변압기부품,393224
형광등용안정기,148918
형광등용안정기의부품,24082
에너지저장장치(ESS),9070
정류기,637600
인버터,666990
어댑터,99099
통신및컴퓨터용전원장치,268256
무정전전원장치,396519
배터리충전기,265101
핸즈프리,X
배터리팩,538224
기타정지형변환기,101273
정지형변환기의부품,120855
고압차단기(1000v이상),1622927
배선용차단기(1000v미만),736949
기타저압차단기(1000v미만),260886
퓨즈,38359
스위치(전기개폐용),1993381
계전기,226574
기타개폐및보호관련기기,131044
"전기회로개폐,보호장치부품",466013
플러그(전기접속용),83651
콘센트,190904
커넥터(일반전기접속용),2717962
전등용소켓,47246
기타전기접속기기,89273
전자커넥터(통신및전자기기회로용),1103466
전기회로접속장치부품,297683
저압배전반(전압1000v미만),1111767
고압배전반(전압1000v이상),1612768
수치제어장치,437867
자동전기제어반,1791605
프로그램콘트롤러,688824
배전반부품,399102
일차전지,201877
일차전지부품,18262
차량용납(연)축전지,3744495
기타납(연)축전지,69027
알칼리축전지,4040941
축전지부품,1320834
광섬유케이블,487653
전력선(송배전용),3781818
통신선,652709
신호및제어선,295969
절연전선(옥내외저압배선용),1571081
권선(마그네틱선),959304
기타전선,520947
절연코드및코드세트,1105520
백열전구,X
할로겐전구,67011
기타필라멘트전구,5295
형광등(램프),75780
기타방전램프,30159
LED전등,1022616
기타전구및램프,36498
전구및램프부품,79549
자전거및차량용조명기구,3139603
"선박,철도차량,항공기및오토바이용조명기구",144301
차량용조명및전기장치의부품,906339
가정용고정식조명장치,675579
가정용이동식조명기구,91339
산업용조명장치,542921
옥외용조명장치,328045
조명장치부분품,144293
전기식간판,431756
장식용조명세트,26949
전시및광고용조명장치부품,88297
휴대용전등기구,9664
기타비전기식조명장치,40351
기타조명장치부품,15527
가정용전자레인지,187919
가정용전기밥솥,834883
전기후라이팬,33404
전자오븐,28414
전기레인지,70081
기타전기식조리기기,45810
소형냉장고(200ℓ이하),26371
중형냉장고(201ℓ~400ℓ이하),625582
대형냉장고(401ℓ이상),1621460
김치냉장고,1013483
가정용전기믹서기,359652
가정용식기세척기,238959
가정용전기식식기건조기,36921
렌지후드,128169
기타주방용전기기기,73078
주방용전기기기부품,292428
전기담요및장판,170374
전기난로,49992
전기보일러,20223
전기온수기,112453
가정용온풍기,12140
기타가정용전기식난방기기,38824
가정용전기식난방기기의부품,80074
전기면도기,X
전기안마기,110857
전기식헤어드라이어,50000
전기이발기,6353
기타전기식이미용기구,139195
가정용세탁기,2267737
가정용선풍기,60288
가정용환풍기,83097
가정용가습기,32171
가정용전기청소기,319858
전기비데,313500
전기다리미,X
기타가정용전기기기,70882
기타가정용전기기기부품,995030
가정용기름보일러,45628
가정용가스보일러,801961
석유난로,43146
가스난로,15949
기타가정용난방기기,42461
가스레인지,190936
가스오븐레인지,195729
가정용비전기식휴대용조리기기,40236
기타비전기식가정용조리기기,11266
가정용비전기식조리및난방기기의부품,164859
"도난,화재및유사경보기(차량용제외)",217329
차량용도난및화재경보기,25880
기타신호장치,44101
전기경보및신호장치부품,41820
전기애자및절연용물품,142932
탄소전극및흑연전극,102854
카본부러쉬,81739
기타전기용탄소제품,7361
전기식교통통제장비,378459
전기식교통통제장비의부품,12605
내연기관용전기장치(자동차용제외),114258
전자석및영구자석의제품,60825
아크용접기,77996
저항용접기,95549
기타전기용접기,41029
연료전지,111039
신호발생기,X
오존발생기,21153
이온정수기,27302
전기도금및전기분해용기기,71225
초음파세척기,45638
기타전기장비,109013
기타전기장비의부품,96123
기타기계및장비제조업,104616297
선박용내연기관,3684497
기계용내연기관,826257
내연기관부품(차량및항공기용제외),1324951
터빈,66368
터빈부품,113747
유압실린더및유압시스템,1183052
공압실린더및공압액츄에이터,298333
유압펌프,594321
기압식기체펌프및압축기,302883
기타유압기기,148236
유압기기부품,414057
산업용액체펌프,1199111
가정용펌프,165741
급유및계기용펌프,131908
액체펌프의부품,94792
진공펌프,923990
냉매압축기(차량용제외),583602
차량에어컨용압축기,659314
산업용공기압축기,288424
기타기체펌프및압축기,120617
기체펌프및압축기부품,60648
감압밸브,324714
유압및공기압전송용밸브,975746
체크밸브,261733
안전밸브,319754
수전,757171
볼및플러그밸브,364312
자동조절및원격조절밸브,556583
기타밸브,271450
"탭,밸브의부품",516699
볼베어링,1379987
원추형롤러베어링,258573
지구베어링,110586
기타베어링,284508
베어링부품,364694
변속기,568107
기어및기어링,609276
체인(동력전달용),167155
플레인베어링,249795
기타기계식동력전달장치,81183
기계식동력전달장치부품,134922
공업용로,337505
소각로,755124
전기로,251529
로부속품및부품,114163
포크리프트트럭(지게차),1093371
기타산업용트럭및적재기,17685
산업용트럭및적재기부품,233623
엘리베이터,2136287
에스컬레이터,82234
리프트기기,121104
주차기,230737
승강기류부품,607324
컨베이어,1669829
자동창고시스템,254758
컨베이장치류부품,214215
호이스트,253810
물품취급용크레인,705051
윈치및캡스턴,94272
기타물품취급장비,116872
물품취급장비부품,105609
산업및상업용냉장고,423156
산업용냉동기,781041
냉각탑,166838
냉동，냉장쇼케이스,514333
기타냉동장비,13324
산업용냉장및냉동장비의부품,702994
룸에어컨,413761
패키지에어컨,868745
차량용에어컨,2376630
시스템에어컨,1219402
에어핸드링유니트,285529
팬코일유니트,62927
항온항습기,347776
기타공기조화장치,309674
공기조절장치부품,2211025
송풍기(산업용),873672
송풍기(산업용)부품,157823
공기청정기,567016
차량용공기청정기,59941
집진기,304169
기타기체여과기및청정기,312555
기체여과기및청정기부품,532516
정수기,1151532
상하수정화장비,385311
연수기,X
기타액체여과기,150086
액체여과기부품,758649
열교환기,2638051
증류기및가스발생기,80388
증류기및열교환기의부품,222885
복사기,105097
현금자동지급기(CD),163541
자동거래단말기(ATM),360850
금전등록기,90270
동전및화폐처리기,110886
표권발행기,32935
전자수첩,X
신용카드조회기,200654
기타계산관련기기,8543
우편물취급기기,X
문서펀칭기(사무용)및스테이플러,30255
문서및그림코팅기(사무용),63681
기타사무용기계,27538
복사기전용부품,106160
계산관련기기의전용부품,22344
사무기기의전용부품,9832
산업용저울,52542
가정및상업용저울,63510
저울부품,X
병，용기의세척기,16298
충전기(포장겸용),252342
포장기,505762
포장기및용기세척기부품,4963
소화기,257242
스프링쿨러,83896
분사기,128782
소화장비및분사기부품,205010
수지식동력연삭기,85578
기타수지식동력공구,71766
수지식동력공구부품,62772
자동판매기및화폐교환기,54657
가스용접기및절단기,136595
기타용접기,25538
원심분리기,108465
산업용접시세척기,43298
기타일반목적용기계,338201
자동판매기및화폐교환기부품,9182
기타일반목적용기계부품,552755
경운기,64799
농업용트랙터,962195
쟁기,22756
기타경지정리용기계,79596
농업용분무기,117372
이앙기,172592
기타재배관련기기,149986
콤바인(농업용),188609
농업용건조기,104239
기타수확관련기계,74798
사료가공기계(농업용),73799
기타축산기계,65766
기타농업용기계,127983
농업용기계부품,538565
레이저가공기,349570
방전가공기,47087
기타전자응용절삭기계,116695
전자응용가공절삭기계의부품,87442
디지털적층성형기계,72114
디지털적층성형기계부품,16009
머시닝센터,1218449
전용기,589282
수치제어식선반,1015592
범용선반,54478
드릴링기,28983
보링기,17213
밀링기,60661
탭핑기,23445
연삭기,92253
기어절삭기,7127
톱기계(금속용),22317
기타금속절삭가공기계,120342
금속절삭가공기계의부품,266647
액압프레스,41731
기계프레스,827068
금속절곡기,131708
금속전단기,71027
펀칭기,23441
금속단조기,16869
금속인발기,5529
나사전조기,76265
금속선가공기,76382
기타금속성형기계,52045
금속성형기계의부품,42809
목공기계,57994
기타공작기계,276189
"다이,지그및공작기계부착물",763050
목공기계부품,X
기타공작기계부품,59399
주물주조기계,194745
금속압연기,56323
압연기롤,125713
기타금속주조및압연기부품,68932
굴삭기,3180012
토공기계,90229
건설용크레인,133677
콘크리트믹서,91681
콘크리트펌프카,391994
도로포장기계,71805
기초공사기계,29997
로더및불도저,366961
기타건설용트랙터,X
기타건설용기계,85511
무한궤도,141306
건설용기계부품,2326717
"광물용파쇄,마쇄및선별기",210961
기타광산기계,32848
콘크리트제품제조기,23566
기타광물제조장비,9136
광물처리장비부품,16196
낙농품가공기계,43949
정미기,48988
기타곡물가공기계,12657
육류가공기계,84525
기타공장용음식료품제조기계,172653
제빵용기계,45803
기타상점용음식료품조리기계,54303
음식료품및담배가공기계부품,12946
업소용세탁관련기기,33805
염색기,37073
나염기,X
기타섬유마무리가공기계,150718
공업용재봉기,24468
연사기,X
방적기,69220
기타화학섬유및방적기,16552
직기,10877
편직기,73390
자동자수기,18865
기타특수직기,X
가죽및신발제조기계,35409
스핀들,13749
재봉기부품,15809
"기타섬유,의복,가죽가공기계부품",31303
웨이퍼가공장비,1792566
반도체조립장비,3191623
칩마운터,444161
태양전지제조장비,39438
기타반도체제조장비,1094707
반도체제조장비부품,3512857
평판디스플레이제조용기계,5209510
평판디스플레이제조용기계부품,516855
용접용로봇,151829
도장용로봇,74490
조립용로봇,943191
기타산업용로봇,382049
산업용로봇부품,398438
펄프제조기계,32751
종이제조기계(초지기),60178
절단기,67619
골판지제조기,35687
기타종이가공기계,24692
펄프및종이제조기계부품,71847
플라스틱사출성형기,995406
플라스틱압출성형기,151767
진공및열성형기,32207
기타플라스틱제조기계,59409
고무가공기계,121827
고무및플라스틱가공기계부품,76766
인쇄기계,198548
기타인쇄관련기계,35499
인쇄및제본관련기계부품,117222
프레스용금형,4019741
플라스틱용금형,2920023
기타금형,987276
몰드베이스,721810
기타주형관련부속품,516938
판유리제조기,30669
기타유리공업용기계,75882
산업용범용건조기,226433
금속표면처리기,432846
권선기,25948
화학제품제조기계,191364
초음파기기,108713
전자식모의훈련기기,72372
기타산업용기계,899595
산업용기계부품,944607
자동차및트레일러제조업,192541077
차량용가솔린엔진,648112
차량용디젤엔진,2596168
경승용차,2070794
소형승용차,12441410
중형승용차,7808873
대형승용차(배기량2000cc이상),9642701
RV자동차(다목적승용차),39140487
경버스,X
소형버스,X
중형버스,X
대형버스,980643
친환경차,1981613
자동차KD세트(개조및분해),3470388
기타자동차,62729
경트럭,X
소형트럭,3645757
중형트럭,588595
대형트럭,X
특수목적용자동차,876560
자동차차체,1173309
기중기차특장,64200
소방차특장,151688
기타특장,1069857
자동차구조및장치변경,59321
트레일러,144300
컨테이너(화물운송용),43630
트레일러부품,15764
자동차엔진용신품부품,17346329
자동차차체용신품부품,21235790
신품동력전달장치(자동차부품),20924472
신품스타터모터,608668
신품점화플러그,228497
신품내연기관용발전기,711203
신품배전기와점화코일,261053
신품점화및기타목적용와이어링하네스,3598257
신품와이퍼및서리제거용열선,692385
신품음향신호용기구,18870
신품자동차전자제어,2649553
기타자동차용신품전기장치,95326
자동차용신품전기장치의부품,1343150
신품조향장치및부분품,4987104
신품현가장지및부분품,2052632
신품제동장치및부분품,5672494
자동차용신품의자,5575838
자동차용신품의자부품,997900
신품차륜및부품(자동차부품),2775867
신품라디에이터및부품(자동차부품),400276
신품배기조직및부품(자동차부품),2530178
신품안전벨트및부품(자동차부품),1011453
신품에어백및부품(자동차부품),1168229
신품연료탱크(자동차부품),433739
신품차량용히터,383756
신품촉매컨버터(배기관용;자동차부품),131187
기타신품자동차부품,2369559
자동차재제조부품,748854
기타운송장비제조업,53316442
탱커(철강제),8788531
벌크선(철강제),1163874
컨테이너선(철강제),5489205
가스및화학운반선,12506347
자동차운반선,1051627
기타화물선(철강제),278911
어선(철강제),X
여객선(철강제),66532
기타항해용강선,1982478
강선수리,189357
"여객선(FRP제,동력식)",X
"어선(FRP제,동력식)",101117
합성수지선수리,7879
목선(동력식),X
비철금속선(동력식),X
특수선박(상업및군사용제외),6107416
물에뜨는구조물,1946087
기타선박수리,14254
선체블록,3537093
모터보트,20332
무동력보트,X
화물용기차,X
전동차,1455709
"철도,궤도의유지·보수용차량",X
철도차량개조및재생,X
제동기,X
철도선로장치물,174149
철도차량용의자,44280
"차축,차륜및부품",28637
기타철도차량전용부품,423500
동력항공기,1683709
무동력항공기,X
항공기개조및재생,X
대륙간탄도미사일,X
무인항공기,36853
무인비행장치,X
항공기용엔진,X
항공기엔진부품,683571
항공기용의자,24549
기타항공기전용부품,2674373
전투용차량,784453
전투용차량부품,505838
모터사이클,139247
모터사이클전용부품,37326
자전거,38407
환자용차량,23922
자전거전용부품,X
환자용차량부품,X
기타수동식운송장비,93521
기타수동식운송장비부품,23672
가구제조업,6457927
매트리스,340816
매트리스지지물,33980
소파및가정용내장의자,197965
목제식탁및식탁의자,80442
목제조리대(싱크대),583792
목제싱크대상판,100260
목제상(식탁용),6102
찬장,29982
기타목제주방가구,78975
목제책상,66299
목제의자,61100
거실및서재용목제가구,474763
목제침대,492900
화장대,19992
문갑,X
장식장,63206
장롱,400861
기타침실용목제가구,37536
유아및어린이용목제가구,31461
TV및음향기기용목제캐비닛,X
신발장,71013
기타가정용목제가구,115314
사무용목제책상,317083
사무용목제의자,69169
사무용목제탁자및테이블,54384
사무용보관함,142215
목제칸막이,70547
목제상점진열대및라커,155734
기타사무및상업용목제가구,54534
학교및공공장소용가구,112643
실험및과학용가구,47002
주문형목제가구,256118
목제가구부품,117125
가정용금속제주방가구,109233
기타가정용금속가구,116990
사무용금속제책상,113557
사무용금속제의자,306056
금속제캐비닛,129579
기타사무용보관함,13659
금속제서가,56344
금속제칸막이,94451
금속제진열장및라커,315309
기타금속가구,127662
금속가구부품,87950
플라스틱제가구,175498
기타소재의가구,10840
플라스틱및기타소재의가구부품,97626
기타제품제조업,5204716
귀석및반귀석(원석을1차가공한것),12234
귀금속제의신변장신구및부품,625171
귀금속제의세공품및부품,58007
보석제제품,27986
주화,270132
금속제모조장신용품,161556
비금속제모조장신용품,23057
건반악기,X
건반악기부품,3309
디지털피아노,15275
전자기타,38143
그외전기식악기,X
전자악기부품,10969
기타(guitar),17459
국악기,2566
관악기,11449
그외악기,X
기타악기부품,27978
"체조,육상및체력단련용장비",173193
놀이터용장비,121813
낚시대,88686
낚시릴,120010
낚시바늘,20802
낚시인조찌,5546
기타낚시용구,24071
수렵용구,14467
골프용품,129715
운동용공,X
운동용장갑류,X
"양궁,국궁및유사장비",26124
기타운동및경기용구,74038
사람인형,9715
동물및기타인형,95534
승용장난감,42724
조립식장난감,111683
기타장난감,39429
인형및장난감부품,5549
영상게임기,21969
기타오락용품,32949
기타오락용품의부품,X
간판및광고진열물(비전기식),513718
사인펜,24129
볼펜,88780
샤프펜,17715
기타펜,27254
연필,37894
크레용및파스텔,22089
기타필기용품,7636
기타회화용품,19685
스탬프(수동식),10507
잉크리본,X
문구용칠판및화이트보드,39386
필기구의부품,22774
가발및유사제품,15494
가발제조용원사,99052
조화및모조장식품,25740
실물설명용모형,250071
표구제품,8310
표구부속품,34431
일반단추,65475
스냅단추,6044
지퍼,186640
기타파스너,5921
단추및지퍼부품,11959
담배라이터,X
담배필터,297427
양초,20842
착화탄,7872
기타연소가능물품,14044
라이타및흡연용품의부품,X
칫솔,162476
청소용비및솔,115805
개인위생용솔,192681
페인트용롤러및붓,X
산업용솔,37605
놀이공원용품,10233
머리빗,18653
머리핀및미장원용핀,21558
화장용품,183958
향수및화장품용스프레이,X
우산류,17802
보온용및기타진공용기,13263
마네킹인형,6824
기타제품,44074
우산류및지팡이부품,X
산업용기계및장비수리업,2273376
건설ㆍ광업용기계및장비수리,160820
산업용기계및장비수리,1175890
선박부품수리,148948
항공기부품수리,58949
사무용기계수리,58952
전기ㆍ전자및정밀기기수리,669817
