품목별,출하금액(백만원)
기타건강보조용액화식품,40987
스쿠알렌식품,15220
효소식품,80563
정제어유가공식품,56162
알로에식품,45985
기타건강기능식품,453794
냉동만두,476655
기타냉동조리식품,885474
김밥(제조도매),190499
도시락(제조도매),383646
레토르트식품,291174
기타식사용조리식품(제조도매),294322
계란및새알가공품,258142
기타식품,2691
배합사료(양우용),3738763
배합사료(양돈용),2215783
배합사료(양계용),1487133
배합사료(기타동물),1265441
애완동물사료,176103
사료첨가제,169429
배합사료(양어용),94172
기타사료,508664
동물용조제식품,4715
음료제조업,9224617
탁주,349612
약주,93628
청주,48595
맥아,...
맥주,1960486
"포도주,샴페인",10693
복분자주,83142
기타발효주,7813
주정,403133
소주,1412542
위스키,126489
매실주,...
기타증류주및합성주,33182
얼음,30422
생수,447594
콜라,580946
사이다,302355
기타탄산음료,316721
알카리성이온음료,108197
식물성섬유음료,88826
인삼음료,184951
과실음료,692763
채소음료,24020
두유,352053
커피음료,495553
기타비알콜성음료,1035642
담배제조업,3032240
담배잎(재건조),...
담배,2893681
기타궐련,...
섬유제품제조업;의복제외,18422813
방적용면,44480
순면사,927193
면혼방사,277104
방적용모,...
순소모사,51723
혼방소모사,54896
순방모사,33079
혼방방모사,99639
재생섬유사,109166
순합성섬유사,151871
혼방합성섬유사,179287
재봉사,115906
편물사,50517
커버링사,257011
기타가공사,358308
마사및기타식물성섬유사,...
순면직물,253178
혼방면직물,280659
순소모직물,93382
혼방소모직물,104757
순방모직물,31962
혼방방모직물,46988
비스코스직물,72832
아세테이트직물,107517
순합성섬유직물,1348486
혼방합성섬유직물,1345004
순견직물,55563
혼방견직물,2062
마및기타식물성직물,12337
파일직물,319272
유리섬유직물,134516
기타특수직물,290965
이불,357102
담요,98057
타월(직물),147735
린넨,...
침구용카바,102147
베개및유사제품,20520
기타침구관련제품,16016
자수제품및자수용재료,80897
커튼및유사제품,200303
텐트,25663
천막및덮개(직물),681112
기타캔버스제품,21794
직물포대,259451
낙하산,...
차량의자카바,827623
청소용포(직물),82687
가정용품덮개,...
기타직물제품,187874
견편조물,131821
면편조물,196648
인조섬유편조물,424562
기타편조물,100914
편조제품(의복및의복액세서리제외),...
섬유사염색,227152
직물염색,1441145
직물원단날염,311093
의복및직물제품의날염,50373
섬유호부처리,63758
의복및직물제품의염색가공,33918
섬유기타가공,55198
카페트,117613
마루덮개및유사제품,168197
끈및로프(식물성섬유),38056
끈(합성섬유),30300
로프(합성섬유),225972
어망,90425
기타망,93686
끈가공품,38410
세폭직물,204773
부직포,870001
펠트,92011
부직포제품,665435
타이어코드및타이어직물,1182766
고무도포사,11320
기타특수사및특수직물,17245
비닐도포직물,141920
고무도포직물,55987
기타도포및적층직물,214398
워딩(솜)제품,428943
레이스원단및망직물(편직된것),169930
장식용트리밍,...
직물제필터,113129
기타섬유제품,68062
"의복,의복액세서리및모피제품제조업",16391699
남자및소년용정장,1147878
남자및소년용코트,17411
남자및소년용자켓및점퍼,971092
남자및소년용바지,174295
여자및소녀용정장,3118071
여자및소녀용코트,67683
여자및소녀용자켓및점퍼,1617523
여자및소녀용치마,91177
여자및소녀용바지,175498
남자및소년용속옷,89816
남자및소년용내복및잠옷,19390
여자및소녀용속옷,37402
여자용보정의류,313610
여자및소녀용내복및잠옷,21390
한복,8736
남성용직물셔츠,497980
남성용니트셔츠(니트원단구입),200034
여성용직물블라우스및셔츠,812508
여성용니트블라우스및셔츠(니트원단구입),606745
운동복,1919679
학생용교복,146315
"사무,작업및위생용의복",434273
남자용가죽의복,62355
여자용가죽의복,44788
유아용의복및부속품,333302
기타봉제의복,105160
천연모피(유연처리또는완성가공한것),13540
천연모피의복,213576
기타천연모피제품,...
인조모피,...
인조모피제품,33108
남자용속옷(편직결합),63711
여자용속옷(편직결합),112002
유아용내의(편직결합),...
남자용셔츠(편직결합),137681
여자용셔츠및브라우스(편직결합),429924
남자용스웨터(편직결합),96626
여자용스웨터(편직결합),622465
기타남성용편조외의(편직결합),255648
기타여성용편조외의(편직결합),292085
스타킹,79463
양말,253051
장갑(편직결합),222564
기타편조제품,17823
모자,135128
섬유장갑,65419
가죽장갑,15159
넥타이,50719
남자용목도리,...
스카프,47546
여자용목도리,10529
벨트(허리띠),15382
손수건,39946
의류부분품,78220
기타의복악세서리,25720
"가죽,가방및신발제조업",5004843
소가죽,1296725
돼지가죽,24761
면양또는산양(염소)의가죽,48721
기타동물가죽,18667
재생가죽,...
기타특수가공가죽,30813
핸드백,688766
지갑,66541
서류가방,34993
여행용가방,30706
학생용가방,36044
등산용배낭,51813
기타가방,24668
케이스(가죽및섬유제),165656
산업용가죽제품,...
가정용가죽제품,168405
남자용구두(단화포함),368896
여자용구두(단화포함),650176
아동용구두(단화포함),19961
가죽장화,58122
고무장화,17395
프라스틱및고무제운동화,13838
기타플라스틱및고무제신발,13063
직물슬리퍼,...
플라스틱및고무슬리퍼,31142
가죽슬리퍼,22079
운동화,400826
가죽등산화,85238
가죽샌달,35584
기타직물갑피제또는가죽갑피제신발,134422
스포츠화,54326
가죽제신발부분품,133801
플라스틱및고무제운동화부분품,118115
기타플라스틱및고무제신발부분품,101534
기타재료제의신발부분품,41673
목재및나무제품제조업;가구제외,4540879
소각재,72862
각재,673624
판재,56742
제재부산물,27224
마루용판재,100729
우드몰딩,51427
궤도용침목,...
목모와목분,11985
칩상또는삭편상의목재,57494
기타표면가공목재,21958
표면처리및방부처리목재,91799
단판,15088
일반합판,281686
가공합판,323078
파티클보드(PB),152484
MDF(중밀도섬유판),694756
강화마루,...
재생목재,41094
목제의창문및창문틀,81972
목제의문및문틀,205819
목제패널,277380
목제의건물부착물,111474
목제깔판류및기타적재용판,597375
목제통및관련부품,24914
목제의포장및운반용상자,414856
목제의케이블드럼,30974
목제도구및부품,9168
주방용또는식탁용목제품,14532
목제그림틀및사진틀,19679
기타장식용목제품,9816
장의용목관,16368
기타목제품,30450
콜크및콜크제품,2184
대나무돗자리,...
기타조물제품,2672
"펄프,종이및종이제품제조업",20729390
화학펄프,...
기타펄프,...
신문용지,1160922
백상지,1295315
중질지,215156
박엽지,227797
아트지,1982208
정보용지,371555
지폐용지,...
기타인쇄및필기용지,163766
크라프트지,201509
골판지원지,2232629
백판지,800328
기타판지,...
적층가공지(박지),427575
포장지,295338
접착지,93743
기타가공지,321498
수제지,33110
위생용지,264156
기타종이및판지,101918
골판지,739123
골판지상자,3670968
기타골판지제관련제품,75882
종이포대,212149
종이가방,135162
판지상자및용기,514025
식품위생용종이상자,82775
식품용종이용기,307733
기타종이상자및용기(판지및골판지이외),337037
지관(판지및골판지이외),234058
전자복사기용지(소매용),74567
노트류,161869
컴퓨터용지,142053
앨범,22255
바인더,56053
사무용봉투,58897
장부류,6798
기타문구용종이제품,84901
화장지,938799
종이타월,297024
종이생리대,372178
종이기저귀,539496
기타위생용종이제품,43732
종이벽지,296821
직물벽지,27070
장판지,...
여과지,166853
종이라벨,426389
식품용종이제품(용기및상자제외),197106
기타종이및판지제품,63497
인쇄및기록매체복제업,276029
인쇄판,175107
오디오복제물(테이프),...
오디오복제물(CD),56874
비디오복제물(테이프),2167
비디오복제물(CD),18735
기타기록매체복제물,10770
"코크스,연탄및석유정제품제조업",137925742
석탄코크스,41793
콜타르(조상의것),...
연탄,199555
휘발유,19104256
제트유,16589328
등유,6388634
경유,47876606
경질중유(벙커A유),...
중유(벙커B유),966399
벙커C유,14514388
나프타,13380918
솔벤트나프타,1104230
정제혼합용원료유,...
프로판가스,2058813
부탄가스,2955468
석유가스,...
윤활유(석유기저),2680396
그리스(석유기저),77499
재생윤활유및그리스,219766
파라핀,1224768
아스팔트,3279654
재생유,426928
기타석유정제품,13738
화학물질및화학제품제조업;의약품제외,163970283
부탄및부틸렌(나프타분해물),210383
에틸렌,6232016
프로필렌,5584849
부타디엔,3485439
기타비환식탄화수소,104454
알킬벤젠,2988856
기타벤젠,1553951
톨루엔,3526706
드니트로톨루엔(DNT),...
파라크실렌,6937277
올소크실렌,...
스티렌모노모(SM),3584752
크실렌,4910789
기타환식탄화수소,...
이염화에틸렌(EDC),97457
염화비닐모노모(VCM),590561
CFM(클로로포름),...
기타탄화수소유도체,988222
숯,19499
기타검및나무화합물,52322
콜탈핏치,103033
석탄화학물,136406
부탄올,...
옥탄올,640024
메탄올,...
에틸알콜(공업용),73879
에틸렌글리콜(EG),1574012
프로필렌글리콜(PG),...
폴리프로필렌글리콜(PPG),1148990
페놀,854215
기타알코올및관련유도체,178710
공업용지방산,151560
초산,...
초산에틸,...
무수마레인산,67236
무수프탈산(PA),478849
테레프탈산(TPA),8204625
테레프탈산디메틸(DMT),...
아크릴레이트,370543
메틸메타크릴레이트(MMA),...
기타카르복실산및그유도체,210029
MTBE,494097
아민,228764
아크릴로니트릴(AN),...
이소시아네이트(TDI),2518091
이소시아네이트(MDI),...
카프로락탐,...
아세톤,...
포르말린,...
가소제,1272390
ECH(에피클로로히드린),...
산화프로필렌,...
초산에틸(초산비닐),...
DMF(디메틸포름아미드),...
아디핀산,...
BPA(BiphendA),1087541
고순도이소프탈산,...
PTMEG,...
기타기초유기화합물,1157518
수소,807371
질소,416733
산소,350151
아세틸렌가스,36785
이산화탄소,129821
아르곤가스,125456
기타산업용가스,297922
구입한압축및액화가스의정제,...
염소,244606
염산,125722
수산화나트륨,658925
염소산나트륨,5402
기타가성소다,608308
소다회,...
기타소다공업제품,46768
카본블랙,925709
화이트카본,...
이산화규소,...
과산화수소,251465
황,97117
오산화인,224121
황산,1985180
인산,19590
황산알루미늄,39975
황산마그네슘,35808
탄산칼슘,216247
규산소다,60094
시안화나트륨,...
수산화알루미늄,66129
탄산칼륨,...
기타칼륨염,...
기타금속무기화합물,171899
핵연료,...
폴리실리콘,311372
잉곳및웨이퍼(태양전지용),907898
아연화,271752
산화티타늄,197814
산화철,156546
기타무기안료,85318
천연색소,78471
유연제,110876
분산염료,211904
산성및매염염료,45109
염기성염료,9818
직접염료,46716
반응성염료,103132
형광염료,56731
플라스틱착색제(마스터배치),556638
색소중간착색제,15941
기타합성염료,94945
레이크계안료,85879
색소안료,68149
질산,...
암모니아,207906
요소,173436
황산암모늄,477789
기타질소비료,...
인산비료,...
황산칼륨(황산칼리),...
복합비료,1198257
유기질비료,494697
기타비료,153874
SBR,1755906
BR,1706217
SB라텍스,601636
기타합성고무,740538
고밀도폴리에틸렌,3837422
저밀도폴리에틸렌,4535108
폴리스티렌,1982885
ABS수지,3047535
PVC수지,1854916
폴리프로필렌,7873716
에폭시수지,884255
불포화폴리에스터수지,340493
선형폴리에스터수지,1445482
아크릴수지,611217
요소수지,24170
멜라민수지,110853
페놀수지,240634
폴리우레탄,638365
엔지니어링플라스틱수지,4525541
실리콘수지,896528
석유수지,...
PETG수지,...
셀룰로스에테르,...
K-RESIN,...
폴리에틸렌테레프탈레이트(PET),796972
기타합성수지,6243
구입한수지의배합물,1433650
재생수지,822469
가정용살균및살충제,152418
살충제(농업용),371054
살균제(농업용),232891
제초제(농업용),226304
생장조절제,17035
기타농약및그기조제,39856
유성페인트,1432262
수성페인트,463015
에나멜페인트,103999
락카,53182
우레탄도료,285722
아크릴도료,107072
에폭시도료,465780
기타합성수지도료,1259770
신너,315881
도료충전제,104879
EMC(에폭시몰딩컴파운드),...
기타도료및관련제품,421293
요업용유약,184867
옵셋잉크,296414
그라비아잉크,218718
디지털잉크,246018
기타잉크,126545
그림물감,22573
유기계면활성제,1169228
조제계면활성제,293048
화장비누,144649
세탁비누,46754
세탁용합성세제,588220
주방용합성세제,135022
기타세제,96665
치약,302045
글리세린,16745
화운데이션,361097
크림,1035685
로션및오일,1635792
루즈,40699
볼터지,...
아이세도우,20714
샴푸,655888
린스,4209
헤어스프레이및무스,27798
염색약,106715
기타두발용조제품,77746
파우다,108694
향수,36348
화장수,140113
콜롱,...
매니큐어및제거제,35899
기타화장품,681840
실내용가향제,88597
왁스,40571
구두약,28731
기타광택제,42910
PS인쇄판,154529
"사진용감광성필름,판및종이",169703
토너및토너카트리지,238733
사진용화학물질,264788
가공및정제염,498957
천연접착제,149144
합성수지접착제,1420448
젤라틴,187147
화약및폭약,499269
도화선및뇌관(화약용),85649
폭죽및조명탄,41795
성냥,...
방향유,52062
반도체용식각제,980169
PR(포토레지스터),1186882
액정(liquidcrystal),613159
기타전자공업용화학화합물,1009773
자동차용화합물,590944
바이오디젤,...
콘크리트경화제,281037
필기용잉크,23947
조제윤활제,152875
미생물배양제,46329
가황촉진제,209552
산화방지제(고무·플라스틱용),491870
안정제(고무·플라스틱용),190742
금속표면처리용화합물,1195097
소포제및발포제,105787
방수액,127723
활성탄,80343
제올라이트,71558
수처리제,190182
휴대용연료,...
리튬코발트산화물,...
부동액,...
자동차촉매,1375429
기타화학제품,1053826
폴리아미드섬유,984279
폴리에스터섬유,3251312
스판덱스섬유,353981
아크릴릭섬유,...
기타합성스테이플섬유,...
비스코스섬유,...
아세테이트섬유,...
기타재생섬유,160450
의료용물질및의약품제조업,13395968
의약품원료,1314777
백신,456304
기타생물학적제제,78188
의약품제제,10127342
한의약품,222496
동물용약제품,680933
"탈지면,거즈,붕대및유사제품",170202
진단용시약(의료용),237144
기타의약관련제품,108582
고무제품및플라스틱제품제조업,54757628
승용차타이어,6261113
버스및화물차타이어,831983
모터사이클타이어,116947
기타자동차타이어,48876
자동차튜브,379503
기타비동력식차량의타이어및튜브,...
타이어및튜브부속품,104425
재생타이어,161906
재생고무,52333
배합고무,541190
방진고무,860011
공업용고무롤,143220
공업용고무판,63193
고무관및파이프,148759
고무호스,621131
고무벨트,222274
고무직물,10985
고무패킹,1451298
고무스폰지및발포성제품,209725
기타산업용고무제품,665916
고무장갑,72341
피임용기구(고무제),25979
고무젖꼭지,...
기타위생용고무제품,28002
고무매트,261690
고무보트,...
고무줄및밴드,52094
고무자석,63411
기타고무제품,198421
플라스틱프로파일,420115
플라스틱샤시바,315963
플라스틱파이프,697638
플라스틱호스,466823
플라스틱연결구류,457062
폴리에틸렌(PE)필름,1472077
폴리프로필렌(PP)필름,680750
폴리에스터(PET)필름,2023564
플라스틱필름및시트(포장용),2216406
폴리염화비닐(PVC)필름,745844
폴리스티렌(PS)필름,82841
플라스틱필름및시트(포장용제외),2229149
합성피혁,831456
플라스틱장판,476655
플라스틱벽지,108253
플라스틱타일,521821
위생용플라스틱제품,440565
플라스틱창문및문,932956
기타건축용플라스틱조립제품,364044
플라스틱봉투,1079858
플라스틱병,858465
플라스틱뚜껑,494429
기타플라스틱포장용기,2604001
운송장비용플라스틱제품,7154033
KeyPad,556897
핸드폰케이스,1900547
전기및전자기기용플라스틱제품,2107529
기타기계용플라스틱제품,1579423
폴리스티렌발포제품,1696355
우레탄발포제품,829611
기타플라스틱발포제품,143346
플라스틱적층품,1385310
접착테이프,1690784
플라스틱주방용품,666784
가구용플라스틱제품,61802
오토바이용헬멧,120683
플라스틱헬멧,44751
플라스틱사무및문구용품,134860
플라스틱자석,...
기타플라스틱제품,532710
비금속광물제품제조업,30850114
판유리,753249
유리장섬유,206769
유리단섬유,169022
유리섬유제품(직물제외),190936
차량용안전유리,630293
기타안전유리,785617
차량용거울,460355
유리거울(차량용제외),86062
기타판유리가공품,194931
브라운관용유리,41906
전등용유리,23277
LCD용유리,7707266
ＩＴＯ코팅유리,178645
기타산업용유리제품,118759
가정용유리제품,133129
유리용기,590413
기타1차유리,...
기타유리제품,36209
토기제품,11162
가정용도자기,165599
장식용도자기,1028
세면기,54571
변기,31087
욕조,16512
기타위생도기제품,20332
전기용도자기,85698
세라믹제및페라이트자석,89381
페라이트코아(철심),64420
기타산업용도자기,59352
도자기제조용분말,37217
기타일반도자기,...
내화벽돌및블록,254680
내화타일,35648
내화도가니,...
기타정형내화물,70278
내화시멘트,54618
기타부정형내화물,573501
점토벽돌,241764
점토기와,39325
점토타일,274015
구조용비내화요업제품,...
기타구조용비내화요업제품,...
시멘트크링커,515059
보통시멘트,1030857
백색시멘트,62770
기타포트랜드시멘트,1172471
알루미나시멘트,...
고로슬래그시멘트,329233
기타수경성시멘트,37896
생석회,304936
소석회,50054
기타석회,55283
플라스터,19389
비내화모르타르,266928
레미콘,6352374
석고보드,416508
기타석고제품,37119
섬유시멘트제품,13770
콘크리트블록,566193
콘크리트벽돌,70903
콘크리트타일,54940
콘크리트기와,6954
인조대리석,304115
콘크리트벽면,140918
조립식건축자재(콘크리트제),87520
콘크리트파일,480346
콘크리트전주,82470
흄관및VR관,180412
기타콘크리트관,483081
기타조립구조재,153939
기타콘크리트，시멘트제품,79747
건설용석제품,204037
착색가공석재품(건설용),5888
기념석,22654
건물석,4228
포장석,12613
기타석재가공품,14173
아스콘,1040634
연마휠,...
연마석,153153
연마지및포,262546
활석분,40733
규석분,32771
기타비금속광물분쇄물,381858
브레이크라이닝,5694
암면제품,176571
석면제품,40712
아스팔트성형제품,107866
흑연및탄소제품(비전기용),152331
인공골재,52291
모래주형(중자포함),99530
기타비금속광물제품,114660
1차금속제조업,161425182
제강용선철,...
주물용선철,...
제철소부산물,216270
슬래브,1302815
블룸및쉬트바,209475
빌렛,1649082
강괴,93523
망간철,162115
합금철(페로얼로이),1705330
철분(철분쇄물),34406
봉강(보통강),1112416
봉강(특수강),974847
봉강(스테인리스강),2331069
일반철근,5381434
고장력철근,1810423
선재(보통강),825609
선재(특수강),2686509
선재(스테인리스강),15489
형강(보통강),3151923
형강(특수강),1965468
중후판(두께3mm이상),11077444
기타열연강판,15826917
스테인레스중후판및열연강판,2247824
중궤조,...
경궤조,...
기타궤조및철도선로자재,325916
냉연봉강및냉연형강,616246
냉연광폭강대,...
냉연협폭강대,...
냉연박판,108940
냉연전기강판,...
기타냉연강판,10495456
스테인레스냉연강판,4651285
보통철선,477601
경강선및피아노선,535839
PＣ강선,241148
냉간압조용강선(CHQ),935229
스텐인리스강선,405322
아연도강선,647019
타이어보강강선,938315
기타도금강선,71886
주철관(주조한것),221956
주철제관연결구류,89621
용접강관,2637013
무계목강관,213559
기타강관,958218
강관가공품,6762514
강관연결구류,2537971
아연도강판,9180907
주석도금강판,1499744
갈바륨강판,181875
크롬도금강판,...
알루미늄도금강판,793132
기타도금강판,339805
칼라강판,2115247
도금강관및피복강관,489339
기타도금및피복처리강재,292857
철강절단품(구입한강재절단),8939429
동1차정련품,4950097
동2차정련품,867673
알루미나,181538
알루미늄1차정련품,983255
알루미늄2차정련품,2274930
연정련품,874964
연2차정련품,263656
아연1차정련품,2134804
아연2차정련품,77619
금괴,2496665
은괴,2999005
기타귀금속1차정련품,...
귀금속2차정련품,296601
니켈괴,...
주석괴,18793
기타비철금속1차정련품,88312
기타비철금속2차정련품,151981
동봉,1499062
나동선,4878029
동판,1460095
동박(두께0.15㎜이하),505949
동관,1626630
동제의관연결구류,296394
알루미늄봉(압연에의한것),322114
알루미늄새시바(압출에의한것),1866916
알루미늄선,1060635
알루미늄판,1999552
알루미늄박(두께0.2㎜이하),629281
알루미늄관,330591
알루미늄제관연결구류,150899
"니켈압연,압출및연신제품",...
"연(납)압연,압출및연신제품",354982
"아연압연,압출및연신제품",107388
"주석압연,압출및연신제품",...
텅스텐(중석)압연및압출제품,158072
귀금속압연및압출제품,40601
세금선,1253895
기타비철금속압연및압출제품,242529
동분말,103311
알루미늄분말,...
아연분말,44220
텅스텐분말,...
기타비철금속분말,153220
기타１차비철금속제품,378383
회주물(보통주철),3337280
가단주물,145299
구상흑연주물(덕타일주물),207746
보통강주물,1415081
특수강주물(합금강주물),426108
알루미늄주물,1092196
동주물,513648
기타비철금속주물,447368
금속가공제품제조업;기계및가구제외,66940715
건물용철문,146315
셔터문,65661
기타금속제문,428960
금속제창문,649564
건축용금속공작물,1403833
판금제품,2624239
육상금속구조물,5147765
교량,698473
철제수문,119539
수상금속구조물,6340160
기타금속조립구조재,608410
금속제조립식건축물,280639
금속제조립식건축물용판넬,1461012
산업용온수보일러,261476
방열기,94965
산업용온수보일러및방열기의부품,41852
저장용금속탱크,1818027
압력용기,690640
원자로,...
수관보일러,857005
연관보일러,49733
기타산업용보일러,4490465
보일러부속품및부품,111867
원자로의부품,2563
군사용무기및부품,3069735
비군사용총기류,...
가스총,...
기타비군사용무기및부품,32874
분말야금제품,304583
보통강단조물,1591720
특수강단조물,771898
기타철강단조물,854996
스테인리스단조물,69883
알루미늄단조물,100374
동단조물,29374
기타비철금속단조물,43255
자동차용프레스가공품,4008017
가정용압형제품(알루미늄제),62805
가정용압형제품(스테인레스제),384395
기타프레스가공품,3084772
금속열처리제품,644276
절삭가공,5172232
기타금속처리제품,828781
금속제식탁용품(식기제외),36860
칼및칼날(식탁용나이프제외),80561
면도기및면도날,100509
가위,20889
손톱및발톱깍기,79704
건물용철물,349936
가구용철물,190416
자동차용철물,1176931
디지털도어록,204443
"자물쇠,열쇠및관련부품(자동차용제외)",23041
캐스터(소형바퀴),75942
가방부착용철물,21825
커튼및블라인드부품,13169
기타일반철물,185449
"플라이어,뺀지,못뽑기",34782
드라이버,...
스패너및렌치,5757
기타작업용수공구,18117
농업용수공구,4171
드릴,54321
햄머,...
기타수공구,44846
톱(수동식),18205
톱날,75624
공작기계용절삭공구,1855949
기타공작기계용부속물,109557
쇠못,84662
나사못(금속제),393015
볼트및너트(금속제),3193858
리베트(금속제),97892
와셔(금속제),118002
기타금속파스너,69693
코일스프링,402100
잎(판상)스프링,124299
기타금속스프링,337529
철망,480537
와이어로프,734435
체인(동력전달용제외),37845
기타철선조립제품,92122
스틸캔(음식료품용),464646
알루미늄캔(음식료품용),475288
에어로졸캔,300649
드럼통,530031
금속튜브용기,95921
기타금속포장용기,660047
병마개,200639
금고,97124
금고부품,...
알루미늄제주방및식탁용품,573591
스텐레스주방및식탁용품,168348
법랑제주방및식탁용품,4558
기타금속제주방및식탁용품,18181
싱크상판,140610
기타금속위생용품,92976
금속표시판,137340
금속제액자틀,...
기타금속제장식용품,127957
용접봉,1305940
금속사다리및부품,29301
"선박용프로펠러,날및닻",225024
금속제파킹및가스켓,200760
기타조립금속제품,124656
금속제영구자석제조,133932
바늘,69422
기타분류안된금속가공제품,234731
"전자부품,컴퓨터,영상,음향및통신장비제조업",248422463
DRAM,27489308
SRAM,193623
Flash메모리(모듈포함),6041218
기타반도체메모리,5537248
스탠다드로직,5201348
ASIC로직,1225966
마이크로콤퍼넌트,389911
바이폴라IＣ,495420
기타모노리식디지털집적회로,699623
아날로그집적회로,168760
하이브리드집적회로,19255
기타혼성집적회로,27890
극소형조립회로,2486487
CMOS이미지센서,78023
DDI,330054
전자집적회로부분품,1134975
트랜지스터,327480
다이오드,263212
LED(패키징),3055932
감광성반도체소자,679330
압전소자,...
수정진동자,57539
반도체웨이퍼,1797857
LED에피칩,42193
기타반도체개별소자,190215
태양광웨이퍼,103892
태양전지,524902
"다이오드,트랜지스터및반도체부품",1069327
노트북용LCD,8062557
TV용LCD,31531402
모니터용LCD,6024207
기타LCD,2950623
LCD용컬러필터,1147796
LCD용백라이트유니트,3550102
진공형광관,...
LCD편광필름,4819829
기타액정표시장치부품,14966944
PDP,2969281
OLED,4670872
기타평판디스플레이판넬,330589
기타평판디스플레이부품,357232
페놀동박적층판,301867
에폭시동박적층판,683324
기타인쇄회로원판,386758
페놀인쇄회로기판,607430
에폭시인쇄회로기판,2900751
