"시도별","품목별",2004,2004,2004,2004
"시도별","품목별",사업체수 (개),생산액 (백만원),출하금액 (백만원),완제품 연말재고액 (백만원)
"전  국","광업 및 제조업",110482,760930282,757066791,26407855
"전  국","광업(10~12)",689,2229866,2252346,84189
"전  국","석탄, 원유 및 우라늄 광업",59,349368,376437,42561
"전  국","무연탄",9,277858,304924,42126
"전  국","연탄",48,69105,69113,420
"전  국","응집탄",2,...,...,...
"전  국","금속 광업",6,14106,13835,602
"전  국","철광",3,13085,12814,602
"전  국","기타 비철금속광",3,1021,1021,0
"전  국","비금속 광물 광업; 연료용 제외",624,1866392,1862074,41026
"전  국","석회쇄석",73,326486,325902,4751
"전  국","고령토(카올린)",11,10694,10601,620
"전  국","기타 점토",3,3786,3785,108
"전  국","화강암 원석(파쇄되지 않은 것)",54,80442,80620,5588
"전  국","석회석 원석(파쇄되지 않은 것)",3,9640,9619,161
"전  국","건설용 쇄석(석회쇄석제외)",285,976996,974753,15988
"전  국","건설용 천연모래",96,334839,333887,5971
"전  국","천연 자갈",23,17362,17357,716
"전  국","공업용 천연모래",11,24465,23813,1249
"전  국","납석",8,17775,17772,4225
"전  국","기타 화학 및 비료 원료용 광물",6,10604,10464,942
"전  국","소금(채취한 것)",25,8187,8149,149
"전  국","규석",12,24148,24190,156
"전  국","장석",6,9829,9864,92
"전  국","기타 비금속광물",8,11139,11298,310
"전  국","제조업(15~37)",109793,758700416,754814445,26323666
"전  국","음·식료품 제조업",11163,47172580,47051300,1485073
"전  국","쇠고기(도축한 것)",26,170749,169258,7059
"전  국","돼지고기(도축한 것)",82,1080198,1072478,43431
"전  국","기타 도축고기",3,2606,2919,233
"전  국","닭고기",60,1116317,1127525,17721
"전  국","오리 및 기타 소동물 고기",13,61512,61783,4157
"전  국","도축고기 및 가금고기 부산물",21,42460,42619,359
"전  국","베이컨",9,19983,19841,315
"전  국","햄",34,344191,347136,3517
"전  국","육지동물 소시지 및 유사제품",89,196345,195912,3822
"전  국","육지동물 통조림 및 병조림",20,85640,85234,7031
"전  국","육지동물 포장육",215,1385820,1386577,49316
"전  국","기타 고기가공품",214,484557,488180,13357
"전  국","어육(신선 및 냉동한 것)",63,132278,128116,12977
"전  국","어류 부산물(신선 및 냉동한 것)",12,22156,21842,1600
"전  국","어묵 및 유사가공품",119,326464,327125,7318
"전  국","어육 소시지 및 어묵햄",12,60339,60279,1078
"전  국","어류 훈제 및 조미조제식품",140,213125,210375,20183
"전  국","기타 수산동물 조리가공품",19,39386,38736,3453
"전  국","참치 통조림",3,153441,152031,15174
"전  국","골뱅이통조림",9,72993,69327,5995
"전  국","굴 통조림",12,35722,37906,4697
"전  국","기타 수산동물 통조림",17,52901,54008,3380
"전  국","냉동 참치",12,152124,154322,5962
"전  국","냉동 고등어",25,40039,37256,11147
"전  국","동태",18,41600,41432,799
"전  국","기타 어류 및 부산물의 냉동품",93,117820,117328,13925
"전  국","갑각류 냉동품",26,44475,42454,5662
"전  국","연체동물 냉동품",96,169190,165432,11863
"전  국","명태 건제품",110,96910,96119,9979
"전  국","멸치 건제품",52,52936,52961,186
"전  국","오징어류 건제품",169,63609,63801,11082
"전  국","어류의 채(건조한 것)",44,42747,43221,2173
"전  국","기타 수산동물 및 부산물 건제품",60,56756,56460,2886
"전  국","멸치젓류",38,31323,30967,2470
"전  국","명란젓류",34,88256,84604,21933
"전  국","기타 젓갈류",116,124388,122341,17710
"전  국","어류 염장품",79,165436,158417,29495
"전  국","김",652,363947,362905,12483
"전  국","미역",153,108123,109223,4094
"전  국","기타 해조류 가공품",127,93050,94460,5768
"전  국","비식용 어분",15,26206,26178,1006
"전  국","농축 과실즙 및 채소즙",50,71910,72124,11511
"전  국","과실 및 채소 주스",45,82044,84143,7760
"전  국","과실 통조림",29,69456,68440,8824
"전  국","잼 및 젤리 통조림",41,144704,143831,5394
"전  국","냉동 과실",10,31920,31619,1034
"전  국","기타 과실가공품",33,17292,16975,1849
"전  국","김치",395,688240,686425,15718
"전  국","단무지",108,67967,67423,2247
"전  국","기타 과실 및 채소 절임식품",140,94315,94325,3365
"전  국","채소 통조림",12,11437,11448,1050
"전  국","건조 채소",30,84225,84533,4659
"전  국","기타 채소가공품",83,113650,113172,3405
"전  국","식용 지방(육지동물의 것)",9,56803,56609,1575
"전  국","비식용 지방(육지동물의 것)",11,43101,41117,3155
"전  국","수산동물 조유(원유)",5,9525,9554,611
"전  국","동물성 지방 부산물",21,60750,60117,1719
"전  국","참기름",67,120214,116934,13879
"전  국","들기름",33,7916,7908,152
"전  국","옥수수 원유(압착한 것)",4,5813,6329,301
"전  국","기타 식물성 원유(압착한 것)",13,17999,17729,561
"전  국","대두박",5,203367,203145,3139
"전  국","기타 식물성 유박",10,22888,20246,3635
"전  국","콩기름",15,421604,412567,17860
"전  국","옥수수기름",10,119873,114983,9237
"전  국","마가린",5,67427,66895,1490
"전  국","쇼트닝",5,88024,87987,570
"전  국","기타 식물성 정제유 및 가공유",25,76130,74569,5648
"전  국","시유",38,2010595,2011985,7444
"전  국","분유",27,445662,448982,41247
"전  국","요구르트",40,1243683,1244191,3187
"전  국","버터",7,19404,18576,1437
"전  국","치즈",20,215717,212368,6114
"전  국","기타 낙농제품",7,37403,37229,890
"전  국","아이스크림",37,625163,627458,26834
"전  국","빙과",31,511668,513000,22811
"전  국","쌀(도정한 것)",437,3632597,3626945,73159
"전  국","보리쌀(도정한 것)",20,45557,43003,3698
"전  국","기타 도정 곡물",17,80457,79969,5497
"전  국","도정 부산물",119,23586,22847,845
"전  국","밀가루",20,821217,822302,16597
"전  국","콩가루",16,3485,3427,304
"전  국","기타 곡물가루",99,93589,92180,5679
"전  국","제분 부산물",12,30585,30661,882
"전  국","혼합 조제분말",76,214056,212718,6908
"전  국","씨리얼식품",2,...,...,...
"전  국","앙금류",20,49168,48626,2070
"전  국","선식류",32,70699,69231,3794
"전  국","기타 곡물조제식품",33,67995,67831,2063
"전  국","전분",55,258827,250347,22414
"전  국","기타 전분제품",14,27154,27121,453
"전  국","포도당",5,37031,36269,1864
"전  국","물엿",39,280733,276036,11466
"전  국","과당",15,199360,197132,8402
"전  국","기타 당류",47,62097,62308,4379
"전  국","배합사료",162,4608559,4602533,50083
"전  국","애완동물사료",8,15486,15466,204
"전  국","사료 첨가제",46,59825,59763,1857
"전  국","기타 사료",113,500047,498584,9937
"전  국","빵류(제조도매)",191,654751,654039,5105
"전  국","케이크(제조도매)",45,248943,249215,600
"전  국","빵(제조소매)",449,172455,172787,822
"전  국","떡(제조도매)",151,100728,100663,1251
"전  국","떡(제조소매)",68,23949,23860,377
"전  국","미과",172,80050,79907,4345
"전  국","스낵 및 기타 건과자류",203,1225288,1222475,25029
"전  국","정제당",5,659279,659071,11587
"전  국","코코아 분말",8,37431,37016,1371
"전  국","초콜릿류",45,581163,583252,23901
"전  국","캔디류",117,392885,390838,18083
"전  국","껌",9,353365,351642,15692
"전  국","국수",119,160763,159796,8054
"전  국","당면",20,50475,49988,3750
"전  국","냉면",101,55269,54877,2634
"전  국","기타 유사국수",37,25412,25192,901
"전  국","라면",13,1248223,1247577,14705
"전  국","기타 인스턴트면류",16,38155,37629,1817
"전  국","고추가루",76,154390,153475,8981
"전  국","후추가루",17,27935,28437,2188
"전  국","혼합 조미료",31,283703,283729,7131
"전  국","기타 천연조미료",59,45760,45103,2485
"전  국","마요네즈",4,109822,109559,1751
"전  국","케찹",7,58610,58673,1018
"전  국","카레",6,50169,50125,226
"전  국","기타 소스류",177,458394,455788,15563
"전  국","간장",76,153449,152268,7691
"전  국","된장",115,89659,88362,6770
"전  국","고추장",102,278309,277582,7584
"전  국","춘장",17,24361,24273,856
"전  국","메주",64,7601,7533,1044
"전  국","기타 장류",107,96540,96163,2706
"전  국","화학조미료",11,272775,276611,16167
"전  국","식초",31,43556,43237,1351
"전  국","맛소금",4,3243,3262,153
"전  국","커피 크리머",8,129704,127180,5630
"전  국","효모",21,31099,31494,2246
"전  국","기타 식품첨가물",99,293068,286499,27942
"전  국","원두커피",19,33709,33878,794
"전  국","인스턴트 커피",10,209822,203228,11365
"전  국","커피믹스",16,216754,220093,6947
"전  국","녹차",57,220031,219191,6763
"전  국","홍차",10,13709,14121,966
"전  국","치커리차, 보리차 및 옥수수차",27,26032,25978,1898
"전  국","율무차",18,10577,10569,231
"전  국","유자차",40,26475,26042,1237
"전  국","꿀차",10,10706,10363,1002
"전  국","기타 가공차",98,63004,63214,4897
"전  국","조제수프",56,79750,79543,3775
"전  국","이유식",11,90994,92281,5930
"전  국","음료 베이스",8,62538,62603,409
"전  국","두부",174,236279,235824,1374
"전  국","유부",7,27068,27001,182
"전  국","기타 묵 및 유사제품",45,19469,19549,201
"전  국","백삼",14,12599,14026,2193
"전  국","홍삼",31,103307,103151,15558
"전  국","인삼분말",13,13627,13979,1226
"전  국","인삼농축액",36,41489,42306,1488
"전  국","인삼차",31,35415,34379,4394
"전  국","인삼과자",12,32128,31924,1672
"전  국","기타 인삼기저 식품",37,89926,90062,10421
"전  국","냉동조리식품",218,487480,484271,30240
"전  국","김밥(제조도매)",42,100561,100543,71
"전  국","도시락(제조도매)",250,358184,358148,441
"전  국","레토르트 식품",25,47994,48182,728
"전  국","기타 식사용 조리식품(제조도매)",174,196465,196048,6522
"전  국","건강원제품",31,15765,15526,1224
"전  국","조제건강식품",204,390489,387544,25633
"전  국","계란 및 새알 가공품",26,76730,77371,3745
"전  국","견과 가공품",29,41753,41793,1126
"전  국","기타 식품",7,2287,2125,991
"전  국","주정",10,302938,300120,5907
"전  국","소주",19,1269353,1268598,10713
"전  국","위스키",5,233300,234842,6318
"전  국","매실주",7,53299,52618,2980
"전  국","기타 증류주",22,24378,23829,2982
"전  국","탁주 및 약주",105,273216,273562,5463
"전  국","청주",3,119697,120739,4791
"전  국","포도주 및 샴페인",7,14991,13800,3169
"전  국","기타 발효주",25,70225,68769,5626
"전  국","맥아",18,31218,29724,5028
"전  국","맥주",6,1898926,1909825,12153
"전  국","얼음",99,39093,38990,593
"전  국","생수",55,189962,190137,1626
"전  국","탄산 음료",21,1124783,1111471,41694
"전  국","알카리성 이온음료",10,169717,167038,9475
"전  국","식물성 섬유음료",31,114551,114599,5474
"전  국","인삼음료",29,36526,36860,1784
"전  국","과실 및 채소 음료",72,1181472,1181037,43612
"전  국","두유",13,290068,289934,7767
"전  국","커피 음료",14,195039,193095,9061
"전  국","기타 비알콜성 음료",66,310574,311010,13452
"전  국","담배 제조업",12,4207018,4370947,384322
"전  국","잎담배",3,368749,522394,325885
"전  국","담배",7,3830693,3840474,58045
"전  국","기타 권련",2,...,...,...
"전  국","섬유제품 제조업; 봉제의복 제외",5695,18338332,18289619,1272584
"전  국","견사 및 견방사",2,...,...,...
"전  국","방적용 면",10,45341,45207,1091
"전  국","순면사",38,631983,630869,72383
"전  국","면혼방사",27,264718,263298,35860
"전  국","방적용 모",6,12265,12561,1140
"전  국","소모사",27,95287,99307,24538
"전  국","방모사",39,118085,115510,13658
"전  국","재생섬유사",7,24436,26141,3767
"전  국","합성섬유사",104,601519,597981,44592
"전  국","재봉사",164,417450,413123,28388
"전  국","가공사",164,401666,395514,29015
"전  국","마사 및 기타 식물성 섬유사",1,...,...,...
"전  국","재생 섬유직물",39,163394,168117,27863
"전  국","합성 섬유직물",745,2906032,2908150,273773
"전  국","순면직물",100,363253,361979,40532
"전  국","혼방면직물",62,185704,183177,31620
"전  국","소모직물",32,360467,359428,37752
"전  국","방모직물",27,87801,89562,11136
"전  국","견직물",70,92106,92397,13003
"전  국","마 및 기타 식물성 직물",14,11690,11528,960
"전  국","파일직물",32,233118,231312,18304
"전  국","유리섬유직물",10,77893,76348,8105
"전  국","기타 특수직물",34,98415,96071,6193
"전  국","편직물",300,1086286,1081596,47732
"전  국","남자용 속옷 (편직결합)",15,137186,141291,23957
"전  국","여자용 속옷 (편직결합)",23,155280,153278,19250
"전  국","유아용 내의(편직결합)",4,21676,21679,18
"전  국","남자용 셔츠(편직결합)",34,208982,209272,10649
"전  국","여자용 셔츠 및 브라우스(편직결합)",63,292651,290386,11321
"전  국","남자용 스웨터(편직결합)",65,134235,133837,2364
"전  국","여자용 스웨터(편직결합)",134,521274,518298,12127
"전  국","기타 남성용 편조 외의(편직결합)",7,16236,16324,302
"전  국","기타 여성용 편조 외의(편직결합)",15,29524,29408,1205
"전  국","스타킹",31,79785,80535,11955
"전  국","양말",116,407396,406230,23252
"전  국","장갑(편직결합)",110,137591,135767,11603
"전  국","기타 편조 의복부속품(편직결합)",31,30856,30826,573
"전  국","섬유사 염색",54,249907,251572,14677
"전  국","직물 염색",205,1252877,1250749,60516
"전  국","직물원단 날염",65,192209,193091,9878
"전  국","의복 및 직물제품의 날염",31,33616,33615,1415
"전  국","섬유 호부처리",13,26742,26780,607
"전  국","의복 및 직물제품의 염색가공",23,89203,88856,1726
"전  국","섬유 기타 가공",62,121134,120458,5353
"전  국","이불",211,237084,236158,16485
"전  국","담요",29,188192,187510,6635
"전  국","타월(직물)",65,146685,145824,10797
"전  국","침구용 카바",99,95525,93747,8407
"전  국","기타 침구관련제품",81,51415,51212,2741
"전  국","자수제품",177,225884,223763,8679
"전  국","직물제 커튼 및 블라인드",128,93528,93023,3698
"전  국","텐트",22,36433,36638,2271
"전  국","천막 및 덮개(직물)",175,547182,548835,18514
"전  국","기타 캔버스제품",27,34867,35596,2544
"전  국","직물포대",119,253772,253339,11783
"전  국","낙하산",4,9804,9968,285
"전  국","차량의자 카바",103,672467,667730,28022
"전  국","청소용 포(직물)",34,82206,81273,3629
"전  국","가정용품 덮개",31,29908,29866,605
"전  국","기타 가정용 직물제품",78,63007,62327,2768
"전  국","카펫 및 유사제품",61,218327,213877,15007
"전  국","끈 및 로프(식물성섬유)",10,9872,9832,186
"전  국","끈 및 로프(합성섬유)",75,194207,190219,15285
"전  국","어망",69,84717,84721,5512
"전  국","기타 망",45,43408,42709,2516
"전  국","끈가공품",70,74621,74243,1909
"전  국","세폭직물",173,231216,231083,6605
"전  국","워딩(솜) 제품",89,141414,139915,7946
"전  국","부직포 및 펠트",117,479830,477323,29865
"전  국","부직포 제품",110,313019,312661,11496
"전  국","타이어코드 및타이어직물",7,584329,594899,16443
"전  국","고무도포 사",6,12690,12737,247
"전  국","기타 특수사 및 특수직물",21,72769,72748,1225
"전  국","비닐도포직물",29,93755,89844,5662
"전  국","고무도포직물",18,61316,60920,1301
"전  국","기타도포 및 적층직물",86,152335,151352,8249
"전  국","레이스원단 및 망직물(편직된 것)",81,165412,164350,9305
"전  국","장식용 트리밍",8,6248,6173,125
"전  국","직물제 필터",41,144451,143440,5725
"전  국","기타 섬유제품",41,63948,62934,2840
"전  국","봉제의복 및 모피제품 제조업",3620,10383961,10269904,1249575
"전  국","남자 및 소년용 정장",106,698290,682182,116259
"전  국","남자 및 소년용 코트",19,45830,46221,11169
"전  국","남자 및 소년용 자켓 및 점퍼",115,1075227,1068957,163918
"전  국","남자 및 소년용 바지",124,427114,425314,55141
"전  국","여자 및 소녀용 정장",391,1897236,1867620,241888
"전  국","여자 및 소녀용 코트",74,114593,112861,18461
"전  국","여자 및 소녀용 자켓 및 점퍼",293,1238088,1230478,161367
"전  국","여자 및 소녀용 치마",116,185696,185704,28276
"전  국","여자 및 소녀용 바지",179,270169,268603,34730
"전  국","남자및 소년용 속옷",41,109698,106835,28132
"전  국","남자및 소년용 내복 및 잠옷",27,25722,23211,6247
"전  국","여자 및 소녀용 속옷",64,187716,185970,12213
"전  국","여자용 보정의류",44,188772,185161,22355
"전  국","여자 및 소녀용 내복 및 잠옷",45,43968,43409,3202
"전  국","한복",38,16004,15799,3287
"전  국","남성용 직물셔츠",214,588380,589810,53187
"전  국","남성용 니트셔츠(니트원단 구입)",55,118603,117839,14146
"전  국","여성용 직물 블라우스 및 셔츠",255,447509,445138,40068
"전  국","여성용 니트 블라우스 및 셔츠(니트원단 구입)",104,277027,274978,25481
"전  국","운동복",284,691447,680756,52464
"전  국","학생용 교복",41,60023,53921,12423
"전  국","사무, 작업 및 위생용 의복",296,269026,267976,10929
"전  국","가죽의복",92,254553,253220,22981
"전  국","유아용 의복 및 부속품",68,288143,281258,46963
"전  국","기타 봉제의복",16,19462,18921,1367
"전  국","모자",88,130199,129092,4474
"전  국","섬유 장갑",19,17157,16936,1153
"전  국","가죽 장갑",36,37824,37965,4564
"전  국","넥타이 및 남자용 목도리",33,117397,114171,13736
"전  국","스카프 및 여자용 목도리",35,72446,70977,3423
"전  국","벨트(허리띠)",65,50028,49489,3304
"전  국","손수건",5,21764,21740,58
"전  국","의류 부분품",103,123158,124279,3816
"전  국","기타 의복악세서리",40,70732,71332,3388
"전  국","천연모피(유연처리 또는 완성가공한 것)",3,2634,2644,6
"전  국","천연모피 의복",53,131862,126923,19614
"전  국","기타 천연 모피제품",13,14281,14208,235
"전  국","인조모피",12,42741,42862,1958
"전  국","인조모피 제품",14,13442,15144,3192
"전  국","가죽, 가방 및 신발 제조업",1702,4393143,4388955,264753
"전  국","소가죽",155,1415066,1413458,67898
"전  국","돼지가죽",13,30174,30236,980
"전  국","면양 또는 산양(염소)의 가죽",7,59175,58469,6968
"전  국","기타 동물가죽",5,12863,12736,560
"전  국","재생가죽",1,...,...,...
"전  국","기타 특수가공가죽",2,...,...,...
"전  국","서류가방",22,26409,26361,2054
"전  국","여행용 가방",15,36262,36655,1036
"전  국","학생용 가방",49,76632,76941,2224
"전  국","등산용 베낭",22,62978,63024,2305
"전  국","기타 가방",39,18026,17637,884
"전  국","케이스(가죽 및 섬유제)",68,82531,81240,4580
"전  국","핸드백",90,275141,274871,16822
"전  국","지갑",65,101619,102520,8594
"전  국","산업용 가죽제품",7,6964,6946,155
"전  국","가정용 가죽제품",42,159511,160006,2014
"전  국","남자용 구두(단화 포함)",124,416083,420589,37209
"전  국","여자용 구두(단화 포함)",265,405488,408944,32147
"전  국","아동용 구두(단화 포함)",12,4371,3507,1080
"전  국","가죽 장화",25,50363,47948,3993
"전  국","가죽 샌달",45,26011,26243,588
"전  국","가죽 등산화 및 운동화",56,259038,254067,18544
"전  국","기타 가죽갑피 신발",37,111494,110429,4071
"전  국","플라스틱 및 고무제 샌달",2,...,...,...
"전  국","고무장화",15,12554,12509,609
"전  국","기타 플라스틱 및 고무제 신발",14,14169,14181,718
"전  국","직물슬리퍼",19,11371,11213,378
"전  국","플라스틱 및 고무 슬리퍼",38,19844,19633,1648
"전  국","가죽 슬리퍼",8,3434,3453,84
"전  국","직물갑피제 운동화(스포츠전용화 제외)",55,144168,145339,21883
"전  국","기타 직물갑피제 신발",6,5984,6066,21
"전  국","스포츠화",34,108162,108110,8611
"전  국","가죽제 신발부분품",33,46961,47146,1638
"전  국","플라스틱 및 고무제 신발부분품",285,362945,361116,12836
"전  국","기타 재료제의 신발부분품",27,15373,15520,259
"전  국","목재 및 나무제품 제조업",2372,4359910,4361637,198355
"전  국","소각재",78,112065,111657,7339
"전  국","각재",431,657319,653454,20798
"전  국","판재",139,78154,78450,2465
"전  국","제재부산물",109,22336,22228,224
"전  국","마루용 판재",22,130204,129029,9419
"전  국","우드몰딩",54,57195,57184,2937
"전  국","궤도용 침목",14,24258,24636,1119
"전  국","목모와 목분",23,8097,8156,138
"전  국","칩상 또는 삭편상의 목재",35,65438,65405,382
"전  국","기타 표면가공목재",10,4428,4503,105
"전  국","표면처리 및 방부처리목재",17,42075,41337,1527
"전  국","단판",25,33853,33852,904
"전  국","일반 합판",53,311565,309417,28060
"전  국","가공합판",120,324816,333070,18032
"전  국","파티클보드(PB)",18,279995,276033,11437
"전  국","MDF(중밀도섬유판)",19,314021,315125,11677
"전  국","기타 재생목재",17,112899,110442,13552
"전  국","목재의 창문 및 창문틀",60,135383,138274,3050
"전  국","목재의 문 및 문틀",195,508204,517160,31500
"전  국","목재 패널",44,119290,118588,8058
"전  국","목재의 건물 부착물",113,160217,157357,7687
"전  국","목재 깔판류 및 기타 적재용 판",236,346598,345843,5246
"전  국","목재통 및 관련 부품",27,16349,16272,343
"전  국","목재의 포장 및 운반용 상자",209,285709,286424,3013
"전  국","목재의 케이블드럼",20,62537,62456,708
"전  국","콜크 및 콜크제품",1,...,...,...
"전  국","대나무 돗자리",8,5146,5149,119
"전  국","볏짚 가공품",7,4167,4175,16
"전  국","기타 조물제품",8,3478,3179,677
"전  국","목재도구 및 부품",38,17258,17270,150
"전  국","주방용 또는 가정용 목제품",58,21026,20324,2287
"전  국","목재 그림틀 및 사진틀",43,23996,23915,1657
"전  국","기타 장식용 목제품",52,26487,26048,1667
"전  국","장의용 목관",26,20364,20341,1504
"전  국","기타 목제품",43,24239,24140,556
"전  국","펄프, 종이 및 종이제품 제조업",3094,14454678,14368807,594143
"전  국","펄프",3,235170,217671,30586
"전  국","신문용지",6,970051,957333,42811
"전  국","백상지",27,853956,846144,43814
"전  국","중질지",8,191379,193408,11337
"전  국","박엽지",16,409712,408546,28469
"전  국","아트지",16,1387946,1390147,59838
"전  국","정보용지",16,106964,107552,3997
"전  국","기타 인쇄 및 필기용지",38,327042,323045,19517
"전  국","크라프트지",16,180900,178013,13233
"전  국","골판지원지",42,1224672,1202432,68038
"전  국","기타 판지",17,526959,530460,35918
"전  국","적층가공지",53,186160,184367,6249
"전  국","포장지",59,259711,257415,14011
"전  국","기타 가공지",158,483143,481875,14782
"전  국","수제지",28,19524,18802,3425
"전  국","위생용지",11,121305,121665,4877
"전  국","기타 종이 및 판지",12,359054,358595,9904
"전  국","골판지",86,613592,612905,6267
"전  국","골판지 상자",1030,2235746,2231104,37340
"전  국","기타 골판지제 관련제품",34,42590,42723,551
"전  국","종이 포대",43,121425,121098,3377
"전  국","종이 가방",56,183200,182474,2961
"전  국","식품용 종이용기",105,362161,361553,12908
"전  국","판지상자",288,470375,467236,12388
"전  국","지관",165,306388,304728,8216
